PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Balas, Benjamin J.; Sinha, Pawan								The role of sequence order in determining view canonicality for novel wire-frame objects								ATTENTION PERCEPTION & PSYCHOPHYSICS				71	4			712	723		10.3758/APP.71.4.712			MAY 2009	2009										5							WOS:000266258100006		
J	Hsieh, P-J.; Tse, P. U.								Motion fading and the motion aftereffect share a common process of neural adaptation								ATTENTION PERCEPTION & PSYCHOPHYSICS				71	4			724	733		10.3758/APP.71.4.724			MAY 2009	2009										1							WOS:000266258100007		
J	Proctor, Robert W.; Vu, Kim-Phuong L.								Determinants of the benefit for consistent stimulus-response mappings in dual-task performance of four-choice tasks								ATTENTION PERCEPTION & PSYCHOPHYSICS				71	4			734	756		10.3758/APP.71.4.734			MAY 2009	2009										7							WOS:000266258100008		
J	Cropper, Simon J.; Kvansakul, Jessica G. S.; Johnston, Alan								The detection of the motion of contrast modulation: A parametric study								ATTENTION PERCEPTION & PSYCHOPHYSICS				71	4			757	782		10.3758/APP.71.4.757			MAY 2009	2009										4							WOS:000266258100009		
J	Johns, Murray; Crowley, Kate; Chapman, Robert; Tucker, Andrew; Hocking, Christopher								The effect of blinks and saccadic eye movements on visual reaction times								ATTENTION PERCEPTION & PSYCHOPHYSICS				71	4			783	788		10.3758/APP.71.4.783			MAY 2009	2009										20							WOS:000266258100010		
J	Fortin, Claudette; Fairhurst, Steve; Malapani, Chara; Morin, Caroline; Towey, James; Meck, Warren H.								Expectancy in humans in multisecond peak-interval timing with gaps								ATTENTION PERCEPTION & PSYCHOPHYSICS				71	4			789	802		10.3758/APP.71.4.789			MAY 2009	2009										21							WOS:000266258100011		
J	Knops, Andre; Viarouge, Arnaud; Dehaene, Stanislas								Dynamic representations underlying symbolic and nonsymbolic calculation: Evidence from the operational momentum effect								ATTENTION PERCEPTION & PSYCHOPHYSICS				71	4			803	821		10.3758/APP.71.4.803			MAY 2009	2009										94							WOS:000266258100012		
J	Newman, Rochelle S.								Infants' listening in multitalker environments: Effect of the number of background talkers								ATTENTION PERCEPTION & PSYCHOPHYSICS				71	4			822	836		10.3758/APP.71.4.822			MAY 2009	2009										20							WOS:000266258100013		
J	Sreenivasan, Kartik K.; Goldstein, Jonathan M.; Lustig, Audrey G.; Rivas, Luis R.; Jha, Amishi P.								Attention to faces modulates early face processing during low but not high face discriminability								ATTENTION PERCEPTION & PSYCHOPHYSICS				71	4			837	846		10.3758/APP.71.4.837			MAY 2009	2009										28							WOS:000266258100014		
J	Yates, Mark J.; Nicholls, Michael E. R.								Somatosensory prior entry								ATTENTION PERCEPTION & PSYCHOPHYSICS				71	4			847	859		10.3758/APP.71.4.847			MAY 2009	2009										20							WOS:000266258100015		
J	Humes, Larry E.; Busey, Thomas A.; Craig, James C.; Kewley-Port, Diane								The effects of age on sensory thresholds and temporal gap detection in hearing, vision, and touch								ATTENTION PERCEPTION & PSYCHOPHYSICS				71	4			860	871		10.3758/APP.71.4.860			MAY 2009	2009										40							WOS:000266258100016		
J	Ivanoff, Jason; Saoud, Wafa								Nonattentional effects of nonpredictive central cues								ATTENTION PERCEPTION & PSYCHOPHYSICS				71	4			872	880		10.3758/APP.71.4.872			MAY 2009	2009										10							WOS:000266258100017		
J	Blignaut, Pieter								Fixation identification: The optimum threshold for a dispersion algorithm								ATTENTION PERCEPTION & PSYCHOPHYSICS				71	4			881	895		10.3758/APP.71.4.881			MAY 2009	2009										53							WOS:000266258100018		
J	Vickery, Timothy J.; Jiang, Yuhong V.								Associative grouping: Perceptual grouping of shapes by association								ATTENTION PERCEPTION & PSYCHOPHYSICS				71	4			896	909		10.3758/APP.71.4.896			MAY 2009	2009										21							WOS:000266258100019		
J	Craddock, Matt; Lawson, Rebecca								The effects of size changes on haptic object recognition								ATTENTION PERCEPTION & PSYCHOPHYSICS				71	4			910	923		10.3758/APP.71.4.910			MAY 2009	2009										20							WOS:000266258100020		
J	Worthy, Darrell A.; Markman, Arthur B.; Maddox, W. Todd								Choking and excelling under pressure in experienced classifiers								ATTENTION PERCEPTION & PSYCHOPHYSICS				71	4			924	935		10.3758/APP.71.4.924			MAY 2009	2009										12							WOS:000266258100021		
J	Hollingworth, Andrew; Luck, Steven J.								The role of visual working memory (VWM) in the control of gaze during visual search								ATTENTION PERCEPTION & PSYCHOPHYSICS				71	4			936	949		10.3758/APP.71.4.936			MAY 2009	2009										55							WOS:000266258100022		
J	Boot, Walter R.; Neider, Mark B.; Kramer, Arthur F.								Training and transfer of training in the search for camouflaged targets								ATTENTION PERCEPTION & PSYCHOPHYSICS				71	4			950	963		10.3758/APP.71.4.950			MAY 2009	2009										12							WOS:000266258100023		
J	Skarratt, Paul A.; Cole, Geoff G.; Gellatly, Angus R. H.								Prioritization of looming and receding objects: Equal slopes, different intercepts								ATTENTION PERCEPTION & PSYCHOPHYSICS				71	4			964	970		10.3758/APP.71.4.964			MAY 2009	2009										14							WOS:000266258100024		
J	Moore, Cathleen M.; Hein, Elisabeth; Grosjean, Marc; Rinkenauer, Gerhard								Limited influence of perceptual organization on the precision of attentional control								ATTENTION PERCEPTION & PSYCHOPHYSICS				71	4			971	983		10.3758/APP.71.4.971			MAY 2009	2009										4							WOS:000266258100025		
J	Adler, Julia; Giabbiconi, Claire-Marie; Mueller, Matthias M.								Shift of attention to the body location of distracters is mediated by perceptual load in sustained somatosensory attention								BIOLOGICAL PSYCHOLOGY				81	2			77	85		10.1016/j.biopsycho.2009.02.001			MAY 2009	2009										28							WOS:000266416000002		
J	Voncken, Marisol J.; Boegels, Susan M.								Physiological blushing in social anxiety disorder patients with and without blushing complaints: Two subtypes?								BIOLOGICAL PSYCHOLOGY				81	2			86	94		10.1016/j.biopsycho.2009.02.004			MAY 2009	2009										37							WOS:000266416000003		
J	Grasso, Damion J.; Moser, Jason S.; Dozier, Mary; Simons, Robert								ERP correlates of attention allocation in mothers processing faces of their children								BIOLOGICAL PSYCHOLOGY				81	2			95	102		10.1016/j.biopsycho.2009.03.001			MAY 2009	2009										61							WOS:000266416000004		
J	Wiese, Holger; Stahl, Johanna; Schweinberger, Stefan R.								Configural processing of other-race faces is delayed but not decreased								BIOLOGICAL PSYCHOLOGY				81	2			103	109		10.1016/j.biopsycho.2009.03.002			MAY 2009	2009										60							WOS:000266416000005		
