PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Viguera, Adele C.; Fan, Youran; Thompson, Nicolas R.; Lapin, Brittany; Chaitoff, Alexander; Griffith, Sandra D.; Miller, Deborah M.; Jehi, Lara; Katzan, Irene L.								Prevalence and Predictors of Depression Among Patients With Epilepsy, Stroke, and Multiple Sclerosis Using the Cleveland Clinic Knowledge Program Within the Neurological Institute								PSYCHOSOMATICS				59	4			369	378		10.1016/j.psym.2017.12.003			JUL-AUG 2018	2018										1							WOS:000436479700007		
J	Nakamura, Zev M.; Tatreau, Jason R.; Rosenstein, Donald L.; Park, Eliza M.								Clinical Characteristics and Outcomes Associated With High-Dose Intravenous Thiamine Administration in Patients With Encephalopathy								PSYCHOSOMATICS				59	4			379	387		10.1016/j.psym.2018.01.004			JUL-AUG 2018	2018										0							WOS:000436479700008		
J	Kroll, David S.; Karno, Jennifer; Mullen, Brian; Shah, Sejal B.; Pallin, Daniel J.; Gitlin, David F.								Clinical Severity Alone Does Not Determine Disposition Decisions for Patients in the Emergency Department with Suicide Risk								PSYCHOSOMATICS				59	4			388	393		10.1016/j.psym.2017.12.001			JUL-AUG 2018	2018										0							WOS:000436479700009		
J	Shenai, Neeta; Shulman, Joshua; Gopalan, Priya; Cheng, Edith; Cerimele, Joseph M.								Fetal Outcomes in Intentional Over-the-Counter Medication Overdoses in Pregnancy								PSYCHOSOMATICS				59	4			400	404		10.1016/j.psym.2017.11.007			JUL-AUG 2018	2018										0							WOS:000436479700011		
J	Hanna, Jessie; Swetter, Samantha								A Case of Delirium and Rhabdomyolysis in Severe Iatrogenic Opioid Withdrawal								PSYCHOSOMATICS				59	4			405	407		10.1016/j.psym.2017.12.002			JUL-AUG 2018	2018										0							WOS:000436479700012		
J	Kang, Sean H. K.; Eglington, Luke G.; Yap, Melvin J.								Forward versus backward semantic priming: What movement dynamics during lexical decision reveal								QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY				71	7			1506	1511		10.1177/1747021818775051			JUL 2018	2018										0							WOS:000436067800003		
J	Felisberti, Fatima M.								Long-lasting effects of family-related factors on adults' ability to recognise brief facial expressions of emotion								QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY				71	7			1512	1525		10.1177/1747021817742080			JUL 2018	2018										0							WOS:000436067800004		
J	Gallagher-Mitchell, Thomas; Simms, Victoria; Litchfield, Damien								Learning from where "eye' remotely look or point: Impact on number line estimation error in adults								QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY				71	7			1526	1534		10.1080/17470218.2017.1335335			JUL 2018	2018										1							WOS:000436067800005		
J	MacRitchie, Jennifer; Herff, Steffen A.; Procopio, Andrea; Keller, Peter E.								Negotiating between individual and joint goals in ensemble musical performance								QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY				71	7			1535	1551		10.1080/17470218.2017.1339098			JUL 2018	2018										1							WOS:000436067800006		
J	Zeng, Tao; Mao, Wen; Liu, Rongfeng								Structural priming from arithmetic to language in Chinese: Evidence from adults and children								QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY				71	7			1552	1560		10.1080/17470218.2017.1340968			JUL 2018	2018										0							WOS:000436067800007		
J	Atkinson, Amy L.; Baddeley, Alan D.; Allen, Richard J.								Remember some or remember all? Ageing and strategy effects in visual working memory								QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY				71	7			1561	1573		10.1080/17470218.2017.1341537			JUL 2018	2018										7							WOS:000436067800008		
J	Zhao, Binglei; Della Sala, Sergio								Different representations and strategies in mental rotation								QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY				71	7			1574	1583		10.1080/17470218.2017.1342670			JUL 2018	2018										0							WOS:000436067800009		
J	Di Costa, Steven; Thero, Heloise; Chambon, Valerian; Haggard, Patrick								Try and try again: Post-error boost of an implicit measure of agency								QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY				71	7			1584	1595		10.1080/17470218.2017.1350871			JUL 2018	2018										2							WOS:000436067800010		
J	Tanaka, Kanji; Watanabe, Katsumi								Effects of model types in observational learning on implicit sequential learning								QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY				71	7			1596	1606		10.1080/17470218.2017.1342672			JUL 2018	2018										0							WOS:000436067800011		
J	Alarcon, Daniel E.; Bonardi, Charlotte; Delamater, Andrew R.								Associative mechanisms involved in specific Pavlovian-to-instrumental transfer in human learning tasks								QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY				71	7			1607	1625		10.1080/17470218.2017.1342671			JUL 2018	2018										4							WOS:000436067800012		
J	Luna, Karlos; Martin-Luengo, Beatriz; Albuquerque, Pedro B.								Do delayed judgements of learning reduce metamemory illusions? A meta-analysis								QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY				71	7			1626	1636		10.1080/17470218.2017.1343362			JUL 2018	2018										5							WOS:000436067800013		
J	Dewhurst, Stephen A.; Anderson, Rachel J.; Berry, Donna M.; Garner, Sarah R.								Individual differences in susceptibility to false memories: The effect of memory specificity								QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY				71	7			1637	1644		10.1080/17470218.2017.1345961			JUL 2018	2018										0							WOS:000436067800014		
J	Arvidsson, Olof; Gillberg, Christopher; Lichtenstein, Paul; Lundstrom, Sebastian								Secular changes in the symptom level of clinically diagnosed autism								JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY				59	7			744	751		10.1111/jcpp.12864			JUL 2018	2018										3							WOS:000435793400005		
J	Cyr, Marilyn; Fontaine, Martine; Stefan, Mihaela; Terranova, Kate; Kopala-Sibley, Daniel C.; Attia, Evelyn; Marsh, Rachel								A longitudinal functional magnetic resonance imaging study of task control circuits and bulimic symptoms over adolescence								JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY				59	7			752	762		10.1111/jcpp.12840			JUL 2018	2018										0							WOS:000435793400006		
J	McKinnon, Anna; Keers, Robert; Coleman, Jonathan R. I.; Lester, Kathryn J.; Roberts, Susanna; Arendt, Kristian; Bogels, Susan M.; Cooper, Peter; Creswell, Cathy; Hartman, Catharina A.; Fjermestad, Krister W.; In-Albon, Tina; Lavallee, Kristen; Lyneham, Heidi J.; Smith, Patrick; Meiser-Stedman, Richard; Nauta, Maaike H.; Rapee, Ronald M.; Rey, Yasmin; Schneider, Silvia; Silverman, Wendy K.; Thastum, Mikael; Thirlwall, Kerstin; Wergeland, Gro Janne; Eley, Thalia C.; Hudson, Jennifer L.								The impact of treatment delivery format on response to cognitive behaviour therapy for preadolescent children with anxiety disorders								JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY				59	7			763	772		10.1111/jcpp.12872			JUL 2018	2018										0							WOS:000435793400007		
J	Shearer, James; Papanikolaou, Nestor; Meiser-Stedman, Richard; McKinnon, Anna; Dalgleish, Tim; Smith, Patrick; Dixon, Clare; Byford, Sarah								Cost-effectiveness of cognitive therapy as an early intervention for post-traumatic stress disorder in children and adolescents: a trial based evaluation and model								JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY				59	7			773	780		10.1111/jcpp.12851			JUL 2018	2018										0							WOS:000435793400008		
J	Hiller, Rachel M.; Meiser-Stedman, Richard; Lobo, Sarah; Creswell, Cathy; Fearon, Pasco; Ehlers, Anke; Murray, Lynne; Halligan, Sarah L.								A longitudinal investigation of the role of parental responses in predicting children's post-traumatic distress								JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY				59	7			781	789		10.1111/jcpp.12846			JUL 2018	2018										3							WOS:000435793400009		
J	Wright, Nicola; Hill, Jonathan; Sharp, Helen; Pickles, Andrew								Maternal sensitivity to distress, attachment and the development of callous-unemotional traits in young children								JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY				59	7			790	800		10.1111/jcpp.12867			JUL 2018	2018										4							WOS:000435793400010		
J	Green, Melissa J.; Kariuki, Maina; Dean, Kimberlie; Laurens, Kristin R.; Tzoumakis, Stacy; Harris, Felicity; Carr, Vaughan J.								Childhood developmental vulnerabilities associated with early life exposure to infectious and noninfectious diseases and maternal mental illness								JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY				59	7			801	810		10.1111/jcpp.12856			JUL 2018	2018										1							WOS:000435793400011		
J	Humphreys, Kathryn L.; Miron, Devi; McLaughlin, Katie A.; Sheridan, Margaret A.; Nelson, Charles A.; Fox, Nathan A.; Zeanah, Charles H.								Foster care promotes adaptive functioning in early adolescence among children who experienced severe, early deprivation								JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY				59	7			811	821		10.1111/jcpp.12865			JUL 2018	2018										4							WOS:000435793400012		
J	Jonker, Tanya R.; MacLeod, Colin M.								Two Sources of Information in Reconstructing Event Sequence								JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION				44	7			1013	1022		10.1037/xlm0000498			JUL 2018	2018										0							WOS:000435686800002		
J	Rhodes, Stephen; Cowan, Nelson; Hardman, Kyle O.; Logie, Robert H.								Informed Guessing in Change Detection								JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION				44	7			1023	1035		10.1037/xlm0000495			JUL 2018	2018										2							WOS:000435686800003		
J	Anderson, Francis T.; Rummel, Jan; McDaniel, Mark A.								Proceeding With Care for Successful Prospective Memory: Do W Delay Ongoing Responding or Actively Monitor for Cues?								JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION				44	7			1036	1050		10.1037/xlm0000504			JUL 2018	2018										3							WOS:000435686800004		
J	Tiffin-Richards, Simon P.; Schroeder, Sascha								The Development of Wrap-Up Processes in Text Reading: A Study of Children's Eye Movements								JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION				44	7			1051	1063		10.1037/xlm0000506			JUL 2018	2018										2							WOS:000435686800005		
J	Yao, Bo; Keitel, Anne; Bruce, Gillian; Scott, Graham G.; O'Donnell, Patrick J.; Sereno, Sara C.								Differential Emotional Processing in Concrete and Abstract Words								JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION				44	7			1064	1074		10.1037/xlm0000464			JUL 2018	2018										1							WOS:000435686800006		
J	Heusser, Andrew C.; Ezzyat, Youssef; Shiff, Ilana; Davachi, Lila								Perceptual Boundaries Cause Mnemonic Trade-Offs Between Local Boundary Processing and Across-Trial Associative Binding								JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION				44	7			1075	1090		10.1037/xlm0000503			JUL 2018	2018										5							WOS:000435686800007		
J	Pexman, Penny M.; Yap, Melvin J.								Individual Differences in Semantic Processing: Insights From the Calgary Semantic Decision Project								JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION				44	7			1091	1112		10.1037/xlm0000499			JUL 2018	2018										2							WOS:000435686800008		
J	Skylark, William J.								If John Is Taller Than Jake, Where Is John? Spatial Inference From Magnitude Comparison								JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION				44	7			1113	1129		10.1037/xlm0000505			JUL 2018	2018										1							WOS:000435686800009		
J	Betts, Hannah N.; Gilbert, Rebecca A.; Cai, Zhenguang G.; Okedara, Zainab B.; Rodd, Jennifer M.								Retuning of Lexical-Semantic Representations: Repetition and Spacing Effects in Word-Meaning Priming								JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION				44	7			1130	1150		10.1037/xlm0000507			JUL 2018	2018										3							WOS:000435686800010		
J	O'Donnell, Ryan E.; Clement, Andrew; Brockmole, James R.								Semantic and Functional Relationships Among Objects Increase the Capacity of Visual Working Memory								JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION				44	7			1151	1158		10.1037/xlm0000508			JUL 2018	2018										0							WOS:000435686800011		
J	Sturz, Bradley R.; Bell, Z. Kade; Bodily, Kent D.								Environmental Scaling Influences the Use of Local but Not Global Geometric Cues During Spatial Reorientation								JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION				44	7			1159	1166		10.1037/xlm0000510			JUL 2018	2018										1							WOS:000435686800012		
J	Infurna, Frank J.; Wiest, Maja								The Effect of Disability Onset Across the Adult Life Span								JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES				73	5			755	766		10.1093/geronb/gbw055			JUL 2018	2018										5							WOS:000435470200005		
J	Kornadt, Anna E.; Hess, Thomas M.; Voss, Peggy; Rothermund, Klaus								Subjective Age Across the Life Span: A Differentiated, Longitudinal Approach								JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES				73	5			767	777		10.1093/geronb/gbw072			JUL 2018	2018										10							WOS:000435470200006		
J	Stewart, Christopher C.; Boyle, Patricia A.; James, Bryan D.; Yu, Lei; Han, S. Duke; Bennett, David A.								Associations of APOE epsilon 4 With Health and Financial Literacy Among Community-Based Older Adults Without Dementia								JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES				73	5			778	786		10.1093/geronb/gbw054			JUL 2018	2018										2							WOS:000435470200007		
J	Drewelies, Johanna; Chopik, William J.; Hoppmann, Christiane A.; Smith, Jacqui; Gerstorf, Denis								Linked Lives: Dyadic Associations of Mastery Beliefs With Health (Behavior) and Health (Behavior) Change Among Older Partners								JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES				73	5			787	798		10.1093/geronb/gbw058			JUL 2018	2018										2							WOS:000435470200008		
J	Tomioka, Kimiko; Kurumatani, Norio; Hosoi, Hiroshi								Social Participation and Cognitive Decline Among Community-dwelling Older Adults: A Community-based Longitudinal Study								JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES				73	5			799	806		10.1093/geronb/gbw059			JUL 2018	2018										12							WOS:000435470200009		
J	Curtis, Rachel G.; Huxhold, Oliver; Windsor, Tim D.								Perceived Control and Social Activity in Midlife and Older Age: A Reciprocal Association? Findings From the German Ageing Survey								JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES				73	5			807	815		10.1093/geronb/gbw070			JUL 2018	2018										3							WOS:000435470200010		
J	Hughes, Matthew L.; Lachman, Margie E.								Social Comparisons of Health and Cognitive Functioning Contribute to Changes in Subjective Age								JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES				73	5			816	824		10.1093/geronb/gbw044			JUL 2018	2018										6							WOS:000435470200011		
J	Morton, Patricia M.; Turiano, Nicholas A.; Mroczek, Daniel K.; Ferraro, Kenneth F.								Childhood Misfortune, Personality, and Heart Attack: Does Personality Mediate Risk of Myocardial Infarction?								JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES				73	5			825	835		10.1093/geronb/gbw021			JUL 2018	2018										2							WOS:000435470200012		
J	Siebert, Jelena S.; Wahl, Hans-Werner; Schroeder, Johannes								The Role of Attitude Toward Own Aging for Fluid and Crystallized Functioning: 12-Year Evidence From the ILSE Study								JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES				73	5			836	845		10.1093/geronb/gbw050			JUL 2018	2018										2							WOS:000435470200013		
J	Mitchell, Uchechi A.; Ailshire, Jennifer A.; Brown, Lauren L.; Levine, Morgan E.; Crimmins, Eileen M.								Education and Psychosocial Functioning Among Older Adults: 4-Year Change in Sense of Control and Hopelessness								JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES				73	5			849	859		10.1093/geronb/gbw031			JUL 2018	2018										2							WOS:000435470200014		
J	Sun, Fei; Gao, Xiang; Gao, Shuo; Li, Qilun; Hodge, David R.								Depressive Symptoms Among Older Chinese Americans: Examining the Role of Acculturation and Family Dynamics								JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES				73	5			870	879		10.1093/geronb/gbw038			JUL 2018	2018										3							WOS:000435470200016		
J	Gu, Danan; Feng, Qiushi								Psychological Resilience of Chinese Centenarians and Its Associations With Survival and Health: A Fuzzy Set Analysis								JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES				73	5			880	889		10.1093/geronb/gbw071			JUL 2018	2018										1							WOS:000435470200017		
J	Diebold, Jeffrey								The Effects of Medicare Part D on Health Outcomes of Newly Covered Medicare Beneficiaries								JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES				73	5			890	900		10.1093/geronb/gbw030			JUL 2018	2018										1							WOS:000435470200018		
J	Cigolle, Christine T.; Nagel, Corey L.; Blaum, Caroline S.; Liang, Jersey; Quinones, Ana R.								Inconsistency in the Self-report of Chronic Diseases in Panel Surveys: Developing an Adjudication Method for the Health and Retirement Study								JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES				73	5			901	912		10.1093/geronb/gbw063			JUL 2018	2018										3							WOS:000435470200019		
J	Diaz-Venegas, Carlos; Reistetter, Timothy A.; Wong, Rebeca								Differences in the Progression of Disability: A US-Mexico Comparison								JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES				73	5			913	922		10.1093/geronb/gbw082			JUL 2018	2018										1							WOS:000435470200020		
J	DeLiema, Marguerite; Yonashiro-Cho, Jeanine; Gassoumis, Zach D.; Yon, Yongjie; Conrad, Ken J.								Using Latent Class Analysis to Identify Profiles of Elder Abuse Perpetrators								JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES				73	5			E49	E58		10.1093/geronb/gbx023			JUL 2018	2018										1							WOS:000435470200002		
J	Kong, Jooyoung								Childhood Maltreatment and Psychological Well-Being in Later Life: The Mediating Effect of Contemporary Relationships with the Abusive Parent								JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES				73	5			E39	E48		10.1093/geronb/gbx039			JUL 2018	2018										0							WOS:000435470200001		
J	Liu, Yin; Kong, Jooyoung; Bangerter, Lauren R.; Zarit, Steven H.; Almeida, David M.								Early Parental Abuse and Daily Assistance to Aging Parents With Disability: Associations With the Middle-Aged Adults' Daily Well-being								JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES				73	5			E59	E68		10.1093/geronb/gbx173			JUL 2018	2018										0							WOS:000435470200003		
J	Prior, A.; Fenger-Gron, M.; Davydow, D. S.; Olsen, J.; Li, J.; Guldin, M. -B.; Vestergaard, M.								Bereavement, multimorbidity and mortality: a population-based study using bereavement as an indicator of mental stress								PSYCHOLOGICAL MEDICINE				48	9			1437	1443		10.1017/S0033291717002380			JUL 2018	2018										0							WOS:000435649900005		
J	Tully, P. J.; Debette, S.; Tzourio, C.								The association between systolic blood pressure variability with depression, cognitive decline and white matter hyperintensities: the 3C Dijon MRI study								PSYCHOLOGICAL MEDICINE				48	9			1444	1453		10.1017/S0033291717002756			JUL 2018	2018										4							WOS:000435649900006		
J	Quide, Y.; O'Reilly, N.; Watkeys, O. J.; Carr, V. J.; Green, M. J.								Effects of childhood trauma on left inferior frontal gyrus function during response inhibition across psychotic disorders								PSYCHOLOGICAL MEDICINE				48	9			1454	1463		10.1017/S0033291717002884			JUL 2018	2018										1							WOS:000435649900007		
J	Schmidt, A.; Mueller, F.; Lenz, C.; Dolder, P. C.; Schmid, Y.; Zanchi, D.; Lang, U. E.; Liechti, M. E.; Borgwardt, S.								Acute LSD effects on response inhibition neural networks								PSYCHOLOGICAL MEDICINE				48	9			1464	1473		10.1017/S0033291717002914			JUL 2018	2018										5							WOS:000435649900008		
J	Xie, Dong-jie; Lui, Simon S. Y.; Geng, Fu-lei; Yang, Zhuo-ya; Zou, Ying-min; Li, Ying; Yeung, Hera K. H.; Cheung, Eric F. C.; Heerey, Erin A.; Chan, Raymond C. K.								Dissociation between affective experience and motivated behaviour in schizophrenia patients and their unaffected first-degree relatives and schizotypal individuals								PSYCHOLOGICAL MEDICINE				48	9			1474	1483		10.1017/S0033291717002926			JUL 2018	2018										0							WOS:000435649900009		
J	James, S. -N.; Rommel, A. -S.; Cheung, C.; McLoughlin, G.; Brandeis, D.; Banaschewski, T.; Asherson, P.; Kuntsi, J.								Association of preterm birth with ADHD-like cognitive impairments and additional subtle impairments in attention and arousal malleability								PSYCHOLOGICAL MEDICINE				48	9			1484	1493		10.1017/S0033291717002963			JUL 2018	2018										0							WOS:000435649900010		
J	Grucza, R. A.; Krueger, R. F.; Agrawal, Arpana; Plunk, A. D.; Krauss, M. J.; Bongu, J.; Cavazos-Rehg, P. A.; Bierut, L. J.								Declines in prevalence of adolescent substance use disorders and delinquent behaviors in the USA: a unitary trend?								PSYCHOLOGICAL MEDICINE				48	9			1494	1503		10.1017/S0033291717002999			JUL 2018	2018										2							WOS:000435649900011		
J	Walters, K.; Falcaro, M.; Freemantle, N.; King, M.; Ben-Shlomo, Y.								Sociodemographic inequalities in the management of depression in adults aged 55 and over: an analysis of English primary care data								PSYCHOLOGICAL MEDICINE				48	9			1504	1513		10.1017/S0033291717003014			JUL 2018	2018										1							WOS:000435649900012		
J	Raihani, N. J.; Bell, V.								Conflict and cooperation in paranoia: a large-scale behavioural experiment								PSYCHOLOGICAL MEDICINE				48	9			1523	1531		10.1017/S0033291717003075			JUL 2018	2018										5							WOS:000435649900014		
J	Neilson, E.; Bois, C.; Clarke, T. -K.; Hall, L.; Johnstone, E. C.; Owens, D. G. C.; Whalley, H. C.; McIntosh, A. M.; Lawrie, S. M.								Polygenic risk for schizophrenia, transition and cortical gyrification: a high-risk study								PSYCHOLOGICAL MEDICINE				48	9			1532	1539		10.1017/S0033291717003087			JUL 2018	2018										2							WOS:000435649900015		
J	Meyers, Jacquelyn L.; Sartor, Carolyn E.; Werner, Kimberly B.; Koenen, Karestan C.; Grant, Bridget F.; Hasin, Deborah								Childhood interpersonal violence and adult alcohol, cannabis, and tobacco use disorders: variation by race/ethnicity?								PSYCHOLOGICAL MEDICINE				48	9			1540	1550		10.1017/S0033291717003208			JUL 2018	2018										1							WOS:000435649900016		
J	Gagner, Charlotte; Landry-Roy, Catherine; Bernier, Annie; Gravel, Jocelyn; Beauchamp, Miriam H.								Behavioral consequences of mild traumatic brain injury in preschoolers								PSYCHOLOGICAL MEDICINE				48	9			1551	1559		10.1017/S0033291717003221			JUL 2018	2018										2							WOS:000435649900017		
