PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Mayall, K; Humphreys, GW; Kotsanis, S								How not to revisit Highway 61: Negative repetition effects in a post-cue naming task								QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY SECTION A-HUMAN EXPERIMENTAL PSYCHOLOGY				55	1			311	344		10.1080/02724980143000299			FEB 2002	2002										1							WOS:000173108200017		
J	Wearden, JH; Parry, A; Stamp, L								Is subjective shortening in human memory unique to time representations?								QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY SECTION B-COMPARATIVE AND PHYSIOLOGICAL PSYCHOLOGY				55	1			1	25					FEB 2002	2002										36							WOS:000173028900001		
J	Klassen, JJ; Williams, DA; Bolster, B; Tait, RW								Influence of dorsolateral periaqueductal grey (d1PAG) lesions on contextual conditioning with massed and distributed shock								QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY SECTION B-COMPARATIVE AND PHYSIOLOGICAL PSYCHOLOGY				55	1			27	42		10.1080/02724990143000126			FEB 2002	2002										0							WOS:000173028900002		
J	Allan, LG								The location and interpretation of the bisection point								QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY SECTION B-COMPARATIVE AND PHYSIOLOGICAL PSYCHOLOGY				55	1			43	60		10.1080/02724990143000162			FEB 2002	2002										49							WOS:000173028900003		
J	Pearce, JM; George, DN; Aydin, A								Summation: Further assessment of a configural theory								QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY SECTION B-COMPARATIVE AND PHYSIOLOGICAL PSYCHOLOGY				55	1			61	73		10.1080/02724990143000171			FEB 2002	2002										22							WOS:000173028900004		
J	Woodson, JC; Balleine, BW								An assessment of factors contributing to instrumental performance for sexual reward in the rat								QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY SECTION B-COMPARATIVE AND PHYSIOLOGICAL PSYCHOLOGY				55	1			75	88		10.1080/02724990143000199			FEB 2002	2002										8							WOS:000173028900005		
J	Mohamed, S; Kojima, K; Fujimaru, Y; Mori, Y; Kaname, H; Sumida, Y; Kinukawa, N; Tashiro, N								Influence of hypothalamically-elicited emotional behaviours on the circulating plasma volume, plasma levels of catecholamines, ACTH and cortisol								STRESS AND HEALTH				18	1			3	10		10.1002/smi.913			FEB 2002	2002										1							WOS:000173972500002		
J	Facchinetti, F; Neri, I; Tarabusi, M								Eleutherococcus senticosus reduces cardiovascular stress response in healthy subjects: a randomized, placebo-controlled trial								STRESS AND HEALTH				18	1			11	17		10.1002/smi.914			FEB 2002	2002										9							WOS:000173972500003		
J	Maybery, D; Maybery, M; Bresnan, R; Croft, B; Graham, R; Macaulay, J; MaQualter, S; Mitchell, E; Sherwell, K; Szakacs, E								Responding to daily event questionnaries: the influence of the order of hassle and uplift scales								STRESS AND HEALTH				18	1			19	26		10.1002/smi.915			FEB 2002	2002										4							WOS:000173972500004		
J	McNaughton-Cassill, ME; Smith, T								My world is ok, but yours is not: television news, the optimism gap, and stress								STRESS AND HEALTH				18	1			27	33		10.1002/smi.916			FEB 2002	2002										3							WOS:000173972500005		
J	Linzer, M; Gerrity, M; Douglas, JA; McMurray, JE; Williams, ES; Konrad, TR		Soc General Internal Med Career Sa						Physician stress: results from the physician worklife study								STRESS AND HEALTH				18	1			37	42		10.1002/smi.917			FEB 2002	2002						International Conference on Physician Health	MAY   01, 1998		VICTORIA, CANADA	58							WOS:000173972500007		
J	Pelfrene, E; Vlerick, P; Kittel, F; Mak, RP; Kornitzer, M; De Backer, G								Psychosocial work environment and psychological well-being: assessment of the buffering effects in the job demand-control (-support) model in BELSTRESS								STRESS AND HEALTH				18	1			43	56		10.1002/smi.920			FEB 2002	2002										65							WOS:000173972500008		
J	Blaser, E; Domini, F								The conjunction of feature and depth information								VISION RESEARCH				42	3			273	279	PII S0042-6989(01)00294-2	10.1016/S0042-6989(01)00294-2			FEB 2002	2002										7							WOS:000174094200001		
J	Onishi, A; Koike, S; Ida-Hosonuma, M; Imai, H; Shichida, Y; Takenaka, O; Hanazawa, A; Komatsu, H; Mikami, A; Goto, O; Hanazawa, A; Komatsu, H; Mikami, A; Goto, S; Suryobroto, B; Farajallah, A; Varvudhi, P; Eakavhibata, C; Kitahara, K; Yamamori, T								Variations in long- and middle-wavelength-sensitive opsin gene loci in crab-eating monkeys								VISION RESEARCH				42	3			281	292	PII S0042-6989(01)00293-0	10.1016/S0042-6989(01)00293-0			FEB 2002	2002										19							WOS:000174094200002		
J	Ren, JQ; McCarthy, WR; Zhang, HW; Adolph, AR; Li, L								Behavioral visual responses of wild-type and hypopigmented zebrafish								VISION RESEARCH				42	3			293	299	PII S0042-6989(01)00284-X	10.1016/S0042-6989(01)00284-X			FEB 2002	2002										38							WOS:000174094200003		
J	Andrews, TJ; Blakemore, C								Integration of motion information during binocular rivalry								VISION RESEARCH				42	3			301	309	PII S0042-6989(01)00286-3	10.1016/S0042-6989(01)00286-3			FEB 2002	2002										31							WOS:000174094200004		
J	Chubb, C; Talevich, J								Attentional control of texture orientation judgments								VISION RESEARCH				42	3			311	330	PII S0042-6989(01)00282-6	10.1016/S0042-6989(01)00282-6			FEB 2002	2002										4							WOS:000174094200005		
J	Hess, RF; Liu, CH; Wang, YZ								Luminance spatial scale and local stereo-sensitivity								VISION RESEARCH				42	3			331	342	PII S0042-6989(01)00285-1	10.1016/S0042-6989(01)00285-1			FEB 2002	2002										12							WOS:000174094200006		
J	Spehar, B								The role of contrast polarity in perceptual closure								VISION RESEARCH				42	3			343	350	PII S0042-6989(01)00287-3	10.1016/S0042-6989(01)00287-5			FEB 2002	2002										15							WOS:000174094200007		
J	Rainville, SJM; Kingdom, FAA								Scale invariance is driven by stimulus density								VISION RESEARCH				42	3			351	367	PII S0042-6989(01)00290-5	10.1016/S0042-6989(01)00290-5			FEB 2002	2002										30							WOS:000174094200008		
J	Faubert, J; Bellefeuille, A								Aging effects on intra- and inter-attribute spatial frequency information for luminance, color, and working memory								VISION RESEARCH				42	3			369	378	PII S0042-6989(01)00292-9	10.1016/S0042-6989(01)00292-9			FEB 2002	2002										15							WOS:000174094200009		
J	Gysen, V; De Graef, P; Verfaillie, K								Detection of intrasaccadic displacements and depth rotations of moving objects								VISION RESEARCH				42	3			379	391	PII S0042-6989(01)00296-6	10.1016/S0042-6989(01)00296-6			FEB 2002	2002						Annual Meeting of the Association-for-Research-in-Vision-and-Ophthalmology	APR 30-MAY 05, 2000	Assoc Res Vis & Ophthalmol	FT LAUDERDALE, FLORIDA	18							WOS:000174094200010		
J	Chader, GJ								Animal models in research on retinal degenerations: past progress and future hope								VISION RESEARCH				42	4			393	399	PII S0043-6989(01)00212-7	10.1016/S0042-6989(01)00212-7			FEB 2002	2002										99							WOS:000174581900001		
J	Lyubarsky, AL; Lem, J; Chen, J; Falsini, B; Iannaccone, A; Pugh, EN								Functionally rodless mice: transgenic models for the investigation of cone function in retinal disease and therapy								VISION RESEARCH				42	4			401	415	PII S0042-6989(01)00214-0	10.1016/S0042-6989(01)00214-0			FEB 2002	2002										44							WOS:000174581900002		
J	Concepcion, F; Mendez, A; Chen, J								The carboxyl-terminal domain is essential for rhodopsin transport in rod photoreceptors								VISION RESEARCH				42	4			417	426	PII S0042-6989(01)00195-X	10.1016/S0042-6989(01)00195-X			FEB 2002	2002										52							WOS:000174581900003		
J	Hung, FC; Zhao, SL; Chen, Q; Overbeek, PA								Retinal ablation and altered lens differentiation induced by ocular overexpression of BMP7								VISION RESEARCH				42	4			427	438	PII S0042-6989(01)00242-5	10.1016/S0042-6989(01)00242-5			FEB 2002	2002										26							WOS:000174581900004		
J	Tsang, SH; Yamashita, CK; Lee, WH; Lin, CS; Goff, SP; Gouras, P; Farber, DB								The positive role of the carboxyl terminus of the gamma subunit of retinal cGMP-phosphodiesterase in maintaining phosphodiesterase activity in vivo								VISION RESEARCH				42	4			439	445	PII S0042-6989(01)00213-9	10.1016/S0042-6989(01)00213-9			FEB 2002	2002										16							WOS:000174581900005		
J	Ochrietor, JD; Moroz, TP; Clamp, MF; Timmers, AM; Muramatsu, T; Linser, PJ								Inactivation of the Basigin gene impairs normal retinal development and maturation								VISION RESEARCH				42	4			447	453	PII S0042-6989(01)00236-X	10.1016/S0042-6989(01)00236-X			FEB 2002	2002										17							WOS:000174581900006		
J	Williams, DS								Transport to the photoreceptor outer segment by myosin VIIa and kinesin II								VISION RESEARCH				42	4			455	462	PII S0042-6989(01)00228-0	10.1016/S0042-6989(01)00228-0			FEB 2002	2002										47							WOS:000174581900007		
J	Farjo, R; Yu, JD; Othman, MI; Yoshida, S; Sheth, S; Glaser, T; Baehr, W; Swaroop, A								Mouse eye gene microarrays for investigating ocular development and disease								VISION RESEARCH				42	4			463	470	PII S0042-6989(01)00219-X	10.1016/S0042-6989(01)00219-X			FEB 2002	2002										39							WOS:000174581900008		
J	Goldblum, D; Mittag, T								Prospects for relevant glaucoma models with retinal ganglion cell damage in the rodent eye								VISION RESEARCH				42	4			471	478	PII S0042-6989(01)00194-8	10.1016/S0042-6989(01)00194-8			FEB 2002	2002										106							WOS:000174581900009		
J	Baird, PN; Guymer, RH; Chiu, D; Vincent, AL; Alexander, WS; Foote, SJ; Hilton, DJ								Generating mouse models of retinal disease using ENU mutagenesis								VISION RESEARCH				42	4			479	485	PII S0042-6989(01)00232-2	10.1016/S0042-6989(01)00232-2			FEB 2002	2002										10							WOS:000174581900010		
J	Streilein, JW; Ma, NL; Wenkel, H; Ng, TF; Zamiri, P								Immunobiology and privilege of neuronal retina and pigment epithelium transplants								VISION RESEARCH				42	4			487	495	PII S0042-6989(01)00185-7	10.1016/S0042-6989(01)00185-7			FEB 2002	2002										95							WOS:000174581900011		
J	Orem, NR; Dolph, PJ								Loss of the phospholipase C gene product induces massive endocytosis of rhodopsin and arrestin in Drosophila photoreceptors								VISION RESEARCH				42	4			497	505	PII S0042-6989(01)00229-2	10.1016/S0042-6989(01)00229-2			FEB 2002	2002										30							WOS:000174581900012		
J	Hsu, CD; Adams, SM; O'Tousa, JE								Rpr- and hid-driven cell death in Drosophila photoreceptors								VISION RESEARCH				42	4			507	516	PII S0042-6989(01)00231-0	10.1016/S0042-6989(01)00231-0			FEB 2002	2002										8							WOS:000174581900013		
J	Chang, B; Hawes, NL; Hurd, RE; Davisson, MT; Nusinowitz, S; Heckenlively, JR								Retinal degeneration mutants in the mouse								VISION RESEARCH				42	4			517	525	PII S0042-6989(01)00146-8	10.1016/S0042-6989(01)00146-8			FEB 2002	2002										439							WOS:000174581900014		
J	Malicki, JJ; Pujic, Z; Thisse, C; Thisse, B; Wei, XY								Forward and reverse genetic approaches to the analysis of eye development in zebrafish								VISION RESEARCH				42	4			527	533	PII S0042-6989(01)00262-0	10.1016/S0042-6989(01)00262-0			FEB 2002	2002										27							WOS:000174581900015		
J	Vihtelic, TS; Hyde, DR								Zebrafish mutagenesis yields eye morphological mutants with retinal and lens defects								VISION RESEARCH				42	4			535	540	PII S0042-6989(01)00261-9	10.1016/S0042-6989(01)00261-9			FEB 2002	2002										37							WOS:000174581900016		
J	Sarra, GM; Stephens, C; Schlichtenbrede, FC; Bainbridge, JWB; Thrasher, AJ; Luthert, PJ; Ali, RR								Kinetics of transgene expression in mouse retina following sub-retinal injection of recombinant adeno-associated virus								VISION RESEARCH				42	4			541	549	PII S0042-6989(01)00230-9	10.1016/S0042-6989(01)00230-9			FEB 2002	2002										43							WOS:000174581900017		
J	Doi, K; Hargitai, J; Kong, J; Tsang, SH; Wheatley, M; Chang, S; Goff, S; Gouras, P								Lentiviral transduction of green fluorescent protein in retinal epithelium: evidence of rejection								VISION RESEARCH				42	4			551	558	PII S0042-6989(01)00237-1	10.1016/S0042-6989(01)00237-1			FEB 2002	2002										33							WOS:000174581900018		
J	Gibbons, MBC; Crits-Christoph, P; Levinson, J; Gladis, M; Siqueland, L; Barber, JP; Elkin, I								Therapist interventions in the interpersonal and cognitive therapy sessions of the treatment of depression collaborative research program								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	1			3	26					2002	2002										12							WOS:000174899800002		
J	Smolar, AL								Reflections on gifts in the therapeutic setting: The gift from patient to therapist								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	1			27	45					2002	2002										4							WOS:000174899800003		
J	Lin, YN								The application of cognitive-behavioral therapy to counseling Chinese								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	1			46	58					2002	2002										38							WOS:000174899800004		
J	Rothbaum, BO; Schwartz, AC								Exposure therapy for Posttraumatic stress disorder								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	1			59	75					2002	2002										119							WOS:000174899800005		
J	Wright, JH; Wright, AS; Salmon, P; Beck, AT; Kuykendall, J; Goldsmith, LJ; Zickel, MB								Development and initial testing of a multimedia program for computer-assisted cognitive therapy								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	1			76	86					2002	2002										56							WOS:000174899800006		
J	Peretz, T; Ben-Shach, M; Goldstein, A; Segal, J								Patient, therapist, and supervisor in a psychiatric institution: Inner freedom and inner structure								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	1			87	99					2002	2002										0							WOS:000174899800007		
J	Gregory, B								Hannibal Lecter: The honey in the lion's mouth								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	1			100	114					2002	2002										1							WOS:000174899800008		
J	Scaturo, DJ								Fundamental dilemmas in contemporary psychotherapy: A transtheoretical concept								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	1			115	133					2002	2002										3							WOS:000174899800009		
J	Cartwright, D; Cassidy, M								Working with HIV/AIDS sufferers: "When good enough is not enough"								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	2			149	166					2002	2002										4							WOS:000180521400001		
J	Starcevic, V								Overcoming therapeutic pessimism in hypochondriasis								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	2			167	177					2002	2002										4							WOS:000180521400002		
J	Goldberg, C								The secret that guilty confessions fail to disclose								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	2			178	193					2002	2002										0							WOS:000180521400003		
J	Cramer, MA								Under the influence of unconscious process: Countertransference in the treatment of PTSD and substance abuse in women								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	2			194	210					2002	2002										5							WOS:000180521400004		
J	Favero, M; Ross, DR								Complementary dreams: A window to the subconscious processes of countertransference and subjectivity								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	2			211	224					2002	2002										2							WOS:000180521400005		
J	Abbass, A								Intensive short-term dynamic psychotherapy in a private psychiatric office: Clinical and cost effectiveness								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	2			225	232					2002	2002										32							WOS:000180521400006		
J	Biran, MW; Simons, KJ; Stiles, WB								Content analysis of social phobics' discourse in cognitive-behavioral therapy								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	2			233	243					2002	2002										1							WOS:000180521400007		
J	Boisvert, CM; Faust, D								Iatrogenic symptoms in psychotherapy - A theoretical exploration of the potential impact of labels, language, and belief systems								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	2			244	259					2002	2002										17							WOS:000180521400008		
J	Ruberman, L								Psychotherapy of children with pervasive developmental disorders								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	2			262	273					2002	2002										2							WOS:000180521400010		
J	Mintz, D								Meaning and medication in the care of treatment-resistant patients								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	3			322	337					2002	2002										15							WOS:000180521500004		
J	Shapiro, D								Theoretical reflections on Wilhelm Reich's Character Analysis								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	3			338	346					2002	2002										2							WOS:000180521500005		
J	Piper, WE; Ogrodniczuk, JS; Joyce, AS; McCallum, M; Rosie, JS								Relationships among affect, work, and outcome in group therapy for patients with complicated grief								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	3			347	361					2002	2002										6							WOS:000180521500006		
J	Sperling, MB; Sack, A								Psychodynamics and managed care: The art of the impossible?								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	3			362	377					2002	2002										1							WOS:000180521500007		
J	Berghold, KM; Lock, J								Assessing guilt in adolescents with anorexia nervosa								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	3			378	390					2002	2002										13							WOS:000180521500008		
J	Tauber, Y								High holidays 2000 and aftermath: Doing psychotherapy with Holocaust survivors and the second generation in Israel during the sudden eruptions of violence								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	3			391	410					2002	2002										1							WOS:000180521500009		
J	Grief, CJ; Rosenbluth, M								The shifting landscape of psychotherapy in residency: Stable framework of change								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	3			411	423					2002	2002										0							WOS:000180521500010		
J	Michel, K; Maltsberger, JT; Jobes, DA; Leenaars, AA; Orbach, I; Stadler, K; Dey, P; Young, RA; Valach, L								Discovering the truth in attempted suicide								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	3			424	437					2002	2002										37							WOS:000180521500011		
J	Anderson, RW								Envy and jealousy								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	4			455	479					2002	2002										5							WOS:000180331000001		
J	Schwartz, RS; Olds, J								A phenomenology of closeness and its application to sexual boundary violations: A framework for therapists in training								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	4			480	493					2002	2002										4							WOS:000180331000002		
J	Hedges, LE								False accusations: Genesis and prevention								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	4			494	507					2002	2002										0							WOS:000180331000003		
J	Desrosiers, A; Fleurose, SS								Treating Haitian patients: Key cultural aspects								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	4			508	521					2002	2002										34							WOS:000180331000004		
J	Links, PS; Stockwell, M								The role of couple therapy in the treatment of narcissistic personality disorder								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	4			522	538					2002	2002										9							WOS:000180331000005		
J	Hersoug, AG; Sexton, HC; Hoglend, P								Contribution of defensive functioning to the quality of working alliance and psychotherapy outcome								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	4			539	554					2002	2002										46							WOS:000180331000006		
J	Miller, M								Depression after cardiac transplant treated with interpersonal psychotherapy and paroxetine								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	4			555	561					2002	2002										5							WOS:000180331000007		
J	Gotzmann, L; Schnyder, U								Posttraumatic stress disorder (PTSD) after heart transplant: The influence of earlier loss experiences on posttransplant flashbacks								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	4			562	567					2002	2002										7							WOS:000180331000008		
J	Miller, AL; Glinski, J; Woodberry, KA; Mitchell, AG; Indik, J								Family therapy and dialectical behavior therapy with adolescents: Part I: Proposing a clinical synthesis								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	4			568	584					2002	2002										29							WOS:000180331000009		
J	Woodberry, KA; Miller, AL; Glinski, J; Indik, J; Mitchell, AG								Family therapy and dialectical behavior therapy with adolescents: Part II: A theoretical review								AMERICAN JOURNAL OF PSYCHOTHERAPY				56	4			585	602					2002	2002										17							WOS:000180331000010		
J	Inman, TH; Berry, DTR								Cross-validation of indicators of malingering - A comparison of nine neuropsychological tests, four tests of malingering, and behavioral observations								ARCHIVES OF CLINICAL NEUROPSYCHOLOGY				17	1			1	23		10.1016/S0887-6177(00)00073-1			JAN 2002	2002										62							WOS:000172880700001		
J	Glosser, G; Cole, L; Khatri, U; DellaPietra, L; Kaplan, E								Assessing nonverbal memory with the Biber Figure Learning Test - Extended in temporal lobe epilepsy patients								ARCHIVES OF CLINICAL NEUROPSYCHOLOGY				17	1			25	35		10.1016/S0887-6177(00)00093-7			JAN 2002	2002										18							WOS:000172880700002		
J	Vaivre-Douret, L								A more robust predictor of ideomotor dyspraxia - Study on an alternative scoring method of the Berges-Lezine's Imitation of Gestures test								ARCHIVES OF CLINICAL NEUROPSYCHOLOGY				17	1			37	48		10.1016/S0887-6177(00)00098-6			JAN 2002	2002										9							WOS:000172880700003		
