PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Romero-Moreno, Rosa; Losada, Andres; Marquez-Gonzalez, Maria; Mausbach, Brent Thomas								Effects of the frequency and satisfaction with leisure profile on dementia caregivers distress								ANALES DE PSICOLOGIA				30	3			878	886		10.6018/analesps.30.3.148381			OCT 2014	2014										4							WOS:000339704800011		
J	Ruiz, Francisco J.								The relationship between low levels of mindfulness skills and pathological worry: The mediating role of psychological inflexibility								ANALES DE PSICOLOGIA				30	3			887	897		10.6018/analesps.30.3.150651			OCT 2014	2014										3							WOS:000339704800012		
J	Marin-Morales, Dolores; Carmona Monge, Francisco J.; Penacoba-Puente, Cecilia								Personality, depressive symptoms during pregnancy and their influence on postnatal depression in Spanish pregnant Spanish women								ANALES DE PSICOLOGIA				30	3			908	915		10.6018/analesps.30.3.153101			OCT 2014	2014										2							WOS:000339704800014		
J	Rodriguez-Carballeira, Alvaro; Porrua-Garcia, Clara; Escartin, Jordi; Martin-Pena, Javier; Almendros, Carmen								Taxonomy and hierarchy of psychological abuse strategies in intimate partner relationships								ANALES DE PSICOLOGIA				30	3			916	926		10.6018/analesps.30.3.154001			OCT 2014	2014										5							WOS:000339704800015		
J	Villacieros, Marta; Serrano, Ines; Bermejo, Jose-Carlos; Magana, Marisa; Carabias, Rosa								Social support and psychological well-being as possible predictors of complicated grief in a cross-section of people in mourning								ANALES DE PSICOLOGIA				30	3			944	951		10.6018/analesps.30.3.154691			OCT 2014	2014										7							WOS:000339704800018		
J	Sanchez-Teruel, David; Garcia-Leon, Ana; Muela-Martinez, Jose-Antonio								Prevention, assessment and treatment of suicidal behavior								ANALES DE PSICOLOGIA				30	3			952	963		10.6018/analesps.30.3.148691			OCT 2014	2014										1							WOS:000339704800019		
J	Tous, Josep M.; Muinos, Ruben; Liutsko, Liudmila								Personality differences of applicants for the gun license (proprioceptive and verbal tests)								ANALES DE PSICOLOGIA				30	3			964	970		10.6018/analesps.30.3.171121			OCT 2014	2014										3							WOS:000339704800020		
J	Coutinho, Joana; Ribeiro, Eugenia; Fernandes, Catarina; Sousa, Ines; Safran, Jeremy D.								The development of the therapeutic alliance and the emergence of alliance ruptures								ANALES DE PSICOLOGIA				30	3			985	994		10.6018/analesps.30.3.168911			OCT 2014	2014										5							WOS:000339704800022		
J	Millones, Denisse L. Manrique; Ghesquiere, Pol; Van Leeuwen, Karla								Parenting, Socioeconomic Status and Psychosocial Functioning in Peruvian Families and their Children								ANALES DE PSICOLOGIA				30	3			995	1005		10.6018/analesps.30.3.152051			OCT 2014	2014										2							WOS:000339704800023		
J	Cerda, Gamal; Perez, Carlos; Ortega-Ruiz, Rosario								Relationship between Early Mathematical Competence, Gender and Social Background in Chilean Elementary School Population								ANALES DE PSICOLOGIA				30	3			1006	1013		10.6018/analesps.30.3.152891			OCT 2014	2014										4							WOS:000339704800024		
J	Moreno-Manso, Juan M.; Garcia-Baamonde, Elena; Blazquez-Alonso, Macarena; Pozueco-Romero, Jose M.								Application of a child abuse prevention programme in an educational context								ANALES DE PSICOLOGIA				30	3			1014	1024		10.6018/analesps.30.3.154231			OCT 2014	2014										3							WOS:000339704800025		
J	Cadime, Irene; Ribeiro, Iolanda; Viana, Fernanda Leopoldina; Santos, Sandra; Prieto, Gerardo								Calibration of a reading comprehension test for Portuguese students								ANALES DE PSICOLOGIA				30	3			1025	1034		10.6018/analesps.30.2.172611			OCT 2014	2014										6							WOS:000339704800026		
J	Soroa, Marian; Balluerka, Nekane; Gorostiaga, Arantxa								Development and Validation of a Questionnaire (the IRA-AGHN) to Assess Teachers' Knowledge of Attention Deficit Hyperactivity Disorder								ANALES DE PSICOLOGIA				30	3			1035	1043		10.6018/analesps.30.3.168271			OCT 2014	2014										1							WOS:000339704800027		
J	Castillo-Mayen, Rosario; Montes-Berges, Beatriz								Analysis of current gender stereotypes								ANALES DE PSICOLOGIA				30	3			1044	1060		10.6018/analesps.30.2.138981			OCT 2014	2014										16							WOS:000339704800028		
J	Ato, Ester; Galian, Maria D.; Fernandez-Vilar, Maria A.								Gender as predictor of social rejection: the mediating/moderating role of effortful control and parenting								ANALES DE PSICOLOGIA				30	3			1069	1078		10.6018/analesps.30.3.193171			OCT 2014	2014										6							WOS:000339704800030		
J	Olivera-La Rosa, Antonio; Rossello, Jaume								The new science of moral cognition: the state of the art								ANALES DE PSICOLOGIA				30	3			1122	1128		10.6018/analesps.30.3.166551			OCT 2014	2014										2							WOS:000339704800036		
J	Ricarte-Trives, Jorge J.; Latorre-Postigo, Jose M.; Ros-Segura, Laura								Effects of instructions and cue subjectiveness on specificity of autobiographical memory recall								ANALES DE PSICOLOGIA				30	3			1129	1136		10.6018/analesps.30.3.141282			OCT 2014	2014										1							WOS:000339704800037		
J	Rodriguez-Perez, Armando; Betancor-Rodriguez, Veronica; Arino-Mateo, Eva; Demoulin, Stephanie; Leyens, Jacques-Phillipe								Normative data for 148 Spanish emotional words in terms of attributions of humanity								ANALES DE PSICOLOGIA				30	3			1137	1145		10.6018/analesps.30.3.145361			OCT 2014	2014										0							WOS:000339704800038		
J	Gard, Tim; Noggle, Jessica J.; Park, Crystal L.; Vago, David R.; Wilson, Angela								Potential self-regulatory mechanisms of yoga for psychological health								FRONTIERS IN HUMAN NEUROSCIENCE				8						770	10.3389/fnhum.2014.00770			SEP 30 2014	2014										78							WOS:000342339700001		
J	Gulbinaite, Rasa; van Rijn, Hedderik; Cohen, Michael X.								Fronto-parietal network oscillations reveal relationship between working memory capacity and cognitive control								FRONTIERS IN HUMAN NEUROSCIENCE				8							10.3389/fnhum.2014.00761			SEP 30 2014	2014										26							WOS:000342339300001		
J	Joyal, Christian C.; Jacob, Laurence; Cigna, Marie-Helene; Guay, Jean-Pierre; Renaud, Patrice								Virtual faces expressing emotions: an initial concomitant and construct validity study								FRONTIERS IN HUMAN NEUROSCIENCE				8						787	10.3389/fnhum.2014.00787			SEP 30 2014	2014										8							WOS:000342340100001		
J	Komeilipoor, Naeem; Vicario, Carmelo Mario; Daffertshofer, Andreas; Cesari, Paola								Talking hands: tongue motor excitability during observation of hand gestures associated with words								FRONTIERS IN HUMAN NEUROSCIENCE				8						767	10.3389/fnhum.2014.00767			SEP 30 2014	2014										8							WOS:000342339500001		
J	Pickering, Alan D.; Pesola, Francesca								Modeling dopaminergic and other processes involved in learning from reward prediction error: contributions from an individual differences perspective								FRONTIERS IN HUMAN NEUROSCIENCE				8						740	10.3389/fnhum.2014.00740			SEP 30 2014	2014										3							WOS:000342338900001		
J	Chauvigne, Lea A. S.; Gitau, Kevin M.; Brown, Steven								The neural basis of audiomotor entrainment: an ALE meta-analysis								FRONTIERS IN HUMAN NEUROSCIENCE				8						776	10.3389/fnhum.2014.00776			SEP 30 2014	2014										16							WOS:000342339900001		
J	Carson, Shelley								Leveraging the "mad genius" debate: why we need a neuroscience of creativity and psychopathology								FRONTIERS IN HUMAN NEUROSCIENCE				8						771	10.3389/fnhum.2014.00771			SEP 29 2014	2014										6							WOS:000342280500001		
J	Lee, Dong-Hoon; Hong, Cheolpyo; Han, Bong-Soo								Diffusion-tensor magnetic resonance imaging for hand and foot fibers location at the corona radiata: comparison with two lesion studies								FRONTIERS IN HUMAN NEUROSCIENCE				8						752	10.3389/fnhum.2014.00752			SEP 29 2014	2014										4							WOS:000342280000001		
J	Liu, Tina T.; Behrmann, Marlene								Impaired holistic processing of left-right composite faces in congenital prosopagnosia								FRONTIERS IN HUMAN NEUROSCIENCE				8						750	10.3389/fnhum.2014.00750			SEP 29 2014	2014										16							WOS:000342279900001		
J	Esins, Janina; Schultz, Johannes; Wallraven, Christian; Buelthoff, Isabelle								Do congenital prosopagnosia and the other-race effect affect the same face recognition mechanisms?								FRONTIERS IN HUMAN NEUROSCIENCE				8						759	10.3389/fnhum.2014.00759			SEP 29 2014	2014										5							WOS:000342280100001		
J	Kallio, Jouni; Sogaard, Karen; Avela, Janne; Komi, Paavo V.; Selanne, Harri; Linnamo, Vesa								Motor unit discharge rate in dynamic movements of the aging soleus								FRONTIERS IN HUMAN NEUROSCIENCE				8						773	10.3389/Mhum.2014.00773			SEP 29 2014	2014										3							WOS:000342280600001		
J	Tanaka, Teppei; Sugimoto, Masashi; Tanida, Yuki; Saito, Satoru								The influences of working memory representations on long-range regression in text reading: an eye-tracking study								FRONTIERS IN HUMAN NEUROSCIENCE				8						765	10.3389/fnhum.2014.00765			SEP 29 2014	2014										2							WOS:000342280200001		
J	Rozand, Vianney; Pageaux, Benjamin; Marcora, Samuele M.; Papaxanthis, Charalambos; Lepers, Romuald								Does mental exertion alter maximal muscle activation?								FRONTIERS IN HUMAN NEUROSCIENCE				8						755	10.3389/fnhum.2014.00755			SEP 26 2014	2014										24							WOS:000342193300001		
J	Schaefer, Rebecca S.; Morcom, Alexa M.; Roberts, Neil; Overy, Katie								Moving to music: effects of heard and imagined musical cues on movement-related brain activity								FRONTIERS IN HUMAN NEUROSCIENCE				8						UNSP 774	10.3389/fnhum.2014.00774			SEP 26 2014	2014										14							WOS:000342193900001		
J	Colling, Lincoln J.; Williamson, Kellie								Entrainment and motor emulation approaches to joint action: Alternatives or complementary approaches?								FRONTIERS IN HUMAN NEUROSCIENCE				8						754	10.3389/fnhum.2014.00754			SEP 25 2014	2014										4							WOS:000342125700001		
J	Harenski, Carla L.; Edwards, Bethany G.; Harenski, Keith A.; Kiehl, Kent A.								Neural correlates of moral and non-moral emotion in female psychopathy								FRONTIERS IN HUMAN NEUROSCIENCE				8						741	10.3389/fnhum.2014.00741			SEP 25 2014	2014										21							WOS:000342125300001		
J	Hutto, Daniel D.; Kirchhoff, Michael D.; Myin, Erik								Extensive enactivism: why keep it all in?								FRONTIERS IN HUMAN NEUROSCIENCE				8						706	10.3389/fnhum.2014.00706			SEP 25 2014	2014										19							WOS:000342125000001		
J	Lorenz, Chad; Jones, Kelvin E.								I-H activity is increased in populations of slow versus fast motor axons of the rat								FRONTIERS IN HUMAN NEUROSCIENCE				8						UNSP 766	10.3389/fnhum.2014.00766			SEP 25 2014	2014										5							WOS:000342126100001		
J	Van Beek, Leen; Ghesquiere, Pol; De Smedt, Bert; Lagae, Lieven								The arithmetic problem size effect in children: an event-related potential study								FRONTIERS IN HUMAN NEUROSCIENCE				8						756	10.3389/fnhum.2014.00756			SEP 25 2014	2014										6							WOS:000342125900001		
J	Fiacconi, Chris M.; Barkley, Victoria; Finger, Elizabeth C.; Carson, Nicole; Duke, Devin; Rosenbaum, R. Shayna; Gilboa, Asaf; Koehler, Stefan								Nature and extent of person recognition impairments associated with Capgras syndrome in Lewy body dementia								FRONTIERS IN HUMAN NEUROSCIENCE				8						726	10.3389/fnhum.2014.00726			SEP 24 2014	2014										5							WOS:000342049300001		
J	Christoff, Kalina								Dehumanization in organizational settings: some scientific and ethical considerations								FRONTIERS IN HUMAN NEUROSCIENCE				8						748	10.3389/fnhum.2014.00748			SEP 24 2014	2014										11							WOS:000342049600001		
J	Kacinik, Natalie A.								Sticking your neck out and burying the hatchet: what idioms reveal about embodied simulation								FRONTIERS IN HUMAN NEUROSCIENCE				8						689	10.3389/fnhum.2014.00689			SEP 24 2014	2014										2							WOS:000342049200001		
J	Liao, Diana A.; Kronemer, Sharif I.; Yau, Jeffrey M.; Desmond, John E.; Marvel, Cherie L.								Motor system contributions to verbal and non-verbal working memory								FRONTIERS IN HUMAN NEUROSCIENCE				8						753	10.3389/fnhum.2014.00753			SEP 24 2014	2014										10							WOS:000342049900001		
J	Cid-Fernandez, Susana; Lindin, Monica; Diaz, Fernando								Effects of aging and involuntary capture of attention on event-related potentials associated with the processing of and the response to a target stimulus								FRONTIERS IN HUMAN NEUROSCIENCE				8							10.3389/fnhum.2014.00745			SEP 23 2014	2014										9							WOS:000341967000002		
J	Garcia-Cossio, Eliana; Broetz, Doris; Birbaumer, Niels; Ramos-Murguialday, Ander								Cortex integrity relevance in muscle synergies in severe chronic stroke								FRONTIERS IN HUMAN NEUROSCIENCE				8						744	10.3389/fnhum.2014.00744			SEP 23 2014	2014										14							WOS:000341967000001		
J	Pazzaglia, Mariella; Galli, Giulia								Loss of agency in apraxia								FRONTIERS IN HUMAN NEUROSCIENCE				8						751	10.3389/fnhum.2014.00751			SEP 23 2014	2014										10							WOS:000341967100001		
J	Smith, Kathleen W.; Vartanian, Oshin; Goel, Vinod								Dissociable neural systems underwrite logical reassoning in the context of induced emotions with positive and negative valence								FRONTIERS IN HUMAN NEUROSCIENCE				8						UNSP 736	10.3389/fnhum.2014.00736			SEP 23 2014	2014										3							WOS:000341966900001		
J	Staels, Eva; Van den Broeck, Wim								Order short-term memory is not impaired in dyslexia and does not affect orthographic learning								FRONTIERS IN HUMAN NEUROSCIENCE				8						732	10.3389/fnhum.2014.00732			SEP 23 2014	2014										13							WOS:000341966800001		
J	Chen, Chenyi; Lee, Yu-Hsuan; Cheng, Yawei								Anterior insular cortex activity to emotional salience of voices in a passive oddball paradigm								FRONTIERS IN HUMAN NEUROSCIENCE				8						UNSP 743	10.3389/fnhum.2014.00743			SEP 22 2014	2014										11							WOS:000341908200001		
J	Gillick, Bernadette T.; Kirton, Adam; Carmel, Jason B.; Minhas, Preet; Bikson, Marom								Pediatric stroke and transcranial direct current stimulation: methods for rational individualized dose optimization								FRONTIERS IN HUMAN NEUROSCIENCE				8						739	10.3389/fnhum.2014.00739			SEP 19 2014	2014										34							WOS:000341854300002		
J	Kimura, Eiji; Kuroki, Mikako								Assimilative and non-assimilative color spreading in the watercolor configuration								FRONTIERS IN HUMAN NEUROSCIENCE				8						722	10.3389/fnhum.2014.00722			SEP 19 2014	2014										2							WOS:000341854000001		
J	Schiavone, Giuseppina; Linkenkaer-Hansen, Klaus; Maurits, Natasha M.; Plakas, Anna; Maassen, Ben A. M.; Mansvelder, Huibert D.; van der Leij, Aryan; van Zuijen, Titia L.								Preliteracy signatures of poor-reading abilities in resting-state EEG								FRONTIERS IN HUMAN NEUROSCIENCE				8						735	10.3389/fnhum.2014.00735			SEP 19 2014	2014										11							WOS:000341854200001		
J	Wallert, John; Madison, Guy								Recovery after aerobic exercise is manipulated by tempo change in a rhythmic sound pattern, as indicated by autonomic reaction on heart functioning								FRONTIERS IN HUMAN NEUROSCIENCE				8						738	10.3389/fnhum.2014.00738			SEP 19 2014	2014										1							WOS:000341854300001		
J	Fiori, Francesca; David, Nicole; Aglioti, Salvatore M.								Processing of proprioceptive and vestibular body signals and self-transcendence in Ashtanga yoga practitioners								FRONTIERS IN HUMAN NEUROSCIENCE				8						734	10.3389/fnhum.2014.00734			SEP 18 2014	2014										14							WOS:000341750000001		
J	Ineichen, Christian; Glannon, Walter; Temel, Yasin; Baumann, Christian R.; Sueruecue, Oguzkan								A critical reflection on the technological development of deep brain stimulation (DBS)								FRONTIERS IN HUMAN NEUROSCIENCE				8						730	10.3389/fnhum.2014.00730			SEP 17 2014	2014										10							WOS:000341683900001		
J	Windt, Jennifer M.; Harkness, Dominic L.; Lenggenhager, Bigna								Tickle me, I think I might be dreaming! Sensory attenuation, self-other distinction, and predictive processing in lucid dreams								FRONTIERS IN HUMAN NEUROSCIENCE				8						717	10.3389/fnhum.2014.00717			SEP 17 2014	2014										4							WOS:000341683700001		
J	Dhindsa, Kiret; Drobinin, Vladislav; King, John; Hall, Geoffrey B.; Burgess, Neil; Becker, Suzanna								Examining the role of the temporo-parietal network in memory, imagery, and viewpoint transformations								FRONTIERS IN HUMAN NEUROSCIENCE				8						709	10.3389/fnhum.2014.00709			SEP 16 2014	2014										24							WOS:000341683200001		
J	Immordino-Yang, Mary Helen; Yang, Xiao-Fei; Damasio, Hanna								Correlations between social-emotional feelings and anterior insula activity are independent from visceral states but influenced by culture								FRONTIERS IN HUMAN NEUROSCIENCE				8						728	10.3389/fnhum.2014.00728			SEP 16 2014	2014										24							WOS:000341683400001		
J	Yu, Keke; Wang, Ruiming; Li, Li; Li, Ping								Processing of acoustic and phonological information of lexical tones in Mandarin Chinese revealed by mismatch negativity								FRONTIERS IN HUMAN NEUROSCIENCE				8						729	10.3389/fnhum.2014.00729			SEP 16 2014	2014										10							WOS:000341683400002		
J	Lavenex, Pamela A. Banta; Colombo, Francoise; Lambert, Farfalla Ribordy; Lavenex, Pierre								The human hippocampus beyond the cognitive map: evidence from a densely amnesic patient								FRONTIERS IN HUMAN NEUROSCIENCE				8						711	10.3389/fnhum.2014.00711			SEP 15 2014	2014										10							WOS:000341564000001		
J	Lich, Matthias; Bremmer, Frank								Self-motion perception in the elderly								FRONTIERS IN HUMAN NEUROSCIENCE				8						681	10.3389/fnhum.2014.00681			SEP 15 2014	2014										7							WOS:000341563900001		
J	Williamson, John B.; Haque, Salsabil; Burtis, Brandon; Harciarek, Michal; Lamb, Damon; Zilli, Eduardo; Heilman, Kenneth M.								The influence of stimulus proximity on judgments of spatial relationships in patients with chronic unilateral right or left hemisphere stroke								JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY				36	8			787	793		10.1080/13803395.2014.940855			SEP 14 2014	2014										2							WOS:000344546100001		
J	Huijbregts, Stephan C. J.; Griffith-Lendering, Merel F. H.; Vollebergh, Wilma A. M.; Swaab, Hanna								Neurocognitive moderation of associations between cannabis use and psychoneuroticism								JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY				36	8			794	805		10.1080/13803395.2014.943694			SEP 14 2014	2014										3							WOS:000344546100002		
J	Fellows, Robert P.; Byrd, Desiree A.; Morgello, Susan								Effects of information processing speed on learning, memory, and executive functioning in people living with HIV/AIDS								JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY				36	8			806	817		10.1080/13803395.2014.943696			SEP 14 2014	2014										14							WOS:000344546100003		
J	Phillips, Louise H.; Henry, Julie D.; Nouzova, Eva; Cooper, Clare; Radlak, Bogumila; Summers, Fiona								Difficulties with emotion regulation in multiple sclerosis: Links to executive function, mood, and quality of life								JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY				36	8			831	842		10.1080/13803395.2014.946891			SEP 14 2014	2014										7							WOS:000344546100005		
J	Cotelli, Maria; Manenti, Rosa; Brambilla, Michela; Balconi, Michela								Limb apraxia and verb processing in Alzheimer's disease								JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY				36	8			843	853		10.1080/13803395.2014.948389			SEP 14 2014	2014										7							WOS:000344546100006		
J	Kamat, Rujvi; Brown, Gregory G.; Bolden, Khalima; Fennema-Notestein, Christine; Archibald, Sarah; Marcotte, Thomas D.; Letendre, Scott L.; Ellis, Ronald J.; Woods, Steven Paul; Grant, Igor; Heaton, Robert K.		TMARC Grp						Apathy is associated with white matter abnormalities in anterior, medial brain regions in persons with HIV infection								JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY				36	8			854	866		10.1080/13803395.2014.950636			SEP 14 2014	2014										18							WOS:000344546100007		
J	Leiguarda, Ramon; Clarens, Florencia; Amengual, Alejandra; Drucaroff, Lucas; Hallett, Mark								Short apraxia screening test								JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY				36	8			867	874		10.1080/13803395.2014.951315			SEP 14 2014	2014										2							WOS:000344546100008		
J	Jacola, Lisa M.; Willard, Victoria W.; Ashford, Jason M.; Ogg, Robert J.; Scoggins, Matthew A.; Jones, Melissa M.; Wu, Shengjie; Conklin, Heather M.								Clinical utility of the N-back task in functional neuroimaging studies of working memory								JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY				36	8			875	886		10.1080/13803395.2014.953039			SEP 14 2014	2014										9							WOS:000344546100009		
J	Miller, Ashley K.; Basso, Michael R.; Candilis, Philip J.; Combs, Dennis R.; Woods, Steven Paul								Pain is associated with prospective memory dysfunction in multiple sclerosis								JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY				36	8			887	896		10.1080/13803395.2014.953040			SEP 14 2014	2014										8							WOS:000344546100010		
J	Winter, Amanda L.; Conklin, Heather M.; Tyc, Vida L.; Stancel, Heather; Hinds, Pamela S.; Hudson, Melissa M.; Kahalley, Lisa S.								Executive function late effects in survivors of pediatric brain tumors and acute lymphoblastic leukemia								JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY				36	8			818	830		10.1080/13803395.2014.943695			SEP 14 2014	2014										18							WOS:000344546100004		
J	Block, Martin; Stern, Daniel B.; Raman, Kalyan; Lee, Sang; Carey, Jim; Humphreys, Ashlee A.; Mulhern, Frank; Calder, Bobby; Schultz, Don; Rudick, Charles N.; Blood, Anne J.; Breiter, Hans C.								The relationship between self-report of depression and media usage								FRONTIERS IN HUMAN NEUROSCIENCE				8						712	10.3389/fnhum.2014.00712			SEP 12 2014	2014										10							WOS:000341562200001		
J	Coia, Andrew J.; Crognale, Michael A.								Asymmetric effects of luminance and chrominance in the watercolor illusion								FRONTIERS IN HUMAN NEUROSCIENCE				8						723	10.3389/fnhum.2014.00723			SEP 12 2014	2014										2							WOS:000341562300001		
J	Papadelis, Christos; Ahtam, Banu; Nazarova, Maria; Nimec, Donna; Snyder, Brian; Grant, Patricia Ellen; Okada, Yoshio								Cortical somatosensory reorganization in children with spastic cerebral palsy: a multimodal neuroimaging study								FRONTIERS IN HUMAN NEUROSCIENCE				8						725	10.3389/fnhum.2014.00725			SEP 12 2014	2014										33							WOS:000341562400001		
J	Hu, Xiaogang; Rymer, William Z.; Suresh, Nina L.								Control of nnotor unit firing during step-like increases in voluntary force								FRONTIERS IN HUMAN NEUROSCIENCE				8						721	10.3389/fnhum.2014.00721			SEP 11 2014	2014										9							WOS:000341416000001		
J	Jola, Corinne; Pollick, Frank E.; Calvo-Merino, Beatriz								"Some like it hot": spectators who score high on the personality trait openness enjoy the excitement of hearing dancers breathing without music								FRONTIERS IN HUMAN NEUROSCIENCE				8						718	10.3389/fnhurn.2014.00718			SEP 11 2014	2014										3							WOS:000341415900001		
J	Lombrozo, Tania; Gwynne, Nicholas Z.								Explanation and inference: mechanistic and functional explanations guide property generalization								FRONTIERS IN HUMAN NEUROSCIENCE				8						700	10.3389/fnhum.2014.00700			SEP 11 2014	2014										11							WOS:000341415300001		
J	Maselli, Antonella; Slater, Mel								Sliding perspectives: dissociating ownership from self-location during full body illusions in virtual reality								FRONTIERS IN HUMAN NEUROSCIENCE				8						693	10.3389/fnhum.2014.00693			SEP 11 2014	2014										33							WOS:000341415200001		
J	Rigoli, Lillian M.; Holman, Daniel; Spivey, Michael J.; Kello, Christopher T.								Spectral convergence in tapping and physiological fluctuations: coupling and independence of 1/f noise in the central and autonomic nervous systems								FRONTIERS IN HUMAN NEUROSCIENCE				8						713	10.3389/fnhum.2014.00713			SEP 11 2014	2014										7							WOS:000341415800001		
J	Sulpizio, Valentina; Committeri, Giorgia; Galati, Gaspare								Distributed cognitive maps reflecting real distances between places and views in the human brain								FRONTIERS IN HUMAN NEUROSCIENCE				8						716	10.3389/fnhum.2014.00716			SEP 11 2014	2014										18							WOS:000341415800004		
J	White, Stuart F.; Adalio, Christopher; Nolan, Zachary T.; Yang, Jiongjiong; Martin, Alex; Blair, James R.								The amygdala's response to face and emotional information and potential category-specific modulation of temporal cortex as a function of emotion								FRONTIERS IN HUMAN NEUROSCIENCE				8						714	10.3389/fnhum.2014.00714			SEP 11 2014	2014										3							WOS:000341415800002		
J	Wright, Rachel L.; Elliott, Mark T.								Stepping to phase-perturbed metronome cues: multisensory advantage in movement synchrony but not correction								FRONTIERS IN HUMAN NEUROSCIENCE				8						724	10.3389/fnhum.2014.00724			SEP 11 2014	2014										10							WOS:000341416100001		
J	Bernier, Michael; Chamberland, Maxime; Houde, Jean-Christophe; Descoteaux, Maxime; Whittingstall, Kevin								Using fMRI non-local means denoising to uncover activation in sub-cortical structures at 1.5 T for guided HARDI tractography								FRONTIERS IN HUMAN NEUROSCIENCE				8						UNSP 715	10.3389/fnhum.2014.00715			SEP 11 2014	2014										13							WOS:000341415800003		
J	Benn, Yael; Webb, Thomas L.; Chang, Betty P. I.; Sun, Yu-Hsuan; Wilkinson, Iain D.; Farrow, Tom F. D.								The neural basis of monitoring goal progress								FRONTIERS IN HUMAN NEUROSCIENCE				8						688	10.3389/fnhum.2014.00688			SEP 10 2014	2014										10							WOS:000341414100001		
J	Sundermann, Benedikt; Beverborg, Mona Olde Luetke; Pfleiderer, Bettina								Toward literature-based feature selection for diagnostic classification: a meta-analysis of resting-state fMRI in depression								FRONTIERS IN HUMAN NEUROSCIENCE				8						692	10.3389/fnhum.2014.00692			SEP 10 2014	2014										46							WOS:000341414200001		
