PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Pope, Jacquelyn Paige; Hall, Craig								Understanding the Relationship Between Coaches' Basic Psychological Needs and Identity Prominence and Their Commitment, Positive Affect, and Intentions to Persist								SPORT PSYCHOLOGIST				29	2			134	142		10.1123/tsp.2014-0037			JUN 2015	2015										1							WOS:000359183500004		
J	Inigo, Melissa Mae; Podlog, Leslie; Hall, Morgan S.								Why Do Athletes Remain Committed to Sport After Severe Injury? An Examination of the Sport Commitment Model								SPORT PSYCHOLOGIST				29	2			143	155		10.1123/tsp.2014-0086			JUN 2015	2015										3							WOS:000359183500005		
J	Cotterill, Stewart								Preparing for Performance: Strategies Adopted Across Performance Domains								SPORT PSYCHOLOGIST				29	2			158	170		10.1123/tsp.2014-0035			JUN 2015	2015										5							WOS:000359183500007		
J	Woolway, Toby; Harwood, Chris								Do Titles Matter in Sport Psychology? Performer Attitudes Toward Professional Titles and the Effect of a Brief Intervention								SPORT PSYCHOLOGIST				29	2			171	182		10.1123/tsp.2014-0050			JUN 2015	2015										3							WOS:000359183500008		
J	Elsborg, Peter; Diment, Gregory M.; Elbe, Anne-Marie								Sport Psychology Consultants' Perceptions of Their Challenges at the London 2012 Olympic Games								SPORT PSYCHOLOGIST				29	2			183	195		10.1123/tsp.2013-0105			JUN 2015	2015										5							WOS:000359183500009		
J	Tamminen, Jakke; Davis, Matthew H.; Rastle, Kathleen								From specific examples to general knowledge in language learning								COGNITIVE PSYCHOLOGY				79				1	39		10.1016/j.cogpsych.2015.03.003			JUN 2015	2015										12							WOS:000356633900001		
J	Moran, Rani; Goshen-Gottstein, Yonatan								Old processes, new perspectives: Familiarity is correlated with (not independent of) recollection and is more (not equally) variable for targets than for lures								COGNITIVE PSYCHOLOGY				79				40	67		10.1016/j.cogpsych.2015.01.005			JUN 2015	2015										8							WOS:000356633900002		
J	Kleinman, Daniel; Runnqvist, Elin; Ferreira, Victor S.								Single-word predictions of upcoming language during comprehension: Evidence from the cumulative semantic interference task								COGNITIVE PSYCHOLOGY				79				68	101		10.1016/j.cogpsych.2015.04.001			JUN 2015	2015										14							WOS:000356633900003		
J	Coenen, Anna; Rehder, Bob; Gureckis, Todd M.								Strategies to intervene on causal systems are adaptively selected								COGNITIVE PSYCHOLOGY				79				102	133		10.1016/j.cogpsych.2015.02.004			JUN 2015	2015										14							WOS:000356633900004		
J	Morgan, Judith K.; Shaw, Daniel S.; Forbes, Erika E.								Fearfulness moderates the link between childhood social withdrawal and adolescent reward response								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				10	6			761	768		10.1093/scan/nsu113			JUN 2015	2015										2							WOS:000356272800001		
J	Bakker, Marta; Daum, Moritz M.; Handl, Andrea; Gredeback, Gustaf								Neural correlates of action perception at the onset of functional grasping								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				10	6			769	776		10.1093/scan/nsu119			JUN 2015	2015										8							WOS:000356272800002		
J	Chen, Frances S.; Mayer, Jennifer; Mussweiler, Thomas; Heinrichs, Markus								Oxytocin increases the likeability of physically formidable men								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				10	6			797	800		10.1093/scan/nsu116			JUN 2015	2015										4							WOS:000356272800003		
J	Wagner, Ullrich; Galli, Lisa; Schott, Bjoern H.; Wold, Andrew; van der Schalk, Job; Manstead, Antony S. R.; Scherer, Klaus; Walter, Henrik								Beautiful friendship: Social sharing of emotions improves subjective feelings and activates the neural reward circuitry								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				10	6			801	808		10.1093/scan/nsu121			JUN 2015	2015										17							WOS:000356272800004		
J	Hahn, Tim; Notebaert, Karolien; Anderl, Christine; Teckentrup, Vanessa; Kassecker, Anja; Windmann, Sabine								How to trust a perfect stranger: predicting initial trust behavior from resting-state brain-electrical connectivity								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				10	6			809	813		10.1093/scan/nsu122			JUN 2015	2015										12							WOS:000356272800005		
J	Wang, Tingting; Mo, Lei; Mo, Ce; Tan, Li Hai; Cant, Jonathan S.; Zhong, Luojin; Cupchik, Gerald								Is moral beauty different from facial beauty? Evidence from an fMRI study								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				10	6			814	823		10.1093/scan/nsu123			JUN 2015	2015										18							WOS:000356272800006		
J	Yang, Qiwei; Tang, Ping; Gu, Ruolei; Luo, Wenbo; Luo, Yue-jia								Implicit emotion regulation affects outcome evaluation								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				10	6			824	831		10.1093/scan/nsu124			JUN 2015	2015										16							WOS:000356272800007		
J	Norman, Luke; Lawrence, Natalia; Iles, Andrew; Benattayallah, Abdelmalek; Karl, Anke								Attachment-security priming attenuates amygdala activation to social and linguistic threat								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				10	6			832	839		10.1093/scan/nsu127			JUN 2015	2015										13							WOS:000356272800008		
J	Martins, Bruna; Ponzio, Allison; Velasco, Ricardo; Kaplan, Jonas; Mather, Mara								Dedifferentiation of emotion regulation strategies in the aging brain								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				10	6			840	847		10.1093/scan/nsu129			JUN 2015	2015										3							WOS:000356272800009		
J	Ferguson, Heather J.; Cane, James E.; Douchkov, Michelle; Wright, Daniel								Empathy predicts false belief reasoning ability: evidence from the N400								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				10	6			848	855		10.1093/scan/nsu131			JUN 2015	2015										8							WOS:000356272800010		
J	Boehme, Stephanie; Miltner, Wolfgang H. R.; Straube, Thomas								Neural correlates of self-focused attention in social anxiety								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				10	6			856	862		10.1093/scan/nsu128			JUN 2015	2015										16							WOS:000356272800011		
J	Olsson, Andreas; Kross, Ethan; Nordberg, Samuel S.; Weinberg, Anna; Weber, Jochen; Schmer-Galunder, Sonja; Fossella, John; Wager, Tor D.; Bonanno, George A.; Ochsner, Kevin N.								Neural and genetic markers of vulnerability to post-traumatic stress symptoms among survivors of the World Trade Center attacks								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				10	6			863	868		10.1093/scan/nsu125			JUN 2015	2015										5							WOS:000356272800012		
J	Creswell, Kasey G.; Wright, Aidan G. C.; Troxel, Wendy M.; Ferrell, Robert E.; Flory, Janine D.; Manuck, Stephen B.								OXTR polymorphism predicts social relationships through its effects on social temperament								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				10	6			869	876		10.1093/scan/nsu132			JUN 2015	2015										12							WOS:000356272800013		
J	Bault, Nadege; Pelloux, Benjamin; Fahrenfort, Johannes J.; Ridderinkhof, K. Richard; van Winden, Frans								Neural dynamics of social tie formation in economic decision-making								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				10	6			877	884		10.1093/scan/nsu138			JUN 2015	2015										11							WOS:000356272800014		
J	Kundermann, Bernd; Hemmeter-Spernal, Julia; Strate, Peter; Gebhardt, Stefan; Huber, Martin Tobias; Krieg, Juergen-Christian; Lautenbacher, Stefan								Neuropsychological Predictors of the Clinical Response to Cognitive-Behavioral Therapy in Patients with Major Depression								ZEITSCHRIFT FUR NEUROPSYCHOLOGIE				26	2			87	97		10.1024/1016-264X/a000130			JUN 2015	2015										6							WOS:000356402500002		
J	Arndt, Larissa R.; Esser, Guenter; Weirich, Sebastian; Oelsner, Henriette; Ebersbach, Georg; Bengner, Thomas								Face Memory in Idiopathic Parkinson's Disease Moderated by Sex and Encoding Duration								ZEITSCHRIFT FUR NEUROPSYCHOLOGIE				26	2			109	120		10.1024/1016-264X/a000148			JUN 2015	2015										1							WOS:000356402500004		
J	Luciano, Michelle; Pujals, Ana Maria Fernandez; Marioni, Riccardo E.; Campbell, Archie; Hayward, Caroline; MacIntyre, Donald J.; Porteous, David J.; McIntosh, Andrew M.; Deary, Ian J.		Generation Scotland Investigators						Current Versus Lifetime Depression, APOE Variation, and Their Interaction on Cognitive Performance in Younger and Older Adults								PSYCHOSOMATIC MEDICINE				77	5			480	492		10.1097/PSY.0000000000000190			JUN 2015	2015										4							WOS:000356247100001		
J	Gale, Catharine R.; Batty, G. David; Cooper, Sally-Ann; Deary, Ian J.; Der, Geoff; McEwen, Bruce S.; Cavanagh, Jonathan								Reaction Time in Adolescence, Cumulative Allostatic Load, and Symptoms of Anxiety and Depression in Adulthood: The West of Scotland Twenty-07 Study								PSYCHOSOMATIC MEDICINE				77	5			493	505		10.1097/PSY.0000000000000189			JUN 2015	2015										6							WOS:000356247100002		
J	Schulz, Andre; Koester, Susann; Beutel, Manfred E.; Schaechinger, Hartmut; Voegele, Claus; Rost, Silke; Rauh, Manfred; Michal, Matthias								Altered Patterns of Heartbeat-Evoked Potentials in Depersonalization/Derealization Disorder: Neurophysiological Evidence for Impaired Cortical Representation of Bodily Signals								PSYCHOSOMATIC MEDICINE				77	5			506	516		10.1097/PSY.0000000000000195			JUN 2015	2015										21							WOS:000356247100003		
J	Pelletier, Roxanne; Ditto, Blaine; Pilote, Louise								A Composite Measure of Gender and Its Association With Risk Factors in Patients With Premature Acute Coronary Syndrome								PSYCHOSOMATIC MEDICINE				77	5			517	526		10.1097/PSY.0000000000000186			JUN 2015	2015										31							WOS:000356247100004		
J	Herr, Raphael M.; Loerbroks, Adrian; van Vianen, Annelies E. M.; Hoffmann, Kristina; Fischer, Joachim E.; Bosch, Jos A.								Injustice at Work and Leukocyte Glucocorticoid Sensitivity: Findings From a Cross-Sectional Study								PSYCHOSOMATIC MEDICINE				77	5			527	538		10.1097/PSY.0000000000000185			JUN 2015	2015										4							WOS:000356247100005		
J	Dich, Nadya; Lange, Theis; Head, Jenny; Rod, Naja Hulvej								Work Stress, Caregiving, and Allostatic Load: Prospective Results From the Whitehall II Cohort Study								PSYCHOSOMATIC MEDICINE				77	5			539	547		10.1097/PSY.0000000000000191			JUN 2015	2015										11							WOS:000356247100006		
J	Boylan, Jennifer Morozink; Ryff, Carol D.								Psychological Well-Being and Metabolic Syndrome: Findings From the Midlife in the United States National Sample								PSYCHOSOMATIC MEDICINE				77	5			548	558		10.1097/PSY.0000000000000192			JUN 2015	2015										17							WOS:000356247100007		
J	Mezuk, Briana; Heh, Victor; Prom-Wormley, Elizabeth; Kendler, Kenneth S.; Pedersen, Nancy L.								Association Between Major Depression and Type 2 Diabetes in Midlife: Findings From the Screening Across the Lifespan Twin Study								PSYCHOSOMATIC MEDICINE				77	5			559	566		10.1097/PSY.0000000000000182			JUN 2015	2015										12							WOS:000356247100008		
J	Roll, Martin; Rosenqvist, Marten; Sjoborg, Bengt; Wettermark, Bjorn								Unexplained Acute Chest Pain in Young Adults: Disease Patterns and Medication Use 25 Years Later								PSYCHOSOMATIC MEDICINE				77	5			567	574		10.1097/PSY.0000000000000188			JUN 2015	2015										5							WOS:000356247100009		
J	Hassoun, Lina; Herrmann-Lingen, Christoph; Hapke, Ulfert; Neuhauser, Hannelore; Scheidt-Nave, Christa; Meyer, Thomas								Association Between Chronic Stress and Blood Pressure: Findings From the German Health Interview and Examination Survey for Adults 2008-2011								PSYCHOSOMATIC MEDICINE				77	5			575	582		10.1097/PSY.0000000000000183			JUN 2015	2015										14							WOS:000356247100010		
J	Giuliani, Nicole R.; Tomiyama, A. Janet; Mann, Traci; Berkman, Elliot T.								Prediction of Daily Food Intake as a Function of Measurement Modality and Restriction Status								PSYCHOSOMATIC MEDICINE				77	5			583	590		10.1097/PSY.0000000000000187			JUN 2015	2015										3							WOS:000356247100011		
J	Lee, Cynthia Wei-Sheng; Liao, Chun-Hui; Lin, Cheng-Li; Liang, Ji-An; Sung, Fung-Chang; Kao, Chia-Hung								Depression and Risk of Venous Thromboembolism: A Population-Based Retrospective Cohort Study								PSYCHOSOMATIC MEDICINE				77	5			591	598		10.1097/PSY.0000000000000193			JUN 2015	2015										8							WOS:000356247100012		
J	Bibbey, Adam; Carroll, Douglas; Ginty, Annie T.; Phillips, Anna C.								Cardiovascular and Cortisol Reactions to Acute Psychological Stress Under Conditions of High Versus Low Social Evaluative Threat: Associations With the Type D Personality Construct								PSYCHOSOMATIC MEDICINE				77	5			599	608		10.1097/PSY.0000000000000194			JUN 2015	2015										15							WOS:000356247100013		
J	Fortenbaugh, Francesca C.; VanVleet, Thomas M.; Silver, Michael A.; Robertson, Lynn C.								Spatial distortions in localization and midline estimation in hemianopia and normal vision								VISION RESEARCH				111				1	12		10.1016/j.visres.2015.03.022			JUN 2015	2015										4							WOS:000356027200001		
J	Hunt, D. E.; Rawlinson, N. J. F.; Thomas, G. A.; Cobcroft, J. M.								Investigating photoreceptor densities, potential visual acuity, and cone mosaics of shallow water, temperate fish species								VISION RESEARCH				111				13	21		10.1016/j.visres.2015.03.017			JUN 2015	2015										2							WOS:000356027200002		
J	Utz, Kathrin S.; Hesse, Constanze; Aschenneller, Nina; Schenk, Thomas								Biomechanical factors may explain why grasping violates Weber's law								VISION RESEARCH				111				22	30		10.1016/j.visres.2015.03.021			JUN 2015	2015										17							WOS:000356027200003		
J	Perrone, John A.; Liston, Dorion B.								Redundancy reduction explains the expansion of visual direction space around the cardinal axes								VISION RESEARCH				111				31	42		10.1016/j.visres.2015.03.020			JUN 2015	2015										0							WOS:000356027200004		
J	Moores, Elisabeth; Tsouknida, Effie; Romani, Cristina								Adults with dyslexia can use cues to orient and constrain attention but have a smaller and weaker attention spotlight								VISION RESEARCH				111				55	65		10.1016/j.visres.2015.03.019			JUN 2015	2015										5							WOS:000356027200006		
J	Zhang, Jinxia; Gong, Xue; Fougnie, Daryl; Wolfe, Jeremy M.								Using the past to anticipate the future in human foraging behavior								VISION RESEARCH				111				66	74		10.1016/j.visres.2015.04.003			JUN 2015	2015										5							WOS:000356027200007		
J	Frolov, Roman V.								Biophysical properties of photoreceptors in Corixa punctata facilitate diurnal life-style								VISION RESEARCH				111				75	81		10.1016/j.visres.2015.03.026			JUN 2015	2015										8							WOS:000356027200008		
J	Laidlaw, Kaitlin E. W.; Badiudeen, Thariq A.; Zhu, Mona J. H.; Kingstone, Alan								A fresh look at saccadic trajectories and task irrelevant stimuli: Social relevance matters								VISION RESEARCH				111				82	90		10.1016/j.visres.2015.03.024			JUN 2015	2015										7							WOS:000356027200009		
J	Yan, Ming								Visually complex foveal words increase the amount of parafoveal information acquired								VISION RESEARCH				111				91	96		10.1016/j.visres.2015.03.025			JUN 2015	2015										6							WOS:000356027200010		
J	Kubova, Zuzana; Kuba, Miroslav; Kremlacek, Jan; Langrova, Jana; Szanyi, Jana; Vit, Frantisek; Chutna, Marie								Comparison of visual information processing in school-age dyslexics and normal readers via motion-onset visual evoked potentials								VISION RESEARCH				111				97	104		10.1016/j.visres.2015.03.027			JUN 2015	2015										4							WOS:000356027200011		
J	Sreenivasan, Vidhyapriya; Bobier, William R.								Increased onset of vergence adaptation reduces excessive accommodation during the orthoptic treatment of convergence insufficiency								VISION RESEARCH				111				105	113		10.1016/j.visres.2015.04.001			JUN 2015	2015										4							WOS:000356027200012		
J	Carvalho, Livia S.; Vandenberghe, Luk H.								Promising and delivering gene therapies for vision loss								VISION RESEARCH				111				124	133		10.1016/j.visres.2014.07.013			JUN 2015	2015										19							WOS:000355961200002		
J	Van Gelder, Russell N.								Photochemical approaches to vision restoration								VISION RESEARCH				111				134	141		10.1016/j.visres.2015.02.001			JUN 2015	2015										5							WOS:000355961200003		
J	Lorach, Henri; Goetz, Georges; Mandel, Yossi; Lei, Xin; Kamins, Theodore I.; Mathieson, Keith; Huie, Philip; Dalal, Roopa; Harris, James S.; Palanker, Daniel								Performance of photovoltaic arrays in-vivo and characteristics of prosthetic vision in animals with retinal degeneration								VISION RESEARCH				111				142	148		10.1016/j.visres.2014.09.007			JUN 2015	2015										31							WOS:000355961200004		
J	Stingl, Katarina; Bartz-Schmidt, Karl Ulrich; Besch, Dorothea; Chee, Caroline K.; Cottriall, Charles L.; Gekeler, Florian; Groppe, Markus; Jackson, Timothy L.; MacLaren, Robert E.; Koitschev, Assen; Kusnyerik, Akos; Neffendorf, James; Nemeth, Janos; Naeem, Mohamed Adheem Naser; Peters, Tobias; Ramsden, James D.; Sachs, Helmut; Simpson, Andrew; Singh, Mandeep S.; Wilhelm, Barbara; Wong, David; Zrenner, Eberhart								Subretinal Visual Implant Alpha IMS - Clinical trial interim report								VISION RESEARCH				111				149	160		10.1016/j.visres.2015.03.001			JUN 2015	2015										116							WOS:000355961200005		
J	Born, Richard T.; Trott, Alexander R.; Hartmann, Till S.								Cortical magnification plus cortical plasticity equals vision?								VISION RESEARCH				111				161	169		10.1016/j.visres.2014.10.002			JUN 2015	2015										9							WOS:000355961200006		
J	Werginz, P.; Benav, H.; Zrenner, E.; Rattay, F.								Modeling the response of ON and OFF retinal bipolar cells during electric stimulation								VISION RESEARCH				111				170	181		10.1016/j.visres.2014.12.002			JUN 2015	2015										10							WOS:000355961200007		
J	Jung, Jae-Hyun; Aloni, Doron; Yitzhaky, Yitzhak; Peli, Eli								Active confocal imaging for visual prostheses								VISION RESEARCH				111				182	196		10.1016/j.visres.2014.10.023			JUN 2015	2015										15							WOS:000355961200008		
J	Cunningham, Samantha I.; Weiland, James D.; Bao, Pinglei; Lopez-Jaime, Gilberto Raul; Tjan, Bosco S.								Correlation of vision loss with tactile-evoked V1 responses in retinitis pigmentosa								VISION RESEARCH				111				197	207		10.1016/j.visres.2014.10.015			JUN 2015	2015										11							WOS:000355961200009		
J	Fazio, Rachel L.; Sanders, James Forrest; Denney, Robert L.								Comparison of Performance of the Test of Memory Malingering and Word Memory Test in a Criminal Forensic Sample								ARCHIVES OF CLINICAL NEUROPSYCHOLOGY				30	4			293	301		10.1093/arclin/acv024			JUN 2015	2015										6							WOS:000355632300001		
J	Blake, Margaret Lehman; Ott, Summer; Villanyi, Elizabeth; Kazhuro, Katia; Schatz, Philip								Influence of Language of Administration on ImPACT Performance by Bilingual Spanish-English College Students								ARCHIVES OF CLINICAL NEUROPSYCHOLOGY				30	4			302	309		10.1093/arclin/acv021			JUN 2015	2015										2							WOS:000355632300002		
J	Correia, Rut; Nieto, Antonieta; Ferreira, Daniel; Sabucedo, Maria; Barroso, Jose								Fund of Information is More Strongly Associated with Neuropsychological Functioning Than Education in Older Spanish Adults								ARCHIVES OF CLINICAL NEUROPSYCHOLOGY				30	4			310	321		10.1093/arclin/acv011			JUN 2015	2015										7							WOS:000355632300003		
J	Denney, Douglas R.; Hughes, Abbey J.; Elliott, Jacquelyn K.; Roth, Alexandra K.; Lynch, Sharon G.								Incidental Learning During Rapid Information Processing on the Symbol-Digit Modalities Test								ARCHIVES OF CLINICAL NEUROPSYCHOLOGY				30	4			322	328		10.1093/arclin/acv019			JUN 2015	2015										6							WOS:000355632300004		
J	Sandroff, Brian M.; Hillman, Charles H.; Motl, Robert W.								Aerobic Fitness Is Associated with Inhibitory Control in Persons with Multiple Sclerosis								ARCHIVES OF CLINICAL NEUROPSYCHOLOGY				30	4			329	340		10.1093/arclin/acv022			JUN 2015	2015										10							WOS:000355632300005		
J	Zalar, Bojan; Martin, Tim; Kavcic, Voyko								Cortical configuration by stimulus onset visual evoked potentials (SO-VEPs) predicts performance on a motion direction discrimination task								INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY				96	3			125	133		10.1016/j.ijpsycho.2015.04.004			JUN 2015	2015										5							WOS:000355707600001		
J	Ruusuvirta, Timo; Lipponen, Arto; Pellinen, Eeva-Kaarina; Penttonen, Markku; Astikainen, Piia								Auditory cortical and hippocampal local-field potentials to frequency deviant tones in urethane-anesthetized rats: An unexpected role of the sound frequencies themselves								INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY				96	3			134	140		10.1016/j.ijpsycho.2015.04.007			JUN 2015	2015										6							WOS:000355707600002		
J	Long, Changquan; Lei, Xu; Chen, Jie; Chang, Yun; Chen, Antao; Li, Hong								Event-related potential parameters of category and property violations during semantic category-based induction								INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY				96	3			141	148		10.1016/j.ijpsycho.2015.04.005			JUN 2015	2015										5							WOS:000355707600003		
J	Dalecki, Anna; Johnstone, Stuart J.; Croft, Rodney J.								Clarifying the functional process represented by P50 suppression								INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY				96	3			149	154		10.1016/j.ijpsycho.2015.04.011			JUN 2015	2015										3							WOS:000355707600004		
J	Zhang, Ting; Mou, Di; Wang, Cuicui; Tan, Fengping; Jiang, Yan; Zheng Lijun; Li, Hong								Dopamine and executive function: Increased spontaneous eye blink rates correlate with better set-shifting and inhibition, but poorer updating								INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY				96	3			155	161		10.1016/j.ijpsycho.2015.04.010			JUN 2015	2015										13							WOS:000355707600005		
J	Finke, Johannes B.; Larra, Mauro F.; Schilling, Thomas M.; Lass-Hennemann, Johanna; Blumenthal, Terry D.; Schaechinger, Hartmut								Startle eye-blink modulation by facial self-resemblance and current mood								INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY				96	3			162	168		10.1016/j.ijpsycho.2015.04.009			JUN 2015	2015										2							WOS:000355707600006		
J	Song, Hong-tao; Sun, Xin-yang; Yang, Ting-shu; Zhang, Li-yi; Yang, Jia-lin; Bai, Jing								Effects of sleep deprivation on serum cortisol level and mental health in servicemen								INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY				96	3			169	175		10.1016/j.ijpsycho.2015.04.008			JUN 2015	2015										7							WOS:000355707600007		
