PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Honan, Cynthia A.; McDonald, Skye; Sufani, Christopher; Hine, Donald. W.; Kumfor, Fiona								The awareness of social inference test: development of a shortened version for use in adults with acquired brain injury								CLINICAL NEUROPSYCHOLOGIST				30	2			243	264		10.1080/13854046.2015.1136691			FEB 17 2016	2016										9							WOS:000373400600006		
J	Harrison, Allyson G.; Armstrong, Irene T.								Development of a symptom validity index to assist in identifying ADHD symptom exaggeration or feigning								CLINICAL NEUROPSYCHOLOGIST				30	2			265	283		10.1080/13854046.2016.1154188			FEB 17 2016	2016										8							WOS:000373400600007		
J	Reesman, Jennifer; Pineda, Jill; Carver, Jenny; Brice, Patrick J.; Zabel, T. Andrew; Schatz, Philip								Utility of the ImPACT test with deaf adolescents								CLINICAL NEUROPSYCHOLOGIST				30	2			301	310		10.1080/13854046.2016.1142613			FEB 17 2016	2016										1							WOS:000373400600009		
J	Echemendia, Ruben J.; Bruce, Jared M.; Meeuwisse, Willem; Comper, Paul; Aubry, Mark; Hutchison, Michael								Long-term reliability of ImPACT in professional ice hockey								CLINICAL NEUROPSYCHOLOGIST				30	2			311	320		10.1080/13854046.2016.1158320			FEB 17 2016	2016										7							WOS:000373400600010		
J	Lancaster, Melissa A.; McCrea, Michael A.; Nelson, Lindsay D.								Psychometric properties and normative data for the Brief Symptom Inventory-18 (BSI-18) in high school and collegiate athletes								CLINICAL NEUROPSYCHOLOGIST				30	2			321	333		10.1080/13854046.2016.1138504			FEB 17 2016	2016										6							WOS:000373400600011		
J	Tedder, Jacqui; Miller, Laurie; Tu, Sicong; Hornberger, Michael; Lah, Suncica								Into the future with little past: exploring mental time travel in a patient with damage to the mammillary bodies/fornix								CLINICAL NEUROPSYCHOLOGIST				30	2			334	349		10.1080/13854046.2016.1142612			FEB 17 2016	2016										3							WOS:000373400600012		
J	Olivo, Gaia; Wiemerslage, Lyle; Nilsson, Emil K.; Dahlberg, Linda Solstrand; Larsen, Anna L.; Bucaro, Marcela Olaya; Gustafsson, Veronica P.; Titova, Olga E.; Bandstein, Marcus; Larsson, Elna-Marie; Benedict, Christian; Brooks, Samantha J.; Schioth, Helgi B.								Resting-State Bra in and the FTO Obesity Risk Allele : Default Mode, Sensorimotor, and Salience Network Connectivity Underlying Different Somatosensory Integration and Reward Processing between Genotypes								FRONTIERS IN HUMAN NEUROSCIENCE				10						52	10.3389/fnhum.2016.00052			FEB 17 2016	2016										12							WOS:000370413000001		
J	Peters, Henning; Shao, Junming; Scherr, Martin; Schwerthoeffer, Dirk; Zimmer, Claus; Foerstl, Hans; Baeuml, Josef; Wohlschlaeger, Afra; Riedl, Valentin; Koch, Kathrin; Sorg, Christian								More Consistently Altered Connectivity Patterns for Cerebellum and Medial Temporal Lobes than for Amygdala and Striatum in Schizophrenia								FRONTIERS IN HUMAN NEUROSCIENCE				10						55	10.3389/fnhum.2016.00055			FEB 17 2016	2016										6							WOS:000370413200001		
J	Tiadi, Aime; Gerard, Christophe-Loic; Peyre, Hugo; Bui-Quoc, Emmanuel; Bucci, Maria Pia								Immaturity of Visual Fixations in Dyslexic Children								FRONTIERS IN HUMAN NEUROSCIENCE				10						58	10.3389/fnhurn.2010.00058			FEB 17 2016	2016										11							WOS:000370413300001		
J	Carrieri, Marika; Petracca, Andrea; Lancia, Stefania; Moro, Sara Basso; Brigadoi, Sabrina; Spezialetti, Matteo; Ferrari, Marco; Placidi, Giuseppe; Quaresima, Valentina								Prefrontal Cortex Activation Upon a Demanding Virtual Hand-Controlled Task: A New Frontier for Neuroergonomics								FRONTIERS IN HUMAN NEUROSCIENCE				10						53	10.3389/fnhum.2016.00053			FEB 16 2016	2016										7							WOS:000370121900001		
J	Chung, Ka Chun; Peisen, Felix; Kogler, Lydia; Radke, Sina; Turetsky, Bruce; Freiherr, Jessica; Derntl, Birgit								The Influence of Menstrual Cycle and Androstadienone on Female Stress Reactions: An fMRI Study								FRONTIERS IN HUMAN NEUROSCIENCE				10						44	10.3389/fnhum.2016.00044			FEB 16 2016	2016										9							WOS:000370121600001		
J	Kerr, Catherine E.; Agrawal, Uday; Nayak, Sandeep								The Effects of Tai Chi Practice on Intermuscular Beta Coherence and the Rubber Hand Illusion								FRONTIERS IN HUMAN NEUROSCIENCE				10						37	10.3389/fnhum.2016.00037			FEB 16 2016	2016										4							WOS:000370121500001		
J	Chen, Xin; Wan, Lu; Qin, Wen; Zheng, Weimin; Qi, Zhigang; Chen, Nan; Li, Kuncheng								Functional Preservation and Reorganization of Brain during Motor Imagery in Patients with Incomplete Spinal Cord Injury: A Pilot fMRI Study								FRONTIERS IN HUMAN NEUROSCIENCE				10						46	10.3389/fnhum.2016.00046			FEB 15 2016	2016										1							WOS:000370120800002		
J	Davidson, Travis W.; Bolic, Miodrag; Tremblay, Francois								Predicting Modulation in Corticomotor Excitability and in Transcallosal Inhibition in Response to Anodal Transcranial Direct Current Stimulation								FRONTIERS IN HUMAN NEUROSCIENCE				10						49	10.3389/fnhum.2016.00049			FEB 15 2016	2016										10							WOS:000370121000001		
J	Maruta, Jun; Spielman, Lisa A.; Yarusi, Brett B.; Wang, Yushi; Silver, Jonathan M.; Ghajar, Jamshid								Chronic Post-Concussion Neurocognitive Deficits. II. Relationship with Persistent Symptoms								FRONTIERS IN HUMAN NEUROSCIENCE				10						45	10.3389/fnhum.2016.00045			FEB 15 2016	2016										5							WOS:000370120800001		
J	Parks, Nathan A.; Gannon, Matthew A.; Long, Stephanie M.; Young, Madeleine E.								Bootstrap Signal-to-Noise Confidence Intervals: An Objective Method for Subject Exclusion and Quality Control in ERP Studies								FRONTIERS IN HUMAN NEUROSCIENCE				10						50	10.3389/fnhum.2016.00050			FEB 12 2016	2016										7							WOS:000369851600001		
J	Romero, Yadira Roa; Keil, Julian; Balz, Johanna; Niedeggen, Michael; Gallinat, Juergen; Senkowski, Daniel								Alpha-Band Oscillations Reflect Altered Multisensory Processing of the McGurk Illusion in Schizophrenia								FRONTIERS IN HUMAN NEUROSCIENCE				10						41	10.3389/fnhum.2016.00041			FEB 12 2016	2016										7							WOS:000370120400001		
J	van de Rijt, Luuk P. H.; van Opstal, A. John; Mylanus, Emmanuel A. M.; Straatman, Louise V.; Hu, Hai Yin; Snik, Ad F. M.; van Wanrooij, Marc M.								Temporal Cortex Activation to Audiovisual Speech in Normal-Hearing and Cochlear Implant Users Measured with Functional Near-Infrared Spectroscopy								FRONTIERS IN HUMAN NEUROSCIENCE				10						48	10.3389/fnhum.2016.00048			FEB 11 2016	2016										9							WOS:000369851500001		
J	Muth, Claudia; Raab, Marius H.; Carbon, Claus-Christian								Semantic Stability is More Pleasurable in Unstable Episodic Contexts. On the Relevance of Perceptual Challenge in Art Appreciation								FRONTIERS IN HUMAN NEUROSCIENCE				10						43	10.3389/fnhum.2016.00043			FEB 11 2016	2016										5							WOS:000369851300001		
J	Bortolon, Catherine; Capdevielle, Delphine; Salesse, Robin N.; Raffard, Stephane								Self-Face Recognition in Schizophrenia: An Eye-Tracking Study								FRONTIERS IN HUMAN NEUROSCIENCE				10						3	10.3389/fnhum.2016.00003			FEB 10 2016	2016										4							WOS:000369850700001		
J	Maruta, Jun; Palacios, Eva M.; Zimmerman, Robert D.; Ghajar, Jamshid; Mukherjee, Pratik								Chronic Post-Concussion Neurocognitive Deficits. I. Relationship with White Matter Integrity								FRONTIERS IN HUMAN NEUROSCIENCE				10						35	10.3389/fnhum.2016.00035			FEB 10 2016	2016										7							WOS:000369850900001		
J	Alamia, Andrea; Zenon, Alexandre								Statistical Regularities Attract Attention when Task-Relevant								FRONTIERS IN HUMAN NEUROSCIENCE				10						42	10.3389/fnhum.2016.00042			FEB 9 2016	2016										4							WOS:000369572800001		
J	Choe, Jaehoon; Coffman, Brian A.; Bergstedt, Dylan T.; Ziegler, Matthias D.; Phillips, Matthew E.								Transcranial Direct Current Stimulation Modulates Neuronal Activity and Learning in Pilot Training								FRONTIERS IN HUMAN NEUROSCIENCE				10						34	10.3389/fnhum.2016.00034			FEB 9 2016	2016										18							WOS:000369572500001		
J	Shinya, Masahiro; Kawashima, Noritaka; Nakazawa, Kimitaka								Temporal, but not Directional, Prior Knowledge Shortens Muscle Reflex Latency in Response to Sudden Transition of Support Surface During Walking								FRONTIERS IN HUMAN NEUROSCIENCE				10						29	10.3389/fnhum.2016.00029			FEB 8 2016	2016										5							WOS:000369484000001		
J	Golub, Sarit A.; Thompson, Louisa I.; Kowalczyk, William J.								Affective differences in Iowa Gambling Task performance associated with sexual risk taking and substance use among HIV-positive and HIV-negative men who have sex with men								JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY				38	2			141	157		10.1080/13803395.2015.1085495			FEB 7 2016	2016										4							WOS:000367825800001		
J	Bonato, Mario; Cutini, Simone								Increased attentional load moves the left to the right								JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY				38	2			158	170		10.1080/13803395.2015.1091065			FEB 7 2016	2016										2							WOS:000367825800002		
J	Shingaki, Honoka; Park, Paeksoon; Ueda, Keita; Murai, Toshiya; Tsukiura, Takashi								Disturbance of time orientation, attention, and verbal memory in amnesic patients with confabulation								JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY				38	2			171	182		10.1080/13803395.2015.1094027			FEB 7 2016	2016										1							WOS:000367825800003		
J	Macoun, Sarah J.; Kerns, Kimberly A.								Evidence of motor-control difficulties in children with attention deficit hyperactivity disorder, explored through a hierarchical motor-systems perspective								JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY				38	2			183	196		10.1080/13803395.2015.1094028			FEB 7 2016	2016										0							WOS:000367825800004		
J	Henry, Julie D.; Castellini, Julieta; Moses, Ernestina; Scott, James G.								Emotion regulation in adolescents with mental health problems								JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY				38	2			197	207		10.1080/13803395.2015.1100276			FEB 7 2016	2016										5							WOS:000367825800005		
J	Albuquerque, Luisa; Martins, Mauricio; Coelho, Miguel; Guedes, Leonor; Ferreira, Joaquim J.; Rosa, Mario; Martins, Isabel Pavao								Advanced Parkinson disease patients have impairment in prosody processing								JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY				38	2			208	216		10.1080/13803395.2015.1100279			FEB 7 2016	2016										7							WOS:000367825800006		
J	Carvalho, Janessa O.; Long, Jeffrey D.; Westervelt, Holly J.; Smith, Megan M.; Bruce, Jared M.; Kim, Ji-In; Mills, James A.; Paulsen, Jane S.		PREDICT-HD Investigators & Coordin						The impact of oculomotor functioning on neuropsychological performance in Huntington disease								JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY				38	2			217	226		10.1080/13803395.2015.1101054			FEB 7 2016	2016										1							WOS:000367825800007		
J	Yao, Christie; Stawski, Robert S.; Hultsch, David F.; MacDonald, Stuart W. S.								Selective attrition and intraindividual variability in response time moderate cognitive change								JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY				38	2			227	237		10.1080/13803395.2015.1102869			FEB 7 2016	2016										3							WOS:000367825800008		
J	Lozano, Vanessa; Felipa Soriano, M.; Ignacio Aznarte, J.; Gomez-Ariza, Carlos J.; Teresa Bajo, M.								Interference control commonalities in patients with schizophrenia, bipolar disorder, and borderline personality disorder								JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY				38	2			238	250		10.1080/13803395.2015.1102870			FEB 7 2016	2016										3							WOS:000367825800009		
J	McFarland, Craig P.; Clark, Justin B.; Lee, Lewina O.; Grande, Laura J.; Marx, Brian P.; Vasterling, Jennifer J.								Event-based prospective memory among veterans: The role of posttraumatic stress disorder symptom severity in executing intentions								JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY				38	2			251	260		10.1080/13803395.2015.1102203			FEB 7 2016	2016										1							WOS:000367825800010		
J	Ewen, Joshua B.; Pillai, Ajay S.; McAuliffe, Danielle; Lakshmanan, Balaji M.; Ament, Katarina; Hallett, Mark; Crone, Nathan E.; Mostofsky, Stewart H.								Practicing Novel, Praxis-Like Movements: Physiological Effects of Repetition								FRONTIERS IN HUMAN NEUROSCIENCE				10						22	10.3339/fnhum.2016.00022			FEB 5 2016	2016										0							WOS:000369416300002		
J	Stang, Julie; Wiig, Havard; Hermansen, Marte; Hansen, Ernst Albin								Voluntary Movement Frequencies in Submaximal One- and Two-Legged Knee Extension Exercise and Pedaling								FRONTIERS IN HUMAN NEUROSCIENCE				10						36	10.3389/fnhum.2016.00036			FEB 5 2016	2016										5							WOS:000369417700001		
J	Zimmerman, David L.; Ownsworth, Tamara; O'Donovan, Analise; Roberts, Jacqueline; Gullo, Matthew J.								Independence of Hot and Cold Executive Function Deficits in High-Functioning Adults with Autism Spectrum Disorder								FRONTIERS IN HUMAN NEUROSCIENCE				10						24	10.3389/fnhum.2016.00024			FEB 5 2016	2016										16							WOS:000369416500001		
J	Rodway, Paul; Kirkham, Julie; Schepman, Astrid; Lambert, Jordana; Locke, Anastasia								The Development of Shared Liking of Representational but not Abstract Art in Primary School Children and Their Justifications for Liking								FRONTIERS IN HUMAN NEUROSCIENCE				10						21	10.3389/fnhum.2016.00021			FEB 5 2016	2016										4							WOS:000369416300001		
J	Rutiku, Renate; Aru, Jaan; Bachmann, Talis								General Markers of Conscious Visual Perception and Their Timing								FRONTIERS IN HUMAN NEUROSCIENCE				10						23	10.3389/fnhum.2016.00023			FEB 4 2016	2016										13							WOS:000369415800001		
J	Sasaki, Ryoki; Miyaguchi, Shota; Kotan, Shinichi; Kojima, Sho; Kirimoto, Hikari; Onishi, Hideaki								Modulation of Cortical Inhibitory Circuits after Cathodal Transcranial Direct Current Stimulation over the Primary Motor Cortex								FRONTIERS IN HUMAN NEUROSCIENCE				10						30	10.3389/fnhum.2016.00030			FEB 4 2016	2016										11							WOS:000369417000001		
J	Suzuki, Atsunobu; Ito, Yuichi; Kiyama, Sachiko; Kunimi, Mitsunobu; Ohira, Hideki; Kawaguchi, Jun; Tanabe, Hiroki C.; Nakai, Toshiharu								Involvement of the Ventrolateral Prefrontal Cortex in Learning Others' Bad Reputations and Indelible Distrust								FRONTIERS IN HUMAN NEUROSCIENCE				10						28	10.3389/fnhum.2016.00028			FEB 4 2016	2016										0							WOS:000369415600001		
J	Xu, Guang-qing; Lan, Yue; Zhang, Qun; Liu, Dong-xu; He, Xiao-fei; Lin, Tuo								1-Hz Repetitive Transcranial Magnetic Stimulation over the Posterior Parietal Cortex Modulates Spatial Attention								FRONTIERS IN HUMAN NEUROSCIENCE				10						38	10.3389/fnhum.2016.00038			FEB 4 2016	2016										6							WOS:000369417800001		
J	Notbohm, Annika; Kurths, Juergen; Herrmann, Christoph S.								Modification of Brain Oscillations via Rhythmic Light Stimulation Provides Evidence for Entrainment but Not for Superposition of Event-Related Responses								FRONTIERS IN HUMAN NEUROSCIENCE				10						010	10.3339/fnhum.2016.00010			FEB 3 2016	2016										32							WOS:000369128500001		
J	Zhu, Yating; Wang, Rubin; Wang, Yihong								A Comparative Study of the Impact of Theta-Burst and High-Frequency Stimulation on Memory Performance								FRONTIERS IN HUMAN NEUROSCIENCE				10						19	10.3389/fnhum.7016.00019			FEB 3 2016	2016										1							WOS:000369128700001		
J	Ceaser, Alan E.; Barch, Deanna M.								Striatal Activity is Associated with Deficits of Cognitive Control and Aberrant Salience for Patients with Schizophrenia								FRONTIERS IN HUMAN NEUROSCIENCE				9							10.3389/fnhum.2015.0068			FEB 3 2016	2016										2							WOS:000369128400001		
J	Medina, Jared; Coslett, H. Branch								What can errors tell us about body representations?								COGNITIVE NEUROPSYCHOLOGY				33	1-2			5	25		10.1080/02643294.2016.1188065			FEB-MAR 2016	2016										5							WOS:000382533200002		
J	Badde, Stephanie; Heed, Tobias								Towards explaining spatial touch perception: Weighted integration of multiple location codes								COGNITIVE NEUROPSYCHOLOGY				33	1-2			26	47		10.1080/02643294.2016.1168791			FEB-MAR 2016	2016										17							WOS:000382533200003		
J	Tame, Luigi; Braun, Christoph; Holmes, Nicholas P.; Farne, Alessandro; Pavani, Francesco								Bilateral representations of touch in the primary somatosensory cortex								COGNITIVE NEUROPSYCHOLOGY				33	1-2			48	66		10.1080/02643294.2016.1159547			FEB-MAR 2016	2016										22							WOS:000382533200004		
J	Ferre, Elisa Raffaella; Haggard, Patrick								The vestibular body: Vestibular contributions to bodily representations								COGNITIVE NEUROPSYCHOLOGY				33	1-2			67	81		10.1080/02643294.2016.1168390			FEB-MAR 2016	2016										4							WOS:000382533200005		
J	Martel, Marie; Cardinali, Lucilla; Roy, Alice C.; Farne, Alessandro								Tool-use: An open window into body representation and its plasticity								COGNITIVE NEUROPSYCHOLOGY				33	1-2			82	101		10.1080/02643294.2016.1167678			FEB-MAR 2016	2016										20							WOS:000382533200006		
J	Soliman, Tamer M.; Buxbaum, Laurel J.; Jax, Steven A.								The mirror illusion's effects on body state estimation								COGNITIVE NEUROPSYCHOLOGY				33	1-2			102	111		10.1080/02643294.2016.1187591			FEB-MAR 2016	2016										0							WOS:000382533200007		
J	Pia, Lorenzo; Garbarini, Francesca; Fossataro, Carlotta; Burin, Dalila; Berti, Anna								Sensing the body, representing the body: Evidence from a neurologically based delusion of body ownership								COGNITIVE NEUROPSYCHOLOGY				33	1-2			112	119		10.1080/02643294.2016.1185404			FEB-MAR 2016	2016										14							WOS:000382533200008		
J	Sanchez-Amaro, Alejandro; Pereto, Mar; Call, Josep								Differences in Between-Reinforcer Value Modulate the Selective-Value Effect in Great Apes (Pan troglodytes, P-paniscus, Gorilla gorilla, Pongo abelii)								JOURNAL OF COMPARATIVE PSYCHOLOGY				130	1			1	12		10.1037/com0000014			FEB 2016	2016										7							WOS:000376941500001		
J	Tan, Lavinia; Hackenberg, Timothy D.								Functional Analysis of Mutual Behavior in Laboratory Rats (Rattus norvegicus)								JOURNAL OF COMPARATIVE PSYCHOLOGY				130	1			13	23		10.1037/com0000015			FEB 2016	2016										5							WOS:000376941500002		
J	Vale, Gill L.; Flynn, Emma G.; Pender, Lydia; Price, Elizabeth; Whiten, Andrew; Lambeth, Susan P.; Schapiro, Steven J.; Kendal, Rachel L.								Robust Retention and Transfer of Tool Construction Techniques in Chimpanzees (Pan troglodytes)								JOURNAL OF COMPARATIVE PSYCHOLOGY				130	1			24	35		10.1037/a0040000			FEB 2016	2016										5							WOS:000376941500003		
J	Hernandez, Alexandra M.; Perez, Emilie C.; Mulard, Herve; Mathevon, Nicolas; Vignal, Clementine								Mate Call as Reward: Acoustic Communication Signals Can Acquire Positive Reinforcing Values During Adulthood in Female Zebra Finches (Taeniopygia guttata)								JOURNAL OF COMPARATIVE PSYCHOLOGY				130	1			36	43		10.1037/a0040027			FEB 2016	2016										2							WOS:000376941500004		
J	Clay, Zanna; Ravaux, Lucie; de Waal, Frans B. M.; Zuberbuhler, Klaus								Bonobos (Pan paniscus) Vocally Protest Against Violations of Social Expectations								JOURNAL OF COMPARATIVE PSYCHOLOGY				130	1			44	54		10.1037/a0040088			FEB 2016	2016										2							WOS:000376941500005		
J	Agrillo, Christian; Petrazzini, Maria Elena Miletto; Bisazza, Angelo								Brightness Illusion in the Guppy (Poecilia reticulata)								JOURNAL OF COMPARATIVE PSYCHOLOGY				130	1			55	61		10.1037/com0000020			FEB 2016	2016										4							WOS:000376941500006		
J	Acerbi, Alberto; Tennie, Claudio								The Role of Redundant Information in Cultural Transmission and Cultural Stabilization								JOURNAL OF COMPARATIVE PSYCHOLOGY				130	1			62	70		10.1037/a0040094			FEB 2016	2016										9							WOS:000376941500007		
J	Drayton, Lindsey A.; Varman, Liliana; Santos, Laurie R.								Capuchins (Cebus apella) are Limited in Their Ability to Infer Others' Goals Based on Context								JOURNAL OF COMPARATIVE PSYCHOLOGY				130	1			71	75		10.1037/com0000016			FEB 2016	2016										1							WOS:000376941500008		
J	Borner, Annegret; Hjemdahl, Rebecca; Gotz, Thomas; Brown, Gillian R.								Ultrasonic Vocalizations of Female Norway Rats (Rattus norvegicus) in Response to Social Partners								JOURNAL OF COMPARATIVE PSYCHOLOGY				130	1			76	80		10.1037/com0000017			FEB 2016	2016										3							WOS:000376941500009		
J	Wei, Ping; Wang, Di; Ji, Liyan								Reward expectation regulates brain responses to task-relevant and task-irrelevant emotional words: ERP evidence								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				11	2			191	203		10.1093/scan/nsv097			FEB 2016	2016										10							WOS:000374226900001		
J	Falk, Emily B.; O'Donnell, Matthew Brook; Tompson, Steven; Gonzalez, Richard; Dal Cin, Sonya; Strecher, Victor; Cummings, Kenneth Michael; An, Lawrence								Functional brain imaging predicts public health campaign success								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				11	2			204	214		10.1093/scan/nsv108			FEB 2016	2016										30							WOS:000374226900002		
J	Tamir, Diana I.; Bricker, Andrew B.; Dodell-Feder, David; Mitchell, Jason P.								Reading fiction and reading minds: the role of simulation in the default network								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				11	2			215	224		10.1093/scan/nsv114			FEB 2016	2016										19							WOS:000374226900003		
J	Achaibou, Amal; Loth, Eva; Bishop, Sonia J.								Distinct frontal and amygdala correlates of change detection for facial identity and expression								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				11	2			225	233		10.1093/scan/nsv104			FEB 2016	2016										1							WOS:000374226900004		
J	Ramage, Amy E.; Litz, Brett T.; Resick, Patricia A.; Woolsey, Mary D.; Dondanville, Katherine A.; Young-McCaughan, Stacey; Borah, Adam M.; Borah, Elisa V.; Peterson, Alan L.; Fox, Peter T.		STRONG STAR Consortium						Regional cerebral glucose metabolism differentiates danger- and non-danger-based traumas in post-traumatic stress disorder								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				11	2			234	242		10.1093/scan/nsv102			FEB 2016	2016										6							WOS:000374226900005		
J	Park, BoKyung; Tsai, Jeanne L.; Chim, Louise; Blevins, Elizabeth; Knutson, Brian								Neural evidence for cultural differences in the valuation of positive facial expressions								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				11	2			243	252		10.1093/scan/nsv113			FEB 2016	2016										15							WOS:000374226900006		
J	Glass, Leila; Moody, Lara; Grafman, Jordan; Krueger, Frank								Neural signatures of third-party punishment: evidence from penetrating traumatic brain injury								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				11	2			253	262		10.1093/scan/nsv105			FEB 2016	2016										6							WOS:000374226900007		
J	Dolcos, Sanda; Hu, Yifan; Iordan, Alexandru D.; Moore, Matthew; Dolcos, Florin								Optimism and the brain: trait optimism mediates the protective role of the orbitofrontal cortex gray matter volume against anxiety								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				11	2			263	271		10.1093/scan/nsv106			FEB 2016	2016										13							WOS:000374226900008		
J	Schweizer, Susanne; Walsh, Nicholas D.; Stretton, Jason; Dunn, Valerie J.; Goodyer, Ian M.; Dalgleish, Tim								Enhanced emotion regulation capacity and its neural substrates in those exposed to moderate childhood adversity								SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE				11	2			272	281		10.1093/scan/nsv109			FEB 2016	2016										7							WOS:000374226900009		
