PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Hein, Elisabeth; Blaschke, Stefan; Rolke, Bettina								The influence of object similarity and orientation on object-based cueing								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			63	77		10.3758/s13414-016-1229-x			JAN 2017	2017										0							WOS:000391476400006		
J	Redden, Ralph S.; Klages, Jennifer; Klein, Raymond M.								The effect of scene removal on inhibition of return in a cue-target task								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			78	84		10.3758/s13414-016-1228-y			JAN 2017	2017										0							WOS:000391476400007		
J	Donk, Mieke								Subset selective search on the basis of color and preview								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			85	99		10.3758/s13414-016-1211-7			JAN 2017	2017										3							WOS:000391476400008		
J	McNair, Nicolas A.; Goodbourn, Patrick T.; Shone, Lauren T.; Harris, Irina M.								Summary statistics in the attentional blink								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			100	116		10.3758/s13414-016-1216-2			JAN 2017	2017										5							WOS:000391476400009		
J	Lindsey, Dakota R. B.; Bundesen, Claus; Kyllingsbaek, Soren; Petersen, Anders; Logan, Gordon D.								Out with the old? The role of selective attention in retaining targets in partial report								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			117	137		10.3758/s13414-016-1214-4			JAN 2017	2017										0							WOS:000391476400010		
J	Schut, Martijn J.; Fabius, Jasper H.; Van der Stoep, Nathan; Van der Stigchel, Stefan								Object files across eye movements: Previous fixations affect the latencies of corrective saccades								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			138	153		10.3758/s13414-016-1220-6			JAN 2017	2017										1							WOS:000391476400011		
J	Cornelissen, Tim H. W.; Vo, Melissa L. -H.								Stuck on semantics: Processing of irrelevant object-scene inconsistencies modulates ongoing gaze behavior								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			154	168		10.3758/s13414-016-1203-7			JAN 2017	2017										4							WOS:000391476400012		
J	Menceloglu, Melisa; Grabowecky, Marcia; Suzuki, Satoru								Comparing the effects of implicit and explicit temporal expectation on choice response time and response conflict								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			169	179		10.3758/s13414-016-1230-4			JAN 2017	2017										1							WOS:000391476400013		
J	Peterson, Mary A.; Mojica, Andrew J.; Salvagio, Elizabeth; Kimchi, Ruth								Figural properties are prioritized for search under conditions of uncertainty: Setting boundary conditions on claims that figures automatically attract attention								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			180	199		10.3758/s13414-016-1223-3			JAN 2017	2017										0							WOS:000391476400014		
J	Francis, Wendy S.; MacLeod, Colin M.; Taylor, Randolph S.								Joint Influence of Visual and Auditory Words in the Stroop Task								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			200	211		10.3758/s13414-016-1218-0			JAN 2017	2017										1							WOS:000391476400015		
J	Huffman, Greg; Al-Aidroos, Naseem; Pratt, Jay								Salience drives non-spatial feature repetition effects in cueing tasks								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			212	222		10.3758/s13414-016-1215-3			JAN 2017	2017										3							WOS:000391476400016		
J	Landwehr, Klaus								Titchener's perpendicular to with its lines tilted-A partial replication and extension of Cormack and Cormack (1974)								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			223	229		10.3758/s13414-016-1205-5			JAN 2017	2017										1							WOS:000391476400017		
J	Schwarz, Wolf; Reike, Dennis								Local probability effects of repeating irrelevant attributes								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			230	242		10.3758/s13414-016-1200-x			JAN 2017	2017										1							WOS:000391476400018		
J	Hunter, Mathew; Godde, Ben; Olk, Bettina								Effects of absolute luminance and luminance contrast on visual discrimination in low mesopic environments								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			243	252		10.3758/s13414-016-1219-z			JAN 2017	2017										1							WOS:000391476400019		
J	Sengupta, Rakesh; Bapiraju, S.; Melcher, David								Big and small numbers: Empirical support for a single, flexible mechanism for numerosity perception								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			253	266		10.3758/s13414-016-1221-5			JAN 2017	2017										1							WOS:000391476400020		
J	Raidvee, Aire; Lember, Juri; Allik, Juri								Discrimination of numerical proportions: A comparison of binomial and Gaussian models								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			267	282		10.3758/s13414-016-1188-2			JAN 2017	2017										1							WOS:000391476400021		
J	Witt, Jessica K.; Tenhundfeld, Nathan L.; Bielak, Allison A. M.								Dissociating perception from judgment in the action-specific effect of blocking ease on perceived speed								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			283	297		10.3758/s13414-016-1222-4			JAN 2017	2017										4							WOS:000391476400022		
J	Stettler, Benjamin A.; Thomas, Laura E.								Visual processing is biased in peripersonal foot space								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			298	305		10.3758/s13414-016-1225-1			JAN 2017	2017										0							WOS:000391476400023		
J	Vicovaro, Michele; Burigana, Luigi								Contribution of surface material and size to the expected versus the perceived weight of objects								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			306	319		10.3758/s13414-016-1212-6			JAN 2017	2017										3							WOS:000391476400024		
J	Barraclough, Nick E.; Page, Steve A.; Keefe, Bruce D.								Visual adaptation enhances action sound discrimination								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			320	332		10.3758/s13414-016-1199-z			JAN 2017	2017										1							WOS:000391476400025		
J	Bosker, Hans Rutger								Accounting for rate-dependent category boundary shifts in speech perception								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			333	343		10.3758/s13414-016-1206-4			JAN 2017	2017										14							WOS:000391476400026		
J	Mitterer, Holger; Mattys, Sven L.								How does cognitive load influence speech perception? An encoding hypothesis								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			344	351		10.3758/s13414-016-1195-3			JAN 2017	2017										5							WOS:000391476400027		
J	McCarthy, Lisa; Olsen, Kirk N.								A "looming bias" in spatial hearing? Effects of acoustic intensity and spectrum on categorical sound source localization								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			352	362		10.3758/s13414-016-1201-9			JAN 2017	2017										7							WOS:000391476400028		
J	Deroche, Mickael L. D.; Culling, John F.; Lavandier, Mathieu; Gracco, Vincent L.								Reverberation limits the release from informational masking obtained in the harmonic and binaural domains								ATTENTION PERCEPTION & PSYCHOPHYSICS				79	1			363	379		10.3758/s13414-016-1207-3			JAN 2017	2017										3							WOS:000391476400029		
J	Pacanowski, Carly R.; Diers, Lisa; Crosby, Ross D.; Neumark-Sztainer, Dianne								Yoga in the treatment of eating disorders within a residential program: A randomized controlled trial								EATING DISORDERS				25	1			37	51		10.1080/10640266.2016.1237810			2017	2017										5							WOS:000392628300003		
J	Fischer, Laura K.; Schreyer, Colleen C.; Coughlin, Janelle W.; Redgrave, Graham W.; Guarda, Angela S.								Neuroticism and clinical course of weight restoration in a meal-based, rapid-weight gain, inpatient-partial hospitalization program for eating disorders								EATING DISORDERS				25	1			52	64		10.1080/10640266.2016.1241056			2017	2017										0							WOS:000392628300004		
J	Kukk, Katrin; Akkermann, Kirsti								Fluctuations in negative emotions predict binge eating both in women and men: An experience sampling study								EATING DISORDERS				25	1			65	79		10.1080/10640266.2016.1241058			2017	2017										7							WOS:000392628300005		
J	Moskovich, Ashley A.; Timko, C. Alix; Honeycutt, Lisa K.; Zucker, Nancy L.; Merwin, Rhonda M.								Change in expressed emotion and treatment outcome in adolescent anorexia nervosa								EATING DISORDERS				25	1			80	91		10.1080/10640266.2016.1255111			2017	2017										3							WOS:000392628300006		
J	Plateau, Carolyn R.; Petrie, Trent A.; Papathomas, Anthony								Learning to eat again: Intuitive eating practices among retired female collegiate athletes								EATING DISORDERS				25	1			92	98		10.1080/10640266.2016.1219185			2017	2017										0							WOS:000392628300007		
J	Oberauer, Klaus; Awh, Edward; Sutterer, David W.								The Role of Long-Term Memory in a Test of Visual Working Memory: Proactive Facilitation but No Proactive Interference								JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION				43	1			1	22		10.1037/xlm0000302			JAN 2017	2017										2							WOS:000392116800001		
J	Hussey, Erika K.; Harbison, J. Isaiah; Teubner-Rhodes, Susan E.; Mishler, Alan; Velnoskey, Kayla; Novick, Jared M.								Memory and Language Improvements Following Cognitive Control Training								JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION				43	1			23	58		10.1037/xlm0000283			JAN 2017	2017										6							WOS:000392116800002		
J	Hanczakowski, Maciej; Zawadzka, Katarzyna; Collie, Harriet; Macken, Bill								Metamemory in a Familiar Place: The Effects of Environmental Context on Feeling of Knowing								JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION				43	1			59	71		10.1037/xlm0000292			JAN 2017	2017										4							WOS:000392116800003		
J	Markovits, Henry; Brisson, Janie; de Chantal, Pier-Luc								Logical Reasoning Versus Information Processing in the Dual-Strategy Model of Reasoning								JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION				43	1			72	80		10.1037/xlm0000291			JAN 2017	2017										1							WOS:000392116800004		
J	Morris, Joaquin; Barberia, Itxaso; Vadillo, Miguel A.; Andrades, Ainhoa; Lopez, Francisco J.								Slower Reacquisition After Partial Extinction in Human Contingency Learning								JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION				43	1			81	93		10.1037/xlm0000282			JAN 2017	2017										0							WOS:000392116800005		
J	Festini, Sara B.; Reuter-Lorenz, Patricia A.								Rehearsal of To-Be-Remembered Items Is Unnecessary to Perform Directed Forgetting Within Working Memory: Support for an Active Control Mechanism								JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION				43	1			94	108		10.1037/xlm0000308			JAN 2017	2017										2							WOS:000392116800006		
J	Howard, Philippa L.; Liversedge, Simon P.; Benson, Valerie								Benchmark Eye Movement Effects During Natural Reading in Autism Spectrum Disorder								JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION				43	1			109	127		10.1037/xlm0000289			JAN 2017	2017										8							WOS:000392116800007		
J	Hendrix, Peter; Bolger, Patrick; Baayen, Harald								Distinct ERP Signatures of Word Frequency, Phrase Frequency, and Prototypicality in Speech Production								JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION				43	1			128	149		10.1037/a0040332			JAN 2017	2017										6							WOS:000392116800008		
J	Ong, Jia Hoong; Burnham, Denis; Stevens, Catherine J.								Learning Novel Musical Pitch via Distributional Learning								JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION				43	1			150	157		10.1037/xlm0000286			JAN 2017	2017										3							WOS:000392116800009		
J	Ma, Guojie; Pollatsek, Alexander; Li, Yugang; Li, Xingshan								Chinese Readers Can Perceive a Word Even When It's Composed of Noncontiguous Characters								JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION				43	1			158	166		10.1037/xlm0000298			JAN 2017	2017										1							WOS:000392116800010		
J	Clewett, David; Sakaki, Michiko; Nielsen, Shawn; Petzinger, Giselle; Mather, Mara								Noradrenergic mechanisms of arousal's bidirectional effects on episodic memory								NEUROBIOLOGY OF LEARNING AND MEMORY				137				1	14		10.1016/j.nlm.2016.10.017			JAN 2017	2017										7							WOS:000392570400001		
J	Lana, D.; Di Russo, J.; Mello, T.; Wenk, G. L.; Giovannini, M. G.								Rapamycin inhibits mTOR/p70S6K activation in CA3 region of the hippocampus of the rat and impairs long term memory								NEUROBIOLOGY OF LEARNING AND MEMORY				137				15	26		10.1016/j.nlm.2016.11.006			JAN 2017	2017										6							WOS:000392570400002		
J	Wellman, Laurie L.; Fitzpatrick, Mairen E.; Hallum, Olga Y.; Sutton, Amy M.; Williams, Brook L.; Sanford, Larry D.								The basolateral amygdala can mediate the effects of fear memory on sleep independently of fear behavior and the peripheral stress response								NEUROBIOLOGY OF LEARNING AND MEMORY				137				27	35		10.1016/j.nlm.2016.11.004			JAN 2017	2017										1							WOS:000392570400003		
J	Hernandez, Abbi R.; Reasor, Jordan E.; Truckenbrod, Leah M.; Lubke, Katelyn N.; Johnson, Sarah A.; Bizon, Jennifer L.; Maurer, Andrew P.; Burke, Sara N.								Medial prefrontal-perirhinal cortical communication is necessary for flexible response selection								NEUROBIOLOGY OF LEARNING AND MEMORY				137				36	47		10.1016/j.nlm.2016.10.012			JAN 2017	2017										12							WOS:000392570400004		
J	Tzeng, Wen-Yu; Cherng, Chian-Fang G.; Yu, Lung; Wang, Ching-Yi								Basolateral amygdalar D-2 receptor activation is required for the companions-exerted suppressive effect on the cocaine conditioning								NEUROBIOLOGY OF LEARNING AND MEMORY				137				48	55		10.1016/j.nlm.2016.11.007			JAN 2017	2017										1							WOS:000392570400005		
J	Molero-Chamizo, Andres								Modulation of of the magnitude of conditioned taste aversion in rats with excitotoxic lesions of the basolateral amygdala								NEUROBIOLOGY OF LEARNING AND MEMORY				137				56	64		10.1016/j.nlm.2016.11.009			JAN 2017	2017										3							WOS:000392570400006		
J	Moll, Felix W.; Nieder, Andreas								Modality-invariant audio-visual association coding in crow endbrain neurons								NEUROBIOLOGY OF LEARNING AND MEMORY				137				65	76		10.1016/j.nlm.2016.11.011			JAN 2017	2017										5							WOS:000392570400007		
J	Tamminen, Jakke; Ralph, Matthew A. Lambon; Lewis, Penelope A.								Targeted memory reactivation of newly learned words during sleep triggers REM-mediated integration of new memories and existing knowledge								NEUROBIOLOGY OF LEARNING AND MEMORY				137				77	82		10.1016/j.nlm.2016.11.012			JAN 2017	2017										11							WOS:000392570400008		
J	Pina, Melanie M.; Cunningham, Christopher L.								Ethanol-seeking behavior is expressed directly through an extended amygdala to midbrain neural circuit								NEUROBIOLOGY OF LEARNING AND MEMORY				137				83	91		10.1016/j.nlm.2016.11.013			JAN 2017	2017										6							WOS:000392570400009		
J	Kim, Diane J.; St Louis, Nathan; Molaro, Ralph A.; Hudson, Glenn T.; Chorley, Robert C.; Anderson, Brenda J.								Repeated unpredictable threats without harm impair spatial working memory in the Barnes maze								NEUROBIOLOGY OF LEARNING AND MEMORY				137				92	100		10.1016/j.nlm.2016.11.014			JAN 2017	2017										1							WOS:000392570400010		
J	Himmer, Lea; Mueller, Elias; Gais, Steffen; Schoenauer, Monika								Sleep-mediated memory consolidation depends on the level of integration at encoding								NEUROBIOLOGY OF LEARNING AND MEMORY				137				101	106		10.1016/j.nlm.2016.11.019			JAN 2017	2017										7							WOS:000392570400011		
J	Chatburn, Alex; Kohler, Mark J.; Payne, Jessica D.; Drummond, Sean P. A.								The effects of sleep restriction and sleep deprivation in producing false memories								NEUROBIOLOGY OF LEARNING AND MEMORY				137				107	113		10.1016/j.nlm.2016.11.017			JAN 2017	2017										5							WOS:000392570400012		
J	Neubert, Joerg; Hillbrandt, Katja; Weymar, Mathias; Hamm, Alfons O.; Wendt, Julia								Acquisition and inhibition of conditioned fear is modulated by individual stimulus fear-relevance								NEUROBIOLOGY OF LEARNING AND MEMORY				137				114	122		10.1016/j.nlm.2016.11.015			JAN 2017	2017										1							WOS:000392570400013		
J	Pardilla-Delgado, Enmanuelle; Payne, Jessica D.								The impact of sleep on true and false memory across long delays								NEUROBIOLOGY OF LEARNING AND MEMORY				137				123	133		10.1016/j.nlm.2016.11.016			JAN 2017	2017										8							WOS:000392570400014		
J	Lyons, Lisa C.; Gardner, Jacob S.; Lentsch, Cassidy T.; Gandour, Catherine E.; Krishnan, Harini C.; Noakes, Eric J.								Differential role of calpain-dependent protein cleavage in intermediate and long-term operant memory in Aplysia								NEUROBIOLOGY OF LEARNING AND MEMORY				137				134	141		10.1016/j.nlm.2016.11.018			JAN 2017	2017										3							WOS:000392570400015		
J	Newman, Lori A.; Scavuzzo, Claire J.; Gold, Paul E.; Korol, Donna L.								Training-induced elevations in extracellular lactate in hippocampus and striatum: Dissociations by cognitive strategy and type of reward								NEUROBIOLOGY OF LEARNING AND MEMORY				137				142	153		10.1016/j.nlm.2016.12.001			JAN 2017	2017										4							WOS:000392570400016		
J	Vanvossen, Ana C.; Portes, Marina A. M.; Scoz-Silva, Rafael; Reichmann, Hugo B.; Stern, Cristina A. J.; Bertoglio, Leandro J.								Newly acquired and reactivated contextual fear memories are more intense and prone to generalize after activation of prelimbic cortex NMDA receptors								NEUROBIOLOGY OF LEARNING AND MEMORY				137				154	162		10.1016/j.nlm.2016.12.002			JAN 2017	2017										9							WOS:000392570400017		
J	Lim, Ee Peng; Dawe, Gavin S.; Jay, Therese M.								Activation of beta-and alpha-2-adrenoceptors in the basolateral amygdala has opposing effects on hippocampal-prefrontal long-term potentiation								NEUROBIOLOGY OF LEARNING AND MEMORY				137				163	170		10.1016/j.nlm.2016.11.020			JAN 2017	2017										5							WOS:000392570400018		
J	Elbejjani, Martine; Fuhrer, Rebecca; Abrahamowicz, Michal; Mazoyer, Bernard; Crivello, Fabrice; Tzourio, Christophe; Dufouil, Carole								Life-Course Socioeconomic Position and Hippocampal Atrophy in a Prospective Cohort of Older Adults								PSYCHOSOMATIC MEDICINE				79	1			14	23		10.1097/PSY.0000000000000365			JAN 2017	2017										6							WOS:000392409000002		
J	Bjurstrom, Martin F.; Olmstead, Richard; Irwin, Michael R.								Reciprocal Relationship Between Sleep Macrostructure and Evening and Morning Cellular Inflammation in Rheumatoid Arthritis								PSYCHOSOMATIC MEDICINE				79	1			24	33		10.1097/PSY.0000000000000363			JAN 2017	2017										7							WOS:000392409000003		
J	Huang, Wei-Lieh; Liao, Shih-Cheng; Yang, Cheryl C. H.; Kuo, Terry B. J.; Chen, Tzu-Ting; Chen, I-Ming; Gau, Susan Shur-Fen								Measures of Heart Rate Variability in Individuals With Somatic Symptom Disorder								PSYCHOSOMATIC MEDICINE				79	1			34	42		10.1097/PSY.0000000000000362			JAN 2017	2017										5							WOS:000392409000004		
J	Walentynowicz, Marta; Raes, Filip; Van Diest, Ilse; Van den Bergh, Omer								The Specificity of Health-Related Autobiographical Memories in Patients With Somatic Symptom Disorder								PSYCHOSOMATIC MEDICINE				79	1			43	49		10.1097/PSY.0000000000000357			JAN 2017	2017										4							WOS:000392409000005		
J	Xu, Xiao; Bao, Haikun; Strait, Kelly M.; Edmondson, Donald E.; Davidson, Karina W.; Beltrame, John F.; Bueno, Hector; Lin, Haiqun; Dreyer, Rachel P.; Brush, John E.; Spertus, John A.; Lichtman, Judith H.; D'Onofrio, Gail; Krumholz, Harlan M.								Perceived Stress After Acute Myocardial Infarction: A Comparison Between Young and Middle-Aged Women Versus Men								PSYCHOSOMATIC MEDICINE				79	1			50	58		10.1097/PSY.0000000000000429			JAN 2017	2017										6							WOS:000392409000006		
J	Noller, Crystal M.; Mendez, Armando J.; Szeto, Angela; Boulina, Marcia; Llabre, Maria M.; Zaias, Julia; Schneiderman, Neil; McCabe, Philip M.								Structural Remodeling of Sympathetic Innervation in Atherosclerotic Blood Vessels: Role of Atherosclerotic Disease Progression and Chronic Social Stress								PSYCHOSOMATIC MEDICINE				79	1			59	70		10.1097/PSY.0000000000000360			JAN 2017	2017										0							WOS:000392409000007		
J	Awick, Elizabeth Ann; Ehlers, Diane; Fanning, Jason; Phillips, Siobhan M.; Wojcicki, Thomas; Mackenzie, Michael J.; Motl, Robert; McAuley, Edward								Effects of a Home-Based DVD-Delivered Physical Activity Program on Self-Esteem in Older Adults: Results From a Randomized Controlled Trial								PSYCHOSOMATIC MEDICINE				79	1			71	80		10.1097/PSY.0000000000000358			JAN 2017	2017										7							WOS:000392409000008		
J	Sun, Jennifer K.; Kim, Eric S.; Smith, Jacqui								Positive Self-Perceptions of Aging and Lower Rate of Overnight Hospitalization in the US Population Over Age 50								PSYCHOSOMATIC MEDICINE				79	1			81	90		10.1097/PSY.0000000000000364			JAN 2017	2017										4							WOS:000392409000009		
J	Brunst, Kelly J.; Rosa, Maria Jose; Jara, Calvin; Lipton, Lianna R.; Lee, Alison; Coull, Brent A.; Wright, Rosalind J.								Impact of Maternal Lifetime Interpersonal Trauma on Children's Asthma: Mediation Through Maternal Active Asthma During Pregnancy								PSYCHOSOMATIC MEDICINE				79	1			91	100		10.1097/PSY.0000000000000354			JAN 2017	2017										3							WOS:000392409000010		
J	Ikram, Umar Z.; Snijder, Marieke B.; Agyemang, Charles; Schene, Aart H.; Peters, Ron J. G.; Stronks, Karien; Kunst, Anton E.								Perceived Ethnic Discrimination and the Metabolic Syndrome in Ethnic Minority Groups: The Healthy Life in an Urban Setting Study								PSYCHOSOMATIC MEDICINE				79	1			101	111		10.1097/PSY.0000000000000350			JAN 2017	2017										7							WOS:000392409000011		
J	Olsson, Peter; Wilby, David; Kelber, Almut								Spatial summation improves bird color vision in low light intensities								VISION RESEARCH				130				1	8		10.1016/j.visres.2016.10.009			JAN 2017	2017										3							WOS:000392560400001		
J	Labhishetty, Vivek; Bobier, William R.								Are high lags of accommodation in myopic children due to motor deficits?								VISION RESEARCH				130				9	21		10.1016/j.visres.2016.11.001			JAN 2017	2017										1							WOS:000392560400002		
J	Hogendoorn, Hinze; Verstraten, Frans A. J.; MacDougall, Hamish; Alais, David								Vestibular signals of self-motion modulate global motion perception								VISION RESEARCH				130				22	30		10.1016/j.visres.2016.11.002c			JAN 2017	2017										4							WOS:000392560400003		
J	Manzone, Joseph; Jazi, Shirin Davarpanah; Whitwell, Robert L.; Heath, Matthew								Biomechanical constraints do not influence pantomime -grasping adherence to Weber's law: A reply to Utz et al. (2015)								VISION RESEARCH				130				31	35		10.1016/j.visres.2016.09.018			JAN 2017	2017										8							WOS:000392560400004		
J	Peyrin, Carole; Ramanoel, Stephen; Roux-Sibilon, Alexia; Chokron, Sylvie; Hera, Ruxandra								Scene perception in age-related macular degeneration: Effect of spatial frequencies and contrast in residual vision								VISION RESEARCH				130				36	47		10.1016/j.visres.2016.11.004			JAN 2017	2017										5							WOS:000392560400005		
J	Craddock, Matt; Oppermann, Frank; Mueller, Matthias M.; Martinovic, Jasna								Modulation of microsaccades by spatial frequency during object categorization								VISION RESEARCH				130				48	56		10.1016/j.visres.2016.10.011			JAN 2017	2017										0							WOS:000392560400006		
J	Wilk, Melissa A.; Wilk, Brandon M.; Langlo, Christopher S.; Cooper, Robert F.; Carroll, Joseph								Evaluating outer segment length as a surrogate measure of peak foveal cone density								VISION RESEARCH				130				57	66		10.1016/j.visres.2016.10.012			JAN 2017	2017										8							WOS:000392560400007		
J	Maarseveen, Jim; Hogendoorn, Hinze; Verstraten, Frans A. J.; Paffen, Chris L. E.								An investigation of the spatial selectivity of the duration after-effect								VISION RESEARCH				130				67	75		10.1016/j.visres.2016.11.003			JAN 2017	2017										6							WOS:000392560400008		
J	Nascimento, Sergio M. C.; Linhares, Joao M. M.; Montagner, Cristina; Joao, Catarina A. R.; Amano, Kinjiro; Alfaro, Catarina; Bailao, Ana								The colors of paintings and viewers' preferences								VISION RESEARCH				130				76	84		10.1016/j.visres.2016.11.006			JAN 2017	2017										7							WOS:000392560400009		
J	Hesse, Philipp Nikolaus; Bremmer, Frank								The SNARC effect in two dimensions: Evidence for a frontoparallel mental number plane								VISION RESEARCH				130				85	96		10.1016/j.visres.2016.10.007			JAN 2017	2017										2							WOS:000392560400010		
J	Fine, Aubrey H.								Standing the test of time: Reflecting on the relevance today of Levinson's Pet-Oriented Child Psychotherapy								CLINICAL CHILD PSYCHOLOGY AND PSYCHIATRY				22	1			9	15		10.1177/1359104515589638			JAN 2017	2017										0							WOS:000391445500002		
