PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	MCDANIEL, WC; RANKIN, WC								DETERMINING FLIGHT TASK PROFICIENCY OF STUDENTS - A MATHEMATICAL DECISION AID								HUMAN FACTORS				33	3			293	308					JUN 1991	1991										1							WOS:A1991GC42500005		
J	SWEZEY, RW; PEREZ, RS; ALLEN, JA								EFFECTS OF INSTRUCTIONAL STRATEGY AND MOTION PRESENTATION CONDITIONS ON THE ACQUISITION AND TRANSFER OF ELECTROMECHANICAL TROUBLESHOOTING SKILL								HUMAN FACTORS				33	3			309	323					JUN 1991	1991										19							WOS:A1991GC42500006		
J	TOWNE, DM; MUNRO, A								SIMULATION-BASED INSTRUCTION OF TECHNICAL SKILLS								HUMAN FACTORS				33	3			325	341					JUN 1991	1991										6							WOS:A1991GC42500007		
J	ALLUISI, EA								THE DEVELOPMENT OF TECHNOLOGY FOR COLLECTIVE TRAINING - SIMNET, A CASE-HISTORY								HUMAN FACTORS				33	3			343	362					JUN 1991	1991										32							WOS:A1991GC42500008		
J	SCHWEITZER, PK; KOSHOREK, G; MUEHLBACH, MJ; MORRIS, DD; ROEHRS, T; WALSH, JK; ROTH, T								EFFECTS OF ESTAZOLAM AND TRIAZOLAM ON TRANSIENT INSOMNIA ASSOCIATED WITH PHASE-SHIFTED SLEEP								HUMAN PSYCHOPHARMACOLOGY-CLINICAL AND EXPERIMENTAL				6	2			99	107		10.1002/hup.470060204			JUN 1991	1991										14							WOS:A1991FP43800003		
J	AHLIN, A; NYBACK, H; JUNTHE, T; OHMAN, G; NORDGREN, I								TETRAHYDROAMINOACRIDINE IN ALZHEIMERS DEMENTIA - CLINICAL AND BIOCHEMICAL RESULTS OF A DOUBLE-BLIND CROSSOVER TRIAL								HUMAN PSYCHOPHARMACOLOGY-CLINICAL AND EXPERIMENTAL				6	2			109	118		10.1002/hup.470060205			JUN 1991	1991										24							WOS:A1991FP43800004		
J	FREWER, LJ; LADER, M								THE EFFECTS OF CAFFEINE ON 2 COMPUTERIZED TESTS OF ATTENTION AND VIGILANCE								HUMAN PSYCHOPHARMACOLOGY-CLINICAL AND EXPERIMENTAL				6	2			119	128		10.1002/hup.470060206			JUN 1991	1991										61							WOS:A1991FP43800005		
J	DYE, L; HINDMARCH, I								THE EFFECTS OF CLOBAZAM ON CRITICAL FLICKER FUSION THRESHOLD AND SYMPTOMATOLOGY DURING THE MENSTRUAL-CYCLE								HUMAN PSYCHOPHARMACOLOGY-CLINICAL AND EXPERIMENTAL				6	2			129	137		10.1002/hup.470060207			JUN 1991	1991										4							WOS:A1991FP43800006		
J	LEINONEN, E; YLITALO, P								THE INFLUENCE OF AGING ON SERUM LEVELS OF TERTIARY TRICYCLIC ANTIDEPRESSANTS								HUMAN PSYCHOPHARMACOLOGY-CLINICAL AND EXPERIMENTAL				6	2			139	146		10.1002/hup.470060208			JUN 1991	1991										1							WOS:A1991FP43800007		
J	PAYKEL, ES; VANWOERKOM, AE; WALTERS, DE; WHITE, W; MERCER, J								FENGABINE IN DEPRESSION - A PLACEBO-CONTROLLED STUDY OF A GABA AGONIST								HUMAN PSYCHOPHARMACOLOGY-CLINICAL AND EXPERIMENTAL				6	2			147	154		10.1002/hup.470060209			JUN 1991	1991										15							WOS:A1991FP43800008		
J	ZIS, AP; GOUMENIOUK, AD; CLARK, CM; GRANT, BEK; REMICK, RA; LAM, RW; GARLAND, EJ								ECT-INDUCED PROLACTIN-RELEASE - EFFECT OF SEX, ELECTRODE PLACEMENT AND SEROTONIN UPTAKE INHIBITION								HUMAN PSYCHOPHARMACOLOGY-CLINICAL AND EXPERIMENTAL				6	2			155	160		10.1002/hup.470060210			JUN 1991	1991										7							WOS:A1991FP43800009		
J	SCOTT, AIF; SHERING, PA; LIGHTMAN, SL; LEGROS, JJ; WHALLEY, LJ								THE RELEASE OF OXYTOCIN, VASOPRESSIN AND ASSOCIATED NEUROPHYSINS AFTER ELECTROCONVULSIVE-THERAPY								HUMAN PSYCHOPHARMACOLOGY-CLINICAL AND EXPERIMENTAL				6	2			161	164		10.1002/hup.470060211			JUN 1991	1991										6							WOS:A1991FP43800010		
J	MESSIHA, FS								MODULATION OF MOUSE-BRAIN DOPAMINE, SEROTONIN AND METABOLITES BY METHIONINE - IMPLICATIONS FOR SCHIZOPHRENIA AND GENETICS								HUMAN PSYCHOPHARMACOLOGY-CLINICAL AND EXPERIMENTAL				6	2			165	170		10.1002/hup.470060212			JUN 1991	1991										1							WOS:A1991FP43800011		
J	MANIACCI, MP								GUIDELINES FOR DEVELOPING SOCIAL INTEREST WITH CLIENTS IN PSYCHIATRIC DAY HOSPITALS								INDIVIDUAL PSYCHOLOGY-THE JOURNAL OF ADLERIAN THEORY RESEARCH & PRACTICE				47	2			177	188					JUN 1991	1991										0							WOS:A1991GC10200002		
J	BISHOP, DR								CLINICAL ASPECTS OF DENIAL IN CHEMICAL DEPENDENCY								INDIVIDUAL PSYCHOLOGY-THE JOURNAL OF ADLERIAN THEORY RESEARCH & PRACTICE				47	2			199	209					JUN 1991	1991										1							WOS:A1991GC10200004		
J	BITTER, JR								CONSCIOUS MOTIVATIONS - AN ENHANCEMENT TO DREIKURS GOALS OF CHILDRENS MISBEHAVIOR								INDIVIDUAL PSYCHOLOGY-THE JOURNAL OF ADLERIAN THEORY RESEARCH & PRACTICE				47	2			210	221					JUN 1991	1991										1							WOS:A1991GC10200005		
J	CHANDLER, CK								TAPPING CREATIVE PERSONAL POWER								INDIVIDUAL PSYCHOLOGY-THE JOURNAL OF ADLERIAN THEORY RESEARCH & PRACTICE				47	2			222	228					JUN 1991	1991										0							WOS:A1991GC10200006		
J	WHEELER, MS; KERN, RM; CURLETTE, WL								LIFE-STYLE CAN BE MEASURED								INDIVIDUAL PSYCHOLOGY-THE JOURNAL OF ADLERIAN THEORY RESEARCH & PRACTICE				47	2			229	240					JUN 1991	1991										7							WOS:A1991GC10200007		
J	STEIN, HT								ADLER AND SOCRATES - SIMILARITIES AND DIFFERENCES								INDIVIDUAL PSYCHOLOGY-THE JOURNAL OF ADLERIAN THEORY RESEARCH & PRACTICE				47	2			241	246					JUN 1991	1991										5							WOS:A1991GC10200008		
J	SPERRY, L								ENHANCING CORPORATE HEALTH, MENTAL-HEALTH, AND PRODUCTIVITY								INDIVIDUAL PSYCHOLOGY-THE JOURNAL OF ADLERIAN THEORY RESEARCH & PRACTICE				47	2			247	254					JUN 1991	1991										5							WOS:A1991GC10200009		
J	LINGG, MA; KOTTMAN, T								CHANGING MISTAKEN BELIEFS THROUGH VISUALIZATION OF EARLY RECOLLECTIONS								INDIVIDUAL PSYCHOLOGY-THE JOURNAL OF ADLERIAN THEORY RESEARCH & PRACTICE				47	2			255	260					JUN 1991	1991										2							WOS:A1991GC10200010		
J	KYLE, PB								DEVELOPING COOPERATIVE INTERACTION IN SCHOOLS FOR TEACHERS AND ADMINISTRATORS								INDIVIDUAL PSYCHOLOGY-THE JOURNAL OF ADLERIAN THEORY RESEARCH & PRACTICE				47	2			261	265					JUN 1991	1991										1							WOS:A1991GC10200011		
J	HACKBARTH, SG; DINKMEYER, D								ADLERIAN CONCEPTS IN THE COUNSELING PRACTICUM								INDIVIDUAL PSYCHOLOGY-THE JOURNAL OF ADLERIAN THEORY RESEARCH & PRACTICE				47	2			266	271					JUN 1991	1991										0							WOS:A1991GC10200012		
J	BUBENZER, DL; WEST, JD; DETRUDE, J; MAHRLE, CL; SANDPRINGLE, C								PRESCRIPTIVE METAPHOR CREATION FOR INDIVIDUAL, COUPLE, AND FAMILY-THERAPY								INDIVIDUAL PSYCHOLOGY-THE JOURNAL OF ADLERIAN THEORY RESEARCH & PRACTICE				47	2			272	279					JUN 1991	1991										0							WOS:A1991GC10200013		
J	MEREDITH, BJ								THE MAKING OF A NEWSPAPER COLUMNIST								INDIVIDUAL PSYCHOLOGY-THE JOURNAL OF ADLERIAN THEORY RESEARCH & PRACTICE				47	2			280	283					JUN 1991	1991										0							WOS:A1991GC10200014		
J	KRAUSZ, EO								HOMOSEXUALITY AS A COMPULSION NEUROSIS								INDIVIDUAL PSYCHOLOGY-THE JOURNAL OF ADLERIAN THEORY RESEARCH & PRACTICE				47	2			285	293					JUN 1991	1991										3							WOS:A1991GC10200015		
J	ASHLEY, KD								REASONING WITH CASES AND HYPOTHETICALS IN HYPO								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				34	6			753	796		10.1016/0020-7373(91)90011-U			JUN 1991	1991										56							WOS:A1991FV21400001		
J	BRANTING, LK								BUILDING EXPLANATIONS FROM RULES AND STRUCTURED CASES								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				34	6			797	837		10.1016/0020-7373(91)90012-V			JUN 1991	1991										42							WOS:A1991FV21400002		
J	RISSLAND, EL; SKALAK, DB								CABARET - RULE INTERPRETATION IN A HYBRID ARCHITECTURE								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				34	6			839	887		10.1016/0020-7373(91)90013-W			JUN 1991	1991										85							WOS:A1991FV21400003		
J	MARCOS, LR								TAKING THE MENTALLY-ILL OFF THE STREETS - THE CASE OF BROWN,JOYCE								INTERNATIONAL JOURNAL OF MENTAL HEALTH				20	2			7	16		10.1080/00207411.1991.11449192			SUM 1991	1991										0							WOS:A1991GG44200001		
J	MARTIN, J								THE TRAUMA OF HOMELESSNESS								INTERNATIONAL JOURNAL OF MENTAL HEALTH				20	2			17	27		10.1080/00207411.1991.11449193			SUM 1991	1991										4							WOS:A1991GG44200002		
J	GOLDSTEIN, H								HEALTH AND SOCIAL-SECURITY SERVICES FOR PEOPLE WITH DOWNS-SYNDROME IN DENMARK - ECONOMIC-CONSIDERATIONS								INTERNATIONAL JOURNAL OF MENTAL HEALTH				20	2			29	46		10.1080/00207411.1991.11449194			SUM 1991	1991										0							WOS:A1991GG44200003		
J	DURKIN, M; ZAMAN, S; THORBURN, M; HASAN, M; DAVIDSON, L								POPULATION-BASED STUDIES OF CHILDHOOD DISABILITY IN DEVELOPING-COUNTRIES - RATIONALE AND STUDY DESIGN								INTERNATIONAL JOURNAL OF MENTAL HEALTH				20	2			47	60		10.1080/00207411.1991.11449195			SUM 1991	1991										20							WOS:A1991GG44200004		
J	THORBURN, MJ								A COMMUNITY APPROACH TO HELPING DISABLED-CHILDREN IN JAMAICA								INTERNATIONAL JOURNAL OF MENTAL HEALTH				20	2			61	75		10.1080/00207411.1991.11449196			SUM 1991	1991										3							WOS:A1991GG44200005		
J	LIEBERMAN, HJ; CAMPANELLI, PC; YUSA, Y								FEASIBILITY OF INTRODUCING BEHAVIORAL TREATMENT INTO JAPANESE MENTAL-HEALTH-CARE								INTERNATIONAL JOURNAL OF MENTAL HEALTH				20	2			77	85		10.1080/00207411.1991.11449197			SUM 1991	1991										1							WOS:A1991GG44200006		
J	BECKER, S								TREATING THE AMERICAN EXPATRIATE IN SAUDI-ARABIA								INTERNATIONAL JOURNAL OF MENTAL HEALTH				20	2			86	93		10.1080/00207411.1991.11449198			SUM 1991	1991										2							WOS:A1991GG44200007		
J	BENTLEY, KJ								VOLUNTARY RECRUITMENT OF PSYCHIATRIC-PATIENTS FOR CLINICAL RESEARCH								INTERNATIONAL JOURNAL OF MENTAL HEALTH				20	2			94	104		10.1080/00207411.1991.11449199			SUM 1991	1991						40TH INST OF THE AMERICAN PSYCHIATRIC ASSOC : HOSPITAL AND COMMUNITY PSYCHIATRY	OCT   25, 1988	AMER PSYCHIAT ASSOC	NEW ORLEANS, LA	2							WOS:A1991GG44200008		
J	PAPINI, MR; BITTERMAN, ME								APPETITIVE CONDITIONING IN OCTOPUS-CYANEA								JOURNAL OF COMPARATIVE PSYCHOLOGY				105	2			107	114		10.1037/0735-7036.105.2.107			JUN 1991	1991										30							WOS:A1991FN22600001		
J	ROWAN, GA; FLAHERTY, CF								BEHAVIOR OF MAUDSLEY REACTIVE AND NONREACTIVE RATS (RATTUS-NORVEGICUS) IN 3 CONSUMMATORY CONTRAST PARADIGMS								JOURNAL OF COMPARATIVE PSYCHOLOGY				105	2			115	124		10.1037//0735-7036.105.2.115			JUN 1991	1991										13							WOS:A1991FN22600002		
J	PARK, TJ; DOOLING, RJ								SOUND LOCALIZATION IN SMALL BIRDS - ABSOLUTE LOCALIZATION IN AZIMUTH								JOURNAL OF COMPARATIVE PSYCHOLOGY				105	2			125	133		10.1037//0735-7036.105.2.125			JUN 1991	1991										34							WOS:A1991FN22600003		
J	ZIELINSKI, WJ; VANDENBERGH, JG								EFFECT OF INTRAUTERINE POSITION AND SOCIAL DENSITY ON AGE OF 1ST REPRODUCTION IN WILD-TYPE FEMALE HOUSE MICE (MUS-MUSCULUS)								JOURNAL OF COMPARATIVE PSYCHOLOGY				105	2			134	139		10.1037/0735-7036.105.2.134			JUN 1991	1991										18							WOS:A1991FN22600004		
J	GRAVES, BM; HALPERN, M; FRIESEN, JL								SNAKE AGGREGATION PHEROMONES - SOURCE AND CHEMOSENSORY MEDIATION IN WESTERN RIBBON SNAKES (THAMNOPHIS-PROXIMUS)								JOURNAL OF COMPARATIVE PSYCHOLOGY				105	2			140	144					JUN 1991	1991										17							WOS:A1991FN22600005		
J	WASHBURN, DA; RUMBAUGH, DM								IMPAIRED PERFORMANCE FROM BRIEF SOCIAL-ISOLATION OF RHESUS-MONKEYS (MACACA-MULATTA) - A MULTIPLE VIDEO-TASK ASSESSMENT								JOURNAL OF COMPARATIVE PSYCHOLOGY				105	2			145	151		10.1037//0735-7036.105.2.145			JUN 1991	1991										12							WOS:A1991FN22600006		
J	CHISZAR, D; DREW, D; SMITH, HM								STIMULUS-CONTROL OF PREDATORY BEHAVIOR IN THE BROWN TREE SNAKE (BOIGA-IRREGULARIS) .3. MANDIBULAR PROTRACTIONS AS A FUNCTION OF PREY SIZE								JOURNAL OF COMPARATIVE PSYCHOLOGY				105	2			152	156					JUN 1991	1991										3							WOS:A1991FN22600007		
J	DOMJAN, M; RAVERT, RD								DISCRIMINATING THE SEX OF CONSPECIFICS BY MALE JAPANESE-QUAIL (COTURNIX-COTURNIX-JAPONICA)								JOURNAL OF COMPARATIVE PSYCHOLOGY				105	2			157	164		10.1037//0735-7036.105.2.157			JUN 1991	1991										22							WOS:A1991FN22600008		
J	PIERCE, JD; DEWSBURY, DA								FEMALE PREFERENCES FOR UNMATED VERSUS MATED MALES IN 2 SPECIES OF VOLES (MICROTUS-OCHROGASTER AND MICROTUS-MONTANUS)								JOURNAL OF COMPARATIVE PSYCHOLOGY				105	2			165	171		10.1037//0735-7036.105.2.165			JUN 1991	1991										16							WOS:A1991FN22600009		
J	WESTERGAARD, GC								HAND PREFERENCE IN THE USE AND MANUFACTURE OF TOOLS BY TUFTED CAPUCHIN (CEBUS-APELLA) AND LION-TAILED MACAQUE (MACACA-SILENUS) MONKEYS								JOURNAL OF COMPARATIVE PSYCHOLOGY				105	2			172	176		10.1037/0735-7036.105.2.172			JUN 1991	1991										18							WOS:A1991FN22600010		
J	COUVILLON, PA; LEIATO, TG; BITTERMAN, ME								LEARNING BY HONEYBEES (APIS-MELLIFERA) ON ARRIVAL AT AND DEPARTURE FROM A FEEDING PLACE								JOURNAL OF COMPARATIVE PSYCHOLOGY				105	2			177	184		10.1037/0735-7036.105.2.177			JUN 1991	1991										21							WOS:A1991FN22600011		
J	YOERG, SI								SOCIAL FEEDING REVERSES LEARNED FLAVOR AVERSIONS IN SPOTTED HYENAS (CROCUTA-CROCUTA)								JOURNAL OF COMPARATIVE PSYCHOLOGY				105	2			185	189		10.1037//0735-7036.105.2.185			JUN 1991	1991										29							WOS:A1991FN22600012		
J	ISO, H; SHIMAI, S								RUNNING-WHEEL AVOIDANCE-LEARNING IN MICE (MUS-MUSCULUS) - EVIDENCE OF CONTINGENCY LEARNING AND DIFFERENCES AMONG INBRED STRAINS								JOURNAL OF COMPARATIVE PSYCHOLOGY				105	2			190	202					JUN 1991	1991										7							WOS:A1991FN22600013		
J	VANBUSKIRK, AM; DUKE, MP								THE RELATIONSHIP BETWEEN COPING STYLE AND LONELINESS IN ADOLESCENTS - CAN SAD PASSIVITY BE ADAPTIVE								JOURNAL OF GENETIC PSYCHOLOGY				152	2			145	157		10.1080/00221325.1991.9914662			JUN 1991	1991										14							WOS:A1991FX88900001		
J	FITZGERALD, JM								A DEVELOPMENTAL ACCOUNT OF EARLY-CHILDHOOD AMNESIA								JOURNAL OF GENETIC PSYCHOLOGY				152	2			159	171		10.1080/00221325.1991.9914663			JUN 1991	1991										12							WOS:A1991FX88900002		
J	LACHANCE, C; GILBERT, M								POSTTRAUMATIC RECOVERY OF TRAUMATIZED NEWBORNS - EFFECTS ON NEUROMOTOR AND COGNITIVE-DEVELOPMENT DURING THEIR 1ST 6 MONTHS								JOURNAL OF GENETIC PSYCHOLOGY				152	2			173	178		10.1080/00221325.1991.9914664			JUN 1991	1991										0							WOS:A1991FX88900003		
J	TALLANDINI, MA; VALENTINI, P								SYMBOLIC PROTOTYPES IN CHILDRENS DRAWINGS OF SCHOOLS								JOURNAL OF GENETIC PSYCHOLOGY				152	2			179	190		10.1080/00221325.1991.9914665			JUN 1991	1991										5							WOS:A1991FX88900004		
J	DIXON, WE; SHORE, C								MEASURING SYMBOLIC PLAY STYLE IN INFANCY - A METHODOLOGICAL APPROACH								JOURNAL OF GENETIC PSYCHOLOGY				152	2			191	205		10.1080/00221325.1991.9914666			JUN 1991	1991										3							WOS:A1991FX88900005		
J	GRAHAMBERMANN, SA								SIBLINGS IN DYADS - RELATIONSHIPS AMONG PERCEPTIONS AND BEHAVIOR								JOURNAL OF GENETIC PSYCHOLOGY				152	2			207	216		10.1080/00221325.1991.9914667			JUN 1991	1991										4							WOS:A1991FX88900006		
J	DEMINZI, MCR								AGE-CHANGES IN CHILDRENS BELIEFS OF INTERNAL AND EXTERNAL CONTROL								JOURNAL OF GENETIC PSYCHOLOGY				152	2			217	224					JUN 1991	1991										2							WOS:A1991FX88900007		
J	DELUCCIE, MF; DAVIS, AJ								FATHER-CHILD RELATIONSHIPS FROM THE PRESCHOOL YEARS THROUGH MID-ADOLESCENCE								JOURNAL OF GENETIC PSYCHOLOGY				152	2			225	238		10.1080/00221325.1991.9914669			JUN 1991	1991						MEETING OF THE SOC FOR RESEARCH IN CHILD DEVELOPMENT	APR, 1987	SOC RES CHILD DEV	BALTIMORE, MD	13							WOS:A1991FX88900008		
J	XU, ZY; SHEN, JX; WAN, CW; LI, CM; MUSSEN, P; CAO, ZF								FAMILY SOCIALIZATION AND CHILDRENS BEHAVIOR AND PERSONALITY-DEVELOPMENT IN CHINA								JOURNAL OF GENETIC PSYCHOLOGY				152	2			239	253					JUN 1991	1991										11							WOS:A1991FX88900009		
J	KALICHMAN, SC								WATER LEVELS, FALLING OBJECTS, AND SPIRAL TUBES - AN INVESTIGATION OF THE GENERAL NAIVETE HYPOTHESIS OF PHYSICAL TASK-PERFORMANCE								JOURNAL OF GENETIC PSYCHOLOGY				152	2			255	262		10.1080/00221325.1991.9914671			JUN 1991	1991										6							WOS:A1991FX88900010		
J	HOOSAIN, R								CEREBRAL LATERALIZATION OF BILINGUAL FUNCTIONS AFTER HANDEDNESS SWITCH IN CHILDHOOD								JOURNAL OF GENETIC PSYCHOLOGY				152	2			263	268		10.1080/00221325.1991.9914672			JUN 1991	1991										4							WOS:A1991FX88900011		
J	SNODGRASS, JG; HIRSHMAN, E								THEORETICAL EXPLORATIONS OF THE BRUNER-POTTER (1964) INTERFERENCE EFFECT								JOURNAL OF MEMORY AND LANGUAGE				30	3			273	293		10.1016/0749-596X(91)90037-K			JUN 1991	1991										23							WOS:A1991FM83800001		
J	SCHNEIDER, VI; HEALY, AF; GESI, AT								THE ROLE OF PHONETIC PROCESSES IN LETTER DETECTION - A REEVALUATION								JOURNAL OF MEMORY AND LANGUAGE				30	3			294	318		10.1016/0749-596X(91)90038-L			JUN 1991	1991										14							WOS:A1991FM83800002		
J	HANSON, VL; GOODELL, EW; PERFETTI, CA								TONGUE-TWISTER EFFECTS IN THE SILENT READING OF HEARING AND DEAF COLLEGE-STUDENTS								JOURNAL OF MEMORY AND LANGUAGE				30	3			319	330		10.1016/0749-596X(91)90039-M			JUN 1991	1991										65							WOS:A1991FM83800003		
J	PAPAGNO, C; VALENTINE, T; BADDELEY, A								PHONOLOGICAL SHORT-TERM-MEMORY AND FOREIGN-LANGUAGE VOCABULARY LEARNING								JOURNAL OF MEMORY AND LANGUAGE				30	3			331	347		10.1016/0749-596X(91)90040-Q			JUN 1991	1991										239							WOS:A1991FM83800004		
J	CASSIDY, KW; KELLY, MH								PHONOLOGICAL INFORMATION FOR GRAMMATICAL CATEGORY ASSIGNMENTS								JOURNAL OF MEMORY AND LANGUAGE				30	3			348	369		10.1016/0749-596X(91)90041-H			JUN 1991	1991										83							WOS:A1991FM83800005		
J	GRAINGER, J; COLE, P; SEGUI, J								MASKED MORPHOLOGICAL PRIMING IN VISUAL WORD RECOGNITION								JOURNAL OF MEMORY AND LANGUAGE				30	3			370	384		10.1016/0749-596X(91)90042-I			JUN 1991	1991										148							WOS:A1991FM83800006		
J	KOSHLAND, GF; HASAN, Z; GERILOVSKY, L								ACTIVITY OF WRIST MUSCLES ELICITED DURING IMPOSED OR VOLUNTARY MOVEMENTS ABOUT THE ELBOW JOINT								JOURNAL OF MOTOR BEHAVIOR				23	2			91	100		10.1080/00222895.1991.9942026			JUN 1991	1991										63							WOS:A1991FU12900001		
J	REDON, C; HAY, L; VELAY, JL								PROPRIOCEPTIVE CONTROL OF GOAL-DIRECTED MOVEMENTS IN MAN, STUDIED BY MEANS OF VIBRATORY MUSCLE TENDON STIMULATION								JOURNAL OF MOTOR BEHAVIOR				23	2			101	108		10.1080/00222895.1991.9942027			JUN 1991	1991										33							WOS:A1991FU12900002		
J	CARNAHAN, H; MARTENIUK, RG								THE TEMPORAL ORGANIZATION OF HAND, EYE, AND HEAD MOVEMENTS DURING REACHING AND POINTING								JOURNAL OF MOTOR BEHAVIOR				23	2			109	119		10.1080/00222895.1991.9942028			JUN 1991	1991										47							WOS:A1991FU12900003		
J	SIDAWAY, B								MOTOR PROGRAMMING AS A FUNCTION OF CONSTRAINTS ON MOVEMENT INITIATION								JOURNAL OF MOTOR BEHAVIOR				23	2			120	130		10.1080/00222895.1991.9942029			JUN 1991	1991										44							WOS:A1991FU12900004		
J	TEASDALE, N; SCHMIDT, RA								DECELERATION REQUIREMENTS AND THE CONTROL OF POINTING MOVEMENTS								JOURNAL OF MOTOR BEHAVIOR				23	2			131	138		10.1080/00222895.1991.9942030			JUN 1991	1991										20							WOS:A1991FU12900005		
J	WRIGHT, DL								THE ROLE OF INTERTASK AND INTRATASK PROCESSING IN ACQUISITION AND RETENTION OF MOTOR-SKILLS								JOURNAL OF MOTOR BEHAVIOR				23	2			139	145		10.1080/00222895.1991.9942031			JUN 1991	1991										36							WOS:A1991FU12900006		
J	DELREUX, V; VANDENABEELE, S; CROMMELINCK, M; ROUCOUX, A								INTERACTIONS BETWEEN GOAL-DIRECTED EYE AND ARM MOVEMENTS - ARGUMENTS FOR AN INTERDEPENDENT MOTOR CONTROL								JOURNAL OF MOTOR BEHAVIOR				23	2			147	151		10.1080/00222895.1991.9942032			JUN 1991	1991										16							WOS:A1991FU12900007		
J	SCANLAN, TK; STEIN, GL; RAVIZZA, K								AN IN-DEPTH STUDY OF FORMER ELITE FIGURE SKATERS .3. SOURCES OF STRESS								JOURNAL OF SPORT & EXERCISE PSYCHOLOGY				13	2			103	120		10.1123/jsep.13.2.103			JUN 1991	1991										152							WOS:A1991FQ12600001		
J	BULL, SJ								PERSONAL AND SITUATIONAL INFLUENCES ON ADHERENCE TO MENTAL SKILLS TRAINING								JOURNAL OF SPORT & EXERCISE PSYCHOLOGY				13	2			121	132		10.1123/jsep.13.2.121			JUN 1991	1991										29							WOS:A1991FQ12600002		
