PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	RATAJCZAK, Z								CHANGE AND PERSISTENCE OF SOCIAL-ENVIRONMENT AT WORK - SOME PRELIMINARY-RESULTS								POLISH PSYCHOLOGICAL BULLETIN				15	2			91	99					1984	1984										0							WOS:A1984ABX7500001		
J	DOMACHOWSKI, W								INTERACTION SLOPE AS INDEX OF CLIENT-ORGANIZATION PATHOLOGY								POLISH PSYCHOLOGICAL BULLETIN				15	2			101	108					1984	1984										0							WOS:A1984ABX7500002		
J	BALAWAJDER, K								CONFLICT OF INTERESTS IN SUPERIOR-SUBORDINATE RELATIONS - SOME EMPIRICAL DIMENSIONS								POLISH PSYCHOLOGICAL BULLETIN				15	2			109	117					1984	1984										0							WOS:A1984ABX7500003		
J	GLISZCZYNSKA, X								CONSTRUCTION OF A QUESTIONNAIRE MEASURING LOCUS OF CONTROL AT WORK								POLISH PSYCHOLOGICAL BULLETIN				15	2			119	126					1984	1984										0							WOS:A1984ABX7500004		
J	SOKOLOWSKA, J								DETERMINANTS AND CONSEQUENCES OF DISCREPANCY BETWEEN DESIRED AND REALISTIC GOALS IN AN INDUSTRIAL-SETTING								POLISH PSYCHOLOGICAL BULLETIN				15	2			127	134					1984	1984										0							WOS:A1984ABX7500005		
J	RZEPA, T								TYPOLOGICAL DETERMINANTS OF OPERATOR FUNCTIONING IN MONOTONOUS WORK CONDITIONS								POLISH PSYCHOLOGICAL BULLETIN				15	2			135	141					1984	1984										3							WOS:A1984ABX7500006		
J	MAREK, T; NOWOROL, C								ACCELERATION IN INITIAL PHASE OF PUPILLARY REFLEX IN RESPONSE TO MENTAL LOAD								POLISH PSYCHOLOGICAL BULLETIN				15	2			143	150					1984	1984										0							WOS:A1984ABX7500007		
J	ZAMIARA, K								IS COGNITIVE-PSYCHOLOGY A 3RD PSYCHOLOGY								POLISH PSYCHOLOGICAL BULLETIN				15	3			155	165					1984	1984										0							WOS:A1984AQY0200001		
J	PASZKIEWICZ, E								SOME REMARKS ON THE SOCIAL-PSYCHOLOGY AS HISTORY CONTROVERSY								POLISH PSYCHOLOGICAL BULLETIN				15	3			167	171					1984	1984										0							WOS:A1984AQY0200002		
J	STYCZEN, M								FORMAL INTERPRETATION OF ACTION INDEPENDENCE UNDER LIMITED FREEDOM OF CHOICE								POLISH PSYCHOLOGICAL BULLETIN				15	3			173	186					1984	1984										0							WOS:A1984AQY0200003		
J	STACHOWSKI, R								QUANTIFICATION OF QUALITATIVE CONCEPTS IN PSYCHOLOGY AND THE PARADOX OF ABSTRACTION OF POTENTIAL REALIZATION								POLISH PSYCHOLOGICAL BULLETIN				15	3			187	193					1984	1984										0							WOS:A1984AQY0200004		
J	MAREK, T; NOWOROL, C								THE SEQUENTIAL APPROACH TO ANALYSIS OF VARIANCE APPLICATIONS IN PSYCHOLOGICAL-RESEARCH								POLISH PSYCHOLOGICAL BULLETIN				15	3			195	200					1984	1984										0							WOS:A1984AQY0200005		
J	CHLEWINSKI, Z								APPLICATION OF SEQUENTIAL DISCRIMINATIVE ANALYSIS FOR DIFFERENTIATION OF 2 POPULATIONS								POLISH PSYCHOLOGICAL BULLETIN				15	3			201	210					1984	1984										0							WOS:A1984AQY0200006		
J	BRZEZINSKI, J								SOCIAL-CONTEXT OF THE DIAGNOSTIC PROCEDURE IN CLINICAL-PSYCHOLOGY								POLISH PSYCHOLOGICAL BULLETIN				15	3			213	218					1984	1984										0							WOS:A1984AQY0200007		
J	GRZELAK, J								SOCIAL-JUSTICE AND CONTROL								POLISH PSYCHOLOGICAL BULLETIN				15	4			227	233					1984	1984										1							WOS:A1984AQY0300001		
J	GROMSKI, W; NAWRAT, R								SOME DETERMINANTS OF PERCEIVED RESPONSIBILITY AND GUILT IN A COMPLIANCE SITUATION								POLISH PSYCHOLOGICAL BULLETIN				15	4			235	244					1984	1984										1							WOS:A1984AQY0300002		
J	SZMAJKE, A								ANTICIPATION OF TASK COOPERATION WITH AN ACTOR AND CAUSAL ATTRIBUTION OF HIS FAILURES - EFFECTS OF LOCUS OF CONTROL								POLISH PSYCHOLOGICAL BULLETIN				15	4			245	256					1984	1984										0							WOS:A1984AQY0300003		
J	DRWAL, RL; WIECHNIK, R								THE EFFECT OF LOCUS OF CONTROL AND SELF-ESTEEM ON ATTRIBUTIONS AND EXPECTANCIES AFTER SUCCESS AND FAILURE								POLISH PSYCHOLOGICAL BULLETIN				15	4			257	266					1984	1984										0							WOS:A1984AQY0300004		
J	KOFTA, M								FREEDOM OF CHOICE AND THE PERCEPTION OF CAUSES FOR SUCCESS AND FAILURE								POLISH PSYCHOLOGICAL BULLETIN				15	4			267	275					1984	1984										0							WOS:A1984AQY0300005		
J	GRYGIELSKI, M; JANUSZEWSKA, E; JANUSZEWSKI, A; JUROS, A; OLES, P								MEANING IN LIFE AND HOPELESSNESS - INTERRELATIONSHIPS AND INTERGROUP DIFFERENCES								POLISH PSYCHOLOGICAL BULLETIN				15	4			277	284					1984	1984										6							WOS:A1984AQY0300006		
J	JONIDES, J; MACK, R								ON THE COST AND BENEFIT OF COST AND BENEFIT								PSYCHOLOGICAL BULLETIN				96	1			29	44		10.1037/0033-2909.96.1.29			1984	1984										405							WOS:A1984TA17800002		
J	ABBOTT, BB; SCHOEN, LS; BADIA, P								PREDICTABLE AND UNPREDICTABLE SHOCK - BEHAVIORAL MEASURES OF AVERSION AND PHYSIOLOGICAL MEASURES OF STRESS								PSYCHOLOGICAL BULLETIN				96	1			45	71		10.1037/0033-2909.96.1.45			1984	1984										68							WOS:A1984TA17800003		
J	HUNTER, JE; HUNTER, RF								VALIDITY AND UTILITY OF ALTERNATIVE PREDICTORS OF JOB-PERFORMANCE								PSYCHOLOGICAL BULLETIN				96	1			72	98		10.1037//0033-2909.96.1.72			1984	1984										1064							WOS:A1984TA17800004		
J	SERGENT, J								INFERENCES FROM UNILATERAL BRAIN-DAMAGE ABOUT NORMAL HEMISPHERIC FUNCTIONS IN VISUAL-PATTERN RECOGNITION								PSYCHOLOGICAL BULLETIN				96	1			99	115					1984	1984										19							WOS:A1984TA17800005		
J	NEWELL, KM; CARLTON, LG; HANCOCK, PA								KINETIC-ANALYSIS OF RESPONSE VARIABILITY								PSYCHOLOGICAL BULLETIN				96	1			133	151					1984	1984										54							WOS:A1984TA17800007		
J	RICCIO, DC; RICHARDSON, R; EBNER, DL								MEMORY RETRIEVAL DEFICITS BASED UPON ALTERED CONTEXTUAL CUES - A PARADOX								PSYCHOLOGICAL BULLETIN				96	1			152	165		10.1037/0033-2909.96.1.152			1984	1984										141							WOS:A1984TA17800008		
J	BOURKE, PD								ESTIMATION OF PROPORTIONS USING SYMMETRIC RANDOMIZED-RESPONSE DESIGNS								PSYCHOLOGICAL BULLETIN				96	1			166	172					1984	1984										9							WOS:A1984TA17800009		
J	WILEY, JB; BECHTEL, GG								EVALUATING SOCIETAL CHANGE IN ATTITUDE								PSYCHOLOGICAL BULLETIN				96	1			173	181					1984	1984										1							WOS:A1984TA17800010		
J	LEWIS, C; VANKNIPPENBERG, C								ESTIMATION AND MODEL COMPARISONS FOR REPEATED MEASURES DATA								PSYCHOLOGICAL BULLETIN				96	1			182	194					1984	1984										7							WOS:A1984TA17800011		
J	PRICE, GG; WALSH, DJ; VILBERG, WR								THE CONFLUENCE MODELS GOOD PREDICTIONS OF MENTAL AGE BEG THE QUESTION								PSYCHOLOGICAL BULLETIN				96	1			195	200					1984	1984										10							WOS:A1984TA17800012		
J	KENNY, DA; JUDD, CM								ESTIMATING THE NONLINEAR AND INTERACTIVE EFFECTS OF LATENT-VARIABLES								PSYCHOLOGICAL BULLETIN				96	1			201	210		10.1037/0033-2909.96.1.201			1984	1984										496							WOS:A1984TA17800013		
J	TOWNSEND, JT; ASHBY, FG								MEASUREMENT SCALES AND STATISTICS - THE MISCONCEPTION MISCONCEIVED								PSYCHOLOGICAL BULLETIN				96	2			394	401		10.1037/0033-2909.96.2.394			1984	1984										106							WOS:A1984TH41500010		
J	BUDESCU, DV								TESTS OF LAGGED DOMINANCE IN SEQUENTIAL DYADIC INTERACTION								PSYCHOLOGICAL BULLETIN				96	2			402	414					1984	1984										27							WOS:A1984TH41500011		
J	KRAEMER, HC								ITEM SELECTION FOR PROFILES - A REANALYSIS OF AN INTERNATIONAL PROFILE OF SCHIZOPHRENIA								PSYCHOLOGICAL BULLETIN				96	2			415	423					1984	1984										4							WOS:A1984TH41500012		
J	WAMPOLD, BE								TESTS OF DOMINANCE IN SEQUENTIAL CATEGORICAL-DATA								PSYCHOLOGICAL BULLETIN				96	2			424	429					1984	1984										33							WOS:A1984TH41500013		
J	KRANTZ, DS; MANUCK, SB								ACUTE PSYCHOPHYSIOLOGIC REACTIVITY AND RISK OF CARDIOVASCULAR-DISEASE - A REVIEW AND METHODOLOGIC CRITIQUE								PSYCHOLOGICAL BULLETIN				96	3			435	464		10.1037//0033-2909.96.3.435			1984	1984										767							WOS:A1984TU08000001		
J	BACKMAN, JE; MAMEN, M; FERGUSON, HB								READING LEVEL DESIGN - CONCEPTUAL AND METHODOLOGICAL ISSUES IN READING RESEARCH								PSYCHOLOGICAL BULLETIN				96	3			560	568		10.1037//0033-2909.96.3.560			1984	1984										108							WOS:A1984TU08000005		
J	HEDGES, LV; OLKIN, I								NONPARAMETRIC ESTIMATORS OF EFFECT SIZE IN META-ANALYSIS								PSYCHOLOGICAL BULLETIN				96	3			573	580		10.1037/0033-2909.96.3.573			1984	1984										70							WOS:A1984TU08000007		
J	HEATH, RA								DETECTION OF CHANGE IN PHYSIOLOGICAL MEASURES USING AN ADAPTIVE KALMAN FILTER ALGORITHM								PSYCHOLOGICAL BULLETIN				96	3			581	588		10.1037//0033-2909.96.3.581			1984	1984										6							WOS:A1984TU08000008		
J	RINDSKOPF, D								LINEAR EQUALITY RESTRICTIONS IN REGRESSION AND LOGLINEAR MODELS								PSYCHOLOGICAL BULLETIN				96	3			597	603		10.1037/0033-2909.96.3.597			1984	1984										30							WOS:A1984TU08000010		
J	NELSON, TO								A COMPARISON OF CURRENT MEASURES OF THE ACCURACY OF FEELING-OF-KNOWING PREDICTIONS								PSYCHOLOGICAL BULLETIN				95	1			109	133		10.1037//0033-2909.95.1.109			1984	1984										635							WOS:A1984SG96100005		
J	DRASGOW, F								SCRUTINIZING PSYCHOLOGICAL-TESTS - MEASUREMENT EQUIVALENCE AND EQUIVALENT RELATIONS WITH EXTERNAL VARIABLES ARE THE CENTRAL ISSUES								PSYCHOLOGICAL BULLETIN				95	1			134	135		10.1037//0033-2909.95.1.134			1984	1984										141							WOS:A1984SG96100007		
J	MAXWELL, SE; DELANEY, HD; DILL, CA								ANOTHER LOOK AT ANCOVA VERSUS BLOCKING								PSYCHOLOGICAL BULLETIN				95	1			136	147		10.1037/0033-2909.95.1.136			1984	1984										50							WOS:A1984SG96100008		
J	ZWICK, R; MARASCUILO, LA								SELECTION OF PAIRWISE MULTIPLE COMPARISON PROCEDURES FOR PARAMETRIC AND NONPARAMETRIC ANALYSIS OF VARIANCE MODELS								PSYCHOLOGICAL BULLETIN				95	1			148	155		10.1037/0033-2909.95.1.148			1984	1984										23							WOS:A1984SG96100009		
J	HUBERTY, CJ								ISSUES IN THE USE AND INTERPRETATION OF DISCRIMINANT-ANALYSIS								PSYCHOLOGICAL BULLETIN				95	1			156	171		10.1037/0033-2909.95.1.156			1984	1984										314							WOS:A1984SG96100010		
J	STEVENS, JP								OUTLIERS AND INFLUENTIAL DATA POINTS IN REGRESSION-ANALYSIS								PSYCHOLOGICAL BULLETIN				95	2			334	344		10.1037//0033-2909.95.2.334			1984	1984										201							WOS:A1984SH99100010		
J	GAMES, PA								DATA TRANSFORMATIONS, POWER, AND SKEW - A REBUTTAL TO LEVINE AND DUNLAP								PSYCHOLOGICAL BULLETIN				95	2			345	347		10.1037/0033-2909.95.2.345			1984	1984										29							WOS:A1984SH99100011		
J	BERKOWITZ, L								SOME EFFECTS OF THOUGHTS ON ANTISOCIAL AND PRO-SOCIAL INFLUENCES OF MEDIA EVENTS - A COGNITIVE-NEOASSOCIATION ANALYSIS								PSYCHOLOGICAL BULLETIN				95	3			410	427		10.1037//0033-2909.95.3.410			1984	1984										295							WOS:A1984SR64000003		
J	MAASS, A; CLARK, RD								HIDDEN IMPACT OF MINORITIES - 15 YEARS OF MINORITY INFLUENCE RESEARCH								PSYCHOLOGICAL BULLETIN				95	3			428	450		10.1037/0033-2909.95.3.428			1984	1984										210							WOS:A1984SR64000004		
J	HOPKINS, J; MARCUS, M; CAMPBELL, SB								POSTPARTUM DEPRESSION - A CRITICAL-REVIEW								PSYCHOLOGICAL BULLETIN				95	3			498	515		10.1037/0033-2909.95.3.498			1984	1984										175							WOS:A1984SR64000006		
J	MCCAUL, KD; MALOTT, JM								DISTRACTION AND COPING WITH PAIN								PSYCHOLOGICAL BULLETIN				95	3			516	533		10.1037//0033-2909.95.3.516			1984	1984										367							WOS:A1984SR64000007		
J	HATTIE, JA; SHARPLEY, CF; ROGERS, HJ								COMPARATIVE EFFECTIVENESS OF PROFESSIONAL AND PARAPROFESSIONAL HELPERS								PSYCHOLOGICAL BULLETIN				95	3			534	541		10.1037//0033-2909.95.3.534			1984	1984										111							WOS:A1984SR64000008		
J	EDGELL, SE; NOON, SM								EFFECT OF VIOLATION OF NORMALITY ON THE T-TEST OF THE CORRELATION-COEFFICIENT								PSYCHOLOGICAL BULLETIN				95	3			576	583		10.1037/0033-2909.95.3.576			1984	1984										69							WOS:A1984SR64000010		
J	LOUDON, I								THE DISEASES CALLED CHLOROSIS								PSYCHOLOGICAL MEDICINE				14	1			27	36		10.1017/S0033291700003056			1984	1984										27							WOS:A1984SG91100005		
J	GLEN, AIM; JOHNSON, AL; SHEPHERD, M								CONTINUATION THERAPY WITH LITHIUM AND AMITRIPTYLINE IN UNIPOLAR DEPRESSIVE-ILLNESS - A RANDOMIZED, DOUBLE-BLIND, CONTROLLED TRIAL								PSYCHOLOGICAL MEDICINE				14	1			37	50		10.1017/S0033291700003068			1984	1984										132							WOS:A1984SG91100006		
J	BASS, C; WADE, C								CHEST PAIN WITH NORMAL CORONARY-ARTERIES - A COMPARATIVE-STUDY OF PSYCHIATRIC AND SOCIAL MORBIDITY								PSYCHOLOGICAL MEDICINE				14	1			51	61		10.1017/S003329170000307X			1984	1984										175							WOS:A1984SG91100007		
J	BREITNER, JCS; FOLSTEIN, MF								FAMILIAL ALZHEIMER DEMENTIA - A PREVALENT DISORDER WITH SPECIFIC CLINICAL-FEATURES								PSYCHOLOGICAL MEDICINE				14	1			63	80		10.1017/S0033291700003081			1984	1984										226							WOS:A1984SG91100008		
J	MOORE, V; WYKE, MA								DRAWING DISABILITY IN PATIENTS WITH SENILE DEMENTIA								PSYCHOLOGICAL MEDICINE				14	1			97	105		10.1017/S003329170000310X			1984	1984										77							WOS:A1984SG91100010		
J	QUINTON, D; RUTTER, M; LIDDLE, C								INSTITUTIONAL REARING, PARENTING DIFFICULTIES AND MARITAL SUPPORT								PSYCHOLOGICAL MEDICINE				14	1			107	124		10.1017/S0033291700003111			1984	1984										173							WOS:A1984SG91100011		
J	PARKER, G; HADZIPAVLOVIC, D								MODIFICATION OF LEVELS OF DEPRESSION IN MOTHER-BEREAVED WOMEN BY PARENTAL AND MARITAL RELATIONSHIPS								PSYCHOLOGICAL MEDICINE				14	1			125	135		10.1017/S0033291700003123			1984	1984										49							WOS:A1984SG91100012		
J	CORNEY, RH								THE MENTAL AND PHYSICAL HEALTH OF CLIENTS REFERRED TO SOCIAL-WORKERS IN A LOCAL-AUTHORITY DEPARTMENT AND A GENERAL-PRACTICE ATTACHMENT SCHEME								PSYCHOLOGICAL MEDICINE				14	1			137	144		10.1017/S0033291700003135			1984	1984										17							WOS:A1984SG91100013		
J	JOYCE, PR								AGE OF ONSET IN BIPOLAR AFFECTIVE-DISORDER AND MIS-DIAGNOSIS AS SCHIZOPHRENIA								PSYCHOLOGICAL MEDICINE				14	1			145	149		10.1017/S0033291700003147			1984	1984										153							WOS:A1984SG91100014		
J	MANSCHRECK, TC; MAHER, BA; HOOVER, TM; AMES, D								THE TYPE TOKEN RATIO IN SCHIZOPHRENIC DISORDERS - CLINICAL AND RESEARCH VALUE								PSYCHOLOGICAL MEDICINE				14	1			151	157		10.1017/S0033291700003159			1984	1984										18							WOS:A1984SG91100015		
J	FULLER, BF								RELIABILITY AND VALIDITY OF AN INTERVAL MEASURE OF VOCAL STRESS								PSYCHOLOGICAL MEDICINE				14	1			159	166		10.1017/S0033291700003160			1984	1984										4							WOS:A1984SG91100016		
J	KNUIMAN, MW; BURVILL, PW								A STATISTICAL MODELING APPROACH TO COMMUNITY PREVALENCE DATA								PSYCHOLOGICAL MEDICINE				14	1			167	173		10.1017/S0033291700003172			1984	1984										6							WOS:A1984SG91100017		
J	RICHMAN, A; BOUTILIER, C; HARRIS, P								THE RELEVANCE OF SOCIO-DEMOGRAPHIC AND RESOURCE FACTORS IN THE USE OF ACUTE PSYCHIATRIC INPATIENT CARE IN THE ATLANTIC PROVINCES OF CANADA								PSYCHOLOGICAL MEDICINE				14	1			175	182		10.1017/S0033291700003184			1984	1984										15							WOS:A1984SG91100018		
J	GARETY, PA; MORRIS, I								A NEW UNIT FOR LONG-STAY PSYCHIATRIC-PATIENTS - ORGANIZATION, ATTITUDES AND QUALITY OF CARE								PSYCHOLOGICAL MEDICINE				14	1			183	192		10.1017/S0033291700003196			1984	1984										43							WOS:A1984SG91100019		
J	HILL, J								DISORDERS OF MEMORY, LANGUAGE AND BELIEFS, FOLLOWING CLOSED HEAD-INJURY								PSYCHOLOGICAL MEDICINE				14	1			193	201		10.1017/S0033291700003202			1984	1984										0							WOS:A1984SG91100020		
J	NOTTURNO, MA								THE POPPER-KUHN DEBATE - TRUTH AND 2 FACES OF RELATIVISM								PSYCHOLOGICAL MEDICINE				14	2			273	289		10.1017/S003329170000355X			1984	1984										6							WOS:A1984SU23000005		
J	KENNY, A								THE PSYCHIATRIC EXPERT IN COURT								PSYCHOLOGICAL MEDICINE				14	2			291	302		10.1017/S0033291700003561			1984	1984										18							WOS:A1984SU23000006		
J	BERRIOS, GE								DESCRIPTIVE PSYCHOPATHOLOGY - CONCEPTUAL AND HISTORICAL ASPECTS								PSYCHOLOGICAL MEDICINE				14	2			303	313		10.1017/S0033291700003573			1984	1984										68							WOS:A1984SU23000007		
J	WEBER, AC; SCHARFETTER, C								THE SYNDROME CONCEPT - HISTORY AND STATISTICAL OPERATIONALIZATIONS								PSYCHOLOGICAL MEDICINE				14	2			315	325		10.1017/S0033291700003585			1984	1984										19							WOS:A1984SU23000008		
J	PRUDO, R; HARRIS, T; BROWN, GW								PSYCHIATRIC-DISORDER IN A RURAL AND AN URBAN-POPULATION .3. SOCIAL INTEGRATION AND THE MORPHOLOGY OF AFFECTIVE-DISORDER								PSYCHOLOGICAL MEDICINE				14	2			327	345		10.1017/S0033291700003597			1984	1984										31							WOS:A1984SU23000009		
J	BEBBINGTON, PE; STURT, E; TENNANT, C; HURRY, J								MISFORTUNE AND RESILIENCE - A COMMUNITY STUDY OF WOMEN								PSYCHOLOGICAL MEDICINE				14	2			347	363		10.1017/S0033291700003603			1984	1984										100							WOS:A1984SU23000010		
J	SKUSE, D; WILLIAMS, P								SCREENING FOR PSYCHIATRIC-DISORDER IN GENERAL-PRACTICE								PSYCHOLOGICAL MEDICINE				14	2			365	377		10.1017/S0033291700003615			1984	1984										97							WOS:A1984SU23000011		
J	BLEDIN, KD; COOPER, JE; MACKENZIE, S; BRICE, B								PSYCHOLOGICAL SEQUELAE OF FEMALE STERILIZATION - SHORT-TERM OUTCOME IN A PROSPECTIVE CONTROLLED-STUDY - A REPORT FROM THE UK FIELD-RESEARCH CENTER OF A WHO COLLABORATIVE PROJECT								PSYCHOLOGICAL MEDICINE				14	2			379	390		10.1017/S0033291700003627			1984	1984										12							WOS:A1984SU23000012		
J	BERG, I; BUTLER, A; HOUSTON, J; MCGUIRE, R								MENTAL DISTRESS IN MOTHERS OF YOUNG-CHILDREN IN HARROGATE								PSYCHOLOGICAL MEDICINE				14	2			391	399		10.1017/S0033291700003639			1984	1984										4							WOS:A1984SU23000013		
