PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	PARKES, KR								SOCIAL DESIRABILITY, DEFENSIVENESS AND SELF-REPORT PSYCHIATRIC INVENTORY SCORES								PSYCHOLOGICAL MEDICINE				10	4			735	742		10.1017/S0033291700055021			1980	1980										19							WOS:A1980KX52400014		
J	BREITMEYER, BG								UNMASKING VISUAL MASKING - LOOK AT THE WHY BEHIND THE VEIL OF THE HOW								PSYCHOLOGICAL REVIEW				87	1			52	69		10.1037//0033-295X.87.1.52			1980	1980										144							WOS:A1980JK69100002		
J	KRUGLANSKI, AW								LAY EPISTEMOLOGIC-PROCESS AND CONTENTS - ANOTHER LOOK AT ATTRIBUTION THEORY								PSYCHOLOGICAL REVIEW				87	1			70	87		10.1037//0033-295X.87.1.70			1980	1980										200							WOS:A1980JK69100003		
J	KENRICK, DT; STRINGFIELD, DO								PERSONALITY-TRAITS AND THE EYE OF THE BEHOLDER - CROSSING SOME TRADITIONAL PHILOSOPHICAL BOUNDARIES IN THE SEARCH FOR CONSISTENCY IN ALL OF THE PEOPLE								PSYCHOLOGICAL REVIEW				87	1			88	104		10.1037/0033-295X.87.1.88			1980	1980										204							WOS:A1980JK69100004		
J	FINKE, RA								LEVELS OF EQUIVALENCE IN IMAGERY AND PERCEPTION								PSYCHOLOGICAL REVIEW				87	2			113	132		10.1037/0033-295X.87.2.113			1980	1980										222							WOS:A1980JM39000001		
J	PENROD, S; HASTIE, R								A COMPUTER-SIMULATION OF JURY DECISION-MAKING								PSYCHOLOGICAL REVIEW				87	2			133	159		10.1037//0033-295X.87.2.133			1980	1980										45							WOS:A1980JM39000002		
J	MYERSON, J; MIEZIN, FM								THE KINETICS OF CHOICE - AN OPERANT SYSTEMS-ANALYSIS								PSYCHOLOGICAL REVIEW				87	2			160	174		10.1037/0033-295X.87.2.160			1980	1980										91							WOS:A1980JM39000004		
J	HOFFMAN, HS; ISON, JR								REFLEX MODIFICATION IN THE DOMAIN OF STARTLE .1. SOME EMPIRICAL-FINDINGS AND THEIR IMPLICATIONS FOR HOW THE NERVOUS-SYSTEM PROCESSES SENSORY INPUT								PSYCHOLOGICAL REVIEW				87	2			175	189		10.1037/0033-295X.87.2.175			1980	1980										690							WOS:A1980JM39000005		
J	FOX, J								MAKING DECISIONS UNDER THE INFLUENCE OF MEMORY								PSYCHOLOGICAL REVIEW				87	2			190	211		10.1037//0033-295X.87.2.190			1980	1980										41							WOS:A1980JM39000006		
J	ERICSSON, KA; SIMON, HA								VERBAL REPORTS AS DATA								PSYCHOLOGICAL REVIEW				87	3			215	251		10.1037//0033-295X.87.3.215			1980	1980										1976							WOS:A1980JU10400001		
J	MANDLER, G								RECOGNIZING - THE JUDGMENT OF PREVIOUS OCCURRENCE								PSYCHOLOGICAL REVIEW				87	3			252	271		10.1037/0033-295X.87.3.252			1980	1980										1951							WOS:A1980JU10400002		
J	DUNCAN, J								THE LOCUS OF INTERFERENCE IN THE PERCEPTION OF SIMULTANEOUS STIMULI								PSYCHOLOGICAL REVIEW				87	3			272	300		10.1037/0033-295X.87.3.272			1980	1980										578							WOS:A1980JU10400003		
J	GORENSTEIN, EE; NEWMAN, JP								DISINHIBITORY PSYCHOPATHOLOGY - A NEW PERSPECTIVE AND A MODEL FOR RESEARCH								PSYCHOLOGICAL REVIEW				87	3			301	315		10.1037//0033-295X.87.3.301			1980	1980										434							WOS:A1980JU10400004		
J	JUST, MA; CARPENTER, PA								A THEORY OF READING - FROM EYE FIXATIONS TO COMPREHENSION								PSYCHOLOGICAL REVIEW				87	4			329	354		10.1037//0033-295X.87.4.329			1980	1980										1511							WOS:A1980KB51900001		
J	RACHLIN, H; KAGEL, JH; BATTALIO, RC								SUBSTITUTABILITY IN TIME ALLOCATION								PSYCHOLOGICAL REVIEW				87	4			355	374		10.1037//0033-295X.87.4.355			1980	1980										74							WOS:A1980KB51900002		
J	BATCHELDER, WH; RIEFER, DM								SEPARATION OF STORAGE AND RETRIEVAL FACTORS IN FREE-RECALL OF CLUSTERABLE PAIRS								PSYCHOLOGICAL REVIEW				87	4			375	397		10.1037/0033-295X.87.4.375			1980	1980										66							WOS:A1980KB51900003		
J	HINTZMAN, DL								SIMPSON PARADOX AND THE ANALYSIS OF MEMORY RETRIEVAL								PSYCHOLOGICAL REVIEW				87	4			398	410		10.1037/0033-295X.87.4.398			1980	1980										85							WOS:A1980KB51900004		
J	FOLEY, JM								BINOCULAR DISTANCE PERCEPTION								PSYCHOLOGICAL REVIEW				87	5			411	434		10.1037/0033-295X.87.5.411			1980	1980										273							WOS:A1980KH26100001		
J	BALL, K; SEKULER, R								MODELS OF STIMULUS UNCERTAINTY IN MOTION PERCEPTION								PSYCHOLOGICAL REVIEW				87	5			435	469		10.1037//0033-295X.87.5.435			1980	1980										111							WOS:A1980KH26100002		
J	PEARCE, JM; HALL, G								A MODEL FOR PAVLOVIAN LEARNING - VARIATIONS IN THE EFFECTIVENESS OF CONDITIONED BUT NOT OF UNCONDITIONED STIMULI								PSYCHOLOGICAL REVIEW				87	6			532	552		10.1037//0033-295X.87.6.532			1980	1980										1767							WOS:A1980KQ13000002		
J	DALBY, JT								PSYCHOLOGY AS SCIENCE - METHOD OR MOTIVE								PSYCHOLOGY				17	4			1	5					1980	1980										1							WOS:A1980LD90100001		
J	HARPER, WE								LIKING FOR EVALUATORS AS A FUNCTION OF SELF-ESTEEM								PSYCHOLOGY				17	2			1	10					1980	1980										0							WOS:A1980KJ49700001		
J	SHIPTON, B; SPAIN, A								THE INFLUENCE OF CLIENT FEES ON EVALUATIONS BY CLIENTS OF COUNSELING OUTCOME								PSYCHOLOGY				17	1			1	4					1980	1980										5							WOS:A1980JZ10700001		
J	KARLE, W; HEART, J; CORRIERE, R; WOLDENBERG, L								A CLINICAL ILLUSTRATION OF A NEW THEORY OF DREAMING								PSYCHOLOGY				17	3			3	9					1980	1980										0							WOS:A1980KW85400002		
J	LOO, R								CHARACTERISTICS OF THE EYSENCK PERSONALITY QUESTIONNAIRE LIE SCALE AND OF EXTREME LIE SCORERS								PSYCHOLOGY				17	1			5	10					1980	1980										20							WOS:A1980JZ10700002		
J	DOMINO, G; FOGL, A								SLEEP PATTERNS IN COLLEGE-STUDENTS								PSYCHOLOGY				17	4			7	14					1980	1980										5							WOS:A1980LD90100002		
J	HANSON, DJ								RELATIONSHIP BETWEEN METHODS AND FINDINGS IN ATTITUDE-BEHAVIOR RESEARCH								PSYCHOLOGY				17	3			11	13					1980	1980										8							WOS:A1980KW85400003		
J	KOOKER, EW								THE RELATIONSHIP BETWEEN GRADES IN A GRADUATE COURSE IN STATISTICS AND THE GRADUATE RECORD EXAMINATION								PSYCHOLOGY				17	2			11	14					1980	1980										0							WOS:A1980KJ49700002		
J	PATALANO, F								THE USE OF SYMBOLIC THERAPEUTIC GIFTS IN A DRUG-FREE THERAPEUTIC-COMMUNITY								PSYCHOLOGY				17	1			11	14					1980	1980										0							WOS:A1980JZ10700003		
J	BRIGA, J; DALESSIO, A; POLFUS, R								ARE WE MISLEADING OUR STUDENTS								PSYCHOLOGY				17	3			15	21					1980	1980										1							WOS:A1980KW85400004		
J	HUGHES, SP; DODDER, RA								DELINQUENCY AND DIMENSIONS OF SELF								PSYCHOLOGY				17	4			15	22					1980	1980										0							WOS:A1980LD90100003		
J	KELLY, IW								PIAGET AND THE ROLE OF THE LAW OF NON-CONTRADICTION IN THINKING								PSYCHOLOGY				17	2			15	18					1980	1980										0							WOS:A1980KJ49700003		
J	PREROST, FJ; BREWER, RE								THE APPRECIATION OF HUMOR BY MALES AND FEMALES DURING CONDITIONS OF CROWDING EXPERIMENTALLY INDUCED								PSYCHOLOGY				17	1			15	17					1980	1980										2							WOS:A1980JZ10700004		
J	GROVES, DL								A COMPONENT ANALYSIS OF YOUTH SELF-CONCEPT DEVELOPMENT IN A CONTROLLED SOCIAL-ENVIRONMENT								PSYCHOLOGY				17	2			19	24					1980	1980										1							WOS:A1980KJ49700004		
J	HOGAN, RA; KIRCHNER, JH; HOGAN, KA; FOX, AN								THE ONLY CHILD FACTOR IN HOMOSEXUAL DEVELOPMENT								PSYCHOLOGY				17	1			19	33					1980	1980										1							WOS:A1980JZ10700005		
J	FRANTZ, RS								INTERNAL-EXTERNAL LOCUS OF CONTROL AND LABOR-MARKET PERFORMANCE - EMPIRICAL-EVIDENCE USING LONGITUDINAL SURVEY DATA								PSYCHOLOGY				17	3			23	29					1980	1980										0							WOS:A1980KW85400006		
J	MILLER, DI								EGALITARIANISM AND ACHIEVEMENT IN THE INVOLVEMENT OF OTHERS IN CONSUMER DECISIONS - A FUNCTIONAL-ANALYSIS								PSYCHOLOGY				17	4			23	29					1980	1980										0							WOS:A1980LD90100004		
J	GNEPP, EH								A THEORY OF DREAMS								PSYCHOLOGY				17	2			25	27					1980	1980										2							WOS:A1980KJ49700005		
J	DIMOND, RE								THE WISDOM OF PARADOX - A NEW PERSPECTIVE ON CONTRALOGICAL METHODS OF PROBLEM FORMATION AND RESOLUTION								PSYCHOLOGY				17	2			29	41					1980	1980										0							WOS:A1980KJ49700006		
J	PARDECK, JT								THE ASSOCIATION OF DEMOGRAPHIC-VARIABLES WITH THE STABILITY OF FOSTER FAMILY CARE								PSYCHOLOGY				17	4			31	35					1980	1980										0							WOS:A1980LD90100005		
J	CANGEMI, JP; KOWALSKI, CJ								SOME OBSERVATIONS OF WITCHCRAFT IN VENEZUELA								PSYCHOLOGY				17	3			35	37					1980	1980										0							WOS:A1980KW85400009		
J	STRETCH, RH; FIGLEY, CR								BEAUTY AND THE BOAST - PREDICTORS OF INTERPERSONAL-ATTRACTION IN A DATING EXPERIMENT								PSYCHOLOGY				17	1			35	43					1980	1980										7							WOS:A1980JZ10700006		
J	MILLER, M								THE NUMEROUS WAYS OF SAYING NO TO A RESEARCHER OF SUICIDE								PSYCHOLOGY				17	4			37	39					1980	1980										1							WOS:A1980LD90100006		
J	KELLY, IW								SKINNER CHALLENGE TO THE COGNITIVE PSYCHOLOGIST								PSYCHOLOGY				17	3			39	39					1980	1980										0							WOS:A1980KW85400010		
J	LIPPMAN, LG								TOWARD A SOCIAL-PSYCHOLOGY OF FLATULENCE - THE INTERPERSONAL REGULATION OF NATURAL-GAS								PSYCHOLOGY				17	4			41	50					1980	1980										2							WOS:A1980LD90100007		
J	OTTO, R								THE DEVELOPMENT OF MORAL REASONING IN STUDENTS								PSYCHOLOGY				17	2			43	45					1980	1980										0							WOS:A1980KJ49700007		
J	MCCLURE, RF; BREWER, RT								ATTITUDES OF NEW PARENTS TOWARDS CHILD AND SPOUSE WITH LAMAZE OR NON LAMAZE METHODS OF CHILDBIRTH								PSYCHOLOGY				17	1			45	48					1980	1980										0							WOS:A1980JZ10700007		
J	DEAN, RG; SNELL, JC								PAIRED COMMUNITY ANALYSIS - IMPACT OF DAM SITE RESERVOIR								PSYCHOLOGY				17	2			47	48					1980	1980										2							WOS:A1980KJ49700008		
J	RICE, B								MIND BENDING AT BERKELEY								PSYCHOLOGY TODAY				14	5			8	&					1980	1980										0							WOS:A1980KJ33000009		
J	FENYVESI, C								THE HOSTAGES - REENTRY PROBLEMS AHEAD								PSYCHOLOGY TODAY				14	3			9	10					1980	1980										1							WOS:A1980KC39900010		
J	MOROWITZ, HJ								REDISCOVERING THE MIND								PSYCHOLOGY TODAY				14	3			12	&					1980	1980										6							WOS:A1980KC39900011		
J	COLEMAN, JR								WHAT I LEARNED LAST SUMMER								PSYCHOLOGY TODAY				14	6			14	&					1980	1980										0							WOS:A1980KN81000023		
J	GARDNER, H								ON BECOMING A DICTATOR								PSYCHOLOGY TODAY				14	7			14	+					1980	1980										3							WOS:A1980KS26600005		
J	HOLT, J								GROWING UP ENGAGED								PSYCHOLOGY TODAY				14	2			14	&					1980	1980										0							WOS:A1980JW52600015		
J	MUSON, H								THE RIGHT STUFF MAY BE ANDROGYNY								PSYCHOLOGY TODAY				14	1			14	&					1980	1980										0							WOS:A1980JS22400012		
J	TORREY, EF								THE SWEENEY-LOWENSTEIN MADNESS								PSYCHOLOGY TODAY				14	5			14	&					1980	1980										0							WOS:A1980KJ33000010		
J	BINDRIM, P								GROUP-THERAPY - PROTECTING PRIVACY								PSYCHOLOGY TODAY				14	2			24	&					1980	1980										1							WOS:A1980JW52600016		
J	ZILBERGELD, B; EVANS, M								THE INADEQUACY OF MASTERS AND JOHNSON								PSYCHOLOGY TODAY				14	3			28	&					1980	1980										14							WOS:A1980KC39900017		
J	SCARF, M								IMAGES THAT HEAL - A DOUBTFUL IDEA WHOSE TIME HAS COME								PSYCHOLOGY TODAY				14	4			32	&					1980	1980										1							WOS:A1980KE08500017		
J	LABRECQUE, M								ON MAKING SOUNDER JUDGMENTS - STRATEGIES AND SNARES								PSYCHOLOGY TODAY				14	1			33	&					1980	1980										0							WOS:A1980JS22400020		
J	BURNS, DD								THE PERFECTIONISTS SCRIPT FOR SELF-DEFEAT								PSYCHOLOGY TODAY				14	6			34	&					1980	1980										183							WOS:A1980KN81000026		
J	PINES, M								PSYCHOLOGICAL HARDINESS - THE ROLE OF CHALLENGE IN HEALTH								PSYCHOLOGY TODAY				14	7			34	&					1980	1980										5							WOS:A1980KS26600006		
J	ADAMS, V								SEX THERAPIES IN PERSPECTIVE								PSYCHOLOGY TODAY				14	3			35	36					1980	1980										0							WOS:A1980KC39900018		
J	ROTTER, JB								TRUST AND GULLIBILITY								PSYCHOLOGY TODAY				14	5			35	&					1980	1980										9							WOS:A1980KJ33000012		
J	COLE, S								SEND OUR CHILDREN TO WORK								PSYCHOLOGY TODAY				14	2			44	&					1980	1980										4							WOS:A1980JW52600029		
J	SHAVER, P								THE PUBLIC DISTRUST								PSYCHOLOGY TODAY				14	5			44	&					1980	1980										0							WOS:A1980KJ33000013		
J	SLOVIC, P; FISCHHOFF, B; LICHTENSTEIN, S								RISKY ASSUMPTIONS								PSYCHOLOGY TODAY				14	1			44	&					1980	1980										5							WOS:A1980JS22400021		
J	GARDNER, H								CHINAS BORN-AGAIN PSYCHOLOGY								PSYCHOLOGY TODAY				14	3			45	50					1980	1980										0							WOS:A1980KC39900019		
J	RUBENSTEIN, C								YOUR MONEY AND YOUR LIFE								PSYCHOLOGY TODAY				14	7			47	&					1980	1980										3							WOS:A1980KS26600007		
J	BARTOSHUK, L								SEPARATE WORLDS OF TASTE								PSYCHOLOGY TODAY				14	4			48	&					1980	1980										22							WOS:A1980KE08500018		
J	ADAMS, V								CROW,JANE IN THE ARMY - OBSTACLES TO SEXUAL INTEGRATION								PSYCHOLOGY TODAY				14	5			50	&					1980	1980										1							WOS:A1980KJ33000014		
J	BRUNVAND, JH								URBAN LEGENDS - FOLKLORE FOR TODAY								PSYCHOLOGY TODAY				14	1			50	&					1980	1980										1							WOS:A1980JS22400022		
J	GOLEMAN, D								LEAVING HOME - IS THERE A RIGHT TIME TO GO								PSYCHOLOGY TODAY				14	3			52	&					1980	1980										2							WOS:A1980KC39900020		
J	GOLEMAN, D								LEAVING LATER - THE INVENTION OF ADOLESCENCE								PSYCHOLOGY TODAY				14	3			57	57					1980	1980										0							WOS:A1980KC39900021		
J	BAKER, RR								WE MAY HAVE AN INNER COMPASS THAT POINTS US TOWARD HOME								PSYCHOLOGY TODAY				14	7			60	73					1980	1980										0							WOS:A1980KS26600008		
J	GOULD, JL								HOMING IN ON THE HOME FRONT								PSYCHOLOGY TODAY				14	7			62	63					1980	1980										2							WOS:A1980KS26600009		
J	FISHER, S; FISHER, RL								SCHLEMIEL CHILDREN								PSYCHOLOGY TODAY				14	4			64	&					1980	1980										2							WOS:A1980KE08500019		
J	BENDERLY, BL								DIALOG OF THE DEAF								PSYCHOLOGY TODAY				14	5			66	&					1980	1980										3							WOS:A1980KJ33000015		
J	GOLEMAN, D; SNYDER, S								MATTER OVER MIND - THE BIG ISSUES RAISED BY NEWLY DISCOVERED BRAIN CHEMICALS								PSYCHOLOGY TODAY				14	1			66	&					1980	1980										0							WOS:A1980JS22400023		
J	ZIMBARDO, PG								THE AGE OF INDIFFERENCE								PSYCHOLOGY TODAY				14	3			70	&					1980	1980										0							WOS:A1980KC39900022		
J	HABER, RN								EIDETIC IMAGES ARE NOT JUST IMAGINARY								PSYCHOLOGY TODAY				14	6			72	&					1980	1980										2							WOS:A1980KN81000028		
J	KOFFEND, J								THE GOSPEL ACCORDING TO HELEN								PSYCHOLOGY TODAY				14	4			74	&					1980	1980										0							WOS:A1980KE08500020		
J	GMELCH, G; FELSON, R								CAN A LUCKY CHARM GET YOU THROUGH ORGANIC-CHEMISTRY								PSYCHOLOGY TODAY				14	7			75	&					1980	1980										0							WOS:A1980KS26600010		
J	BRANDT, A								SELF-CONFRONTATIONS								PSYCHOLOGY TODAY				14	5			78	&					1980	1980										2							WOS:A1980KJ33000016		
J	SCARF, M								THE PROMISCUOUS WOMAN								PSYCHOLOGY TODAY				14	2			78	&					1980	1980										0							WOS:A1980JW52600030		
J	SPARACINO, J								THE STATE OF THE REUNION - WHO GOES, AND WHY								PSYCHOLOGY TODAY				14	1			78	&					1980	1980										1							WOS:A1980JS22400024		
J	HASSETT, J								ACUPUNCTURE IS PROVING ITS POINTS								PSYCHOLOGY TODAY				14	7			81	&					1980	1980										1							WOS:A1980KS26600011		
J	GARDNER, H								THE LIVES OF LURIA,ALEXANDER - HISTORYS IMPACT ON A SCIENTIST								PSYCHOLOGY TODAY				14	1			84	&					1980	1980										1							WOS:A1980JS22400025		
J	HOLMES, JE								CONFESSIONS OF A DUNGEON MASTER								PSYCHOLOGY TODAY				14	6			84	&					1980	1980										0							WOS:A1980KN81000029		
J	COLE, M								THE UNMAKING OF MIND - BEHIND THE AUTOBIOGRAPHY								PSYCHOLOGY TODAY				14	1			88	89					1980	1980										1							WOS:A1980JS22400026		
J	BRANDT, A								FACE READING - THE PERSISTENCE OF PHYSIOGNOMY								PSYCHOLOGY TODAY				14	7			90	&					1980	1980										7							WOS:A1980KS26600012		
J	GARDNER, H								GIFTED WORLDMAKERS								PSYCHOLOGY TODAY				14	4			92	&					1980	1980										0							WOS:A1980KE08500021		
J	MORGAN, WP								TEST OF CHAMPIONS THE ICEBERG PROFILE								PSYCHOLOGY TODAY				14	2			92	&					1980	1980										81							WOS:A1980JW52600031		
J	LEFKOWITZ, B								MAKING IT AS A DROPOUT								PSYCHOLOGY TODAY				14	7			106	&					1980	1980										0							WOS:A1980KS26600013		
J	SKINNER, JE								HEART-ATTACK TRIGGER								PSYCHOLOGY TODAY				14	2			124	124					1980	1980										0							WOS:A1980JW52600036		
J	MCGAUGH, JL								ADRENALINE - A SECRET-AGENT IN MEMORY								PSYCHOLOGY TODAY				14	7			132	132					1980	1980										0							WOS:A1980KS26600043		
J	GARDNER, H								REPROGRAMMING THE MEDIA RESEARCHERS								PSYCHOLOGY TODAY				13	8			6	&					1980	1980										1							WOS:A1980HX99400009		
J	DEMOTT, B								PRO-INCEST LOBBY								PSYCHOLOGY TODAY				13	10			11	&					1980	1980										7							WOS:A1980JG26700006		
J	GARDNER, H								COMPOSING SYMPHONIES AND DINNER PARTIES								PSYCHOLOGY TODAY				13	11			18	&					1980	1980										1							WOS:A1980JK14200013		
J	GOLEMAN, D								1,528 LITTLE GENIUSES AND HOW THEY GREW								PSYCHOLOGY TODAY				13	9			28	&					1980	1980										8							WOS:A1980JC25700012		
J	MEISTER, R								CLOSET HYPOCHONDRIACS								PSYCHOLOGY TODAY				13	8			28	&					1980	1980										0							WOS:A1980HX99400016		
J	SNYDER, M								MANY MES OF THE SELF-MONITOR								PSYCHOLOGY TODAY				13	10			33	&					1980	1980										1							WOS:A1980JG26700008		
J	ADAMS, V								GETTING AT THE HEART OF JEALOUS LOVE								PSYCHOLOGY TODAY				13	12			38	&					1980	1980										2							WOS:A1980JQ03300022		
J	MILLER, GA; HALL, E								GIVING AWAY PSYCHOLOGY IN THE 80S								PSYCHOLOGY TODAY				13	8			38	&					1980	1980										2							WOS:A1980HX99400017		
J	ADAMS, V								POLY-FIDELITY - THE KERISTA VILLAGE IDEAL								PSYCHOLOGY TODAY				13	12			42	43					1980	1980										0							WOS:A1980JQ03300023		
J	LOFTUS, EF								ALCOHOL, MARIHUANA, AND MEMORY								PSYCHOLOGY TODAY				13	10			42	&					1980	1980										2							WOS:A1980JG26700009		
J	NORMAN, DA								POST-FREUDIAN SLIPS								PSYCHOLOGY TODAY				13	11			42	&					1980	1980										2							WOS:A1980JK14200025		
J	ROSENFELD, JP								BENEVOLENT DIS-INHERITANCE - THE KINDEST CUT								PSYCHOLOGY TODAY				13	12			48	&					1980	1980										1							WOS:A1980JQ03300024		
J	SENDERS, JW								IS THERE A CURE FOR HUMAN ERROR								PSYCHOLOGY TODAY				13	11			52	&					1980	1980										1							WOS:A1980JK14200026		
J	RICE, B								GOING FOR THE GIFTED GOLD								PSYCHOLOGY TODAY				13	9			55	&					1980	1980										0							WOS:A1980JC25700014		
J	DINNAGE, R								UNDERSTANDING LOSS - THE BOWLBY CANON								PSYCHOLOGY TODAY				13	12			56	&					1980	1980										1							WOS:A1980JQ03300025		
J	[Anonymous]								HOW WE FEEL ABOUT VACATIONS								PSYCHOLOGY TODAY				13	8			57	64					1980	1980										0							WOS:A1980HX99400018		
J	BARBER, JD								3 OLD SAGAS IN AMERICAN-POLITICS								PSYCHOLOGY TODAY				13	10			61	&					1980	1980										0							WOS:A1980JG26700010		
J	RUBENSTEIN, C								VACATIONS - EXPECTATIONS SATISFACTIONS FRUSTRATIONS FANTASIES								PSYCHOLOGY TODAY				13	12			62	&					1980	1980										15							WOS:A1980JQ03300026		
J	WALLERSTEIN, JS; KELLY, JB								CALIFORNIAS CHILDREN OF DIVORCE								PSYCHOLOGY TODAY				13	8			67	&					1980	1980										9							WOS:A1980HX99400019		
J	PLUTCHIK, R								LANGUAGE FOR THE EMOTIONS								PSYCHOLOGY TODAY				13	9			68	&					1980	1980										11							WOS:A1980JC25700015		
J	GARDNER, H								STRANGE LOOPS OF THE MIND								PSYCHOLOGY TODAY				13	10			72	&					1980	1980										1							WOS:A1980JG26700011		
J	HARRE, R								WHATS IN A NICKNAME								PSYCHOLOGY TODAY				13	8			78	&					1980	1980										2							WOS:A1980HX99400020		
J	COLMAN, A								FLATTERY WONT GET YOU EVERYWHERE								PSYCHOLOGY TODAY				13	12			80	82					1980	1980										0							WOS:A1980JQ03300027		
J	WINOGRAD, E								FACE-SAVING MEMORY								PSYCHOLOGY TODAY				13	9			81	&					1980	1980										3							WOS:A1980JC25700016		
J	OLDENBURG, R; BRISSETT, D								ESSENTIAL HANGOUT								PSYCHOLOGY TODAY				13	11			82	84					1980	1980										3							WOS:A1980JK14200028		
J	GARDNER, H								CHILDRENS ART - THE AGE OF CREATIVITY								PSYCHOLOGY TODAY				13	12			84	&					1980	1980										1							WOS:A1980JQ03300028		
J	GREELEY, AM								RELIGIONS OLDEST SCOOP								PSYCHOLOGY TODAY				13	11			86	+					1980	1980										1							WOS:A1980JK14200029		
J	SNYDER, CR								UNIQUENESS MYSTIQUE								PSYCHOLOGY TODAY				13	10			86	&					1980	1980										1							WOS:A1980JG26700012		
J	COTTLE, TJ								OVERCOMING AN INVISIBLE HANDICAP								PSYCHOLOGY TODAY				13	8			89	89					1980	1980										0							WOS:A1980HX99400021		
J	FREY, WH								NOT-SO-IDLE TEARS								PSYCHOLOGY TODAY				13	8			91	92					1980	1980										0							WOS:A1980HX99400022		
J	RUBIN, Z								BREAKING THE AGE BARRIER TO FRIENDSHIP								PSYCHOLOGY TODAY				13	10			96	&					1980	1980										0							WOS:A1980JG26700013		
J	SCHAEFFER, DL								NAMING OF THE PRESIDENT, 1980								PSYCHOLOGY TODAY				13	11			96	98					1980	1980										0							WOS:A1980JK14200030		
J	WILLS, G								CARTER,JIMMY - CHARACTER PORTRAIT - MAZLISH,B, DIAMOND,E								PSYCHOLOGY TODAY				13	8			101	&					1980	1980										0							WOS:A1980HX99400028		
J	FOGEL, ML								WARNING - AUTO FUMES MAY LOWER YOUR KIDS IQ								PSYCHOLOGY TODAY				13	8			108	108					1980	1980										0							WOS:A1980HX99400029		
J	SCHWARTZ, GE								BRAIN - UNDELIVERED WARNINGS								PSYCHOLOGY TODAY				13	10			116	116					1980	1980										0							WOS:A1980JG26700018		
J	ENGEN, T								WHY THE AROMA LINGERS ON								PSYCHOLOGY TODAY				13	12			138	138					1980	1980										1							WOS:A1980JQ03300036		
