PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	PEARL, J								ECONOMIC BASIS FOR CERTAIN METHODS OF EVALUATING PROBABILISTIC FORECASTS								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	2			175	183		10.1016/S0020-7373(78)80010-8			1978	1978										4							WOS:A1978FH94100005		
J	BLOCKLEY, DI								ANALYSIS OF SUBJECTIVE ASSESSMENTS OF STRUCTURAL FAILURES								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	2			185	195		10.1016/S0020-7373(78)80011-X			1978	1978										6							WOS:A1978FH94100006		
J	EMBLEY, DW								EMPIRICAL AND FORMAL LANGUAGE DESIGN APPLIED TO A UNIFIED CONTROL CONSTRUCT FOR INTERACTIVE COMPUTING								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	2			197	216		10.1016/S0020-7373(78)80012-1			1978	1978										8							WOS:A1978FH94100007		
J	GAINES, BR								MAN-COMPUTER COMMUNICATION - WHAT NEXT								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	3			225	232		10.1016/S0020-7373(78)80041-8			1978	1978										10							WOS:A1978FT99000002		
J	SAVAGE, GJ; OFFICER, JM								CHOREO - INTERACTIVE COMPUTER-MODEL FOR DANCE								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	3			233	250		10.1016/S0020-7373(78)80042-X			1978	1978										0							WOS:A1978FT99000003		
J	SVEINSON, L								COMPUTER AS AN ARTISTIC TOOL								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	3			251	&		10.1016/S0020-7373(78)80043-1			1978	1978										0							WOS:A1978FT99000004		
J	GOLDBERG, T; SCHRACK, GF								COMPUTER GRAPHIC AIDED MUSIC COMPOSITION								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	3			263	271		10.1016/S0020-7373(78)80044-3			1978	1978										1							WOS:A1978FT99000005		
J	LAMA, UG								TEMPLATE MODE - AID FOR INTERACTIVE GRAPHICS USER								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	3			273	283		10.1016/S0020-7373(78)80045-5			1978	1978										0							WOS:A1978FT99000006		
J	HILL, DR								PROGRAM STRUCTURE FOR EVENT-BASED SPEECH SYNTHESIS BY RULES WITHIN A FLEXIBLE SEGMENTAL FRAMEWORK								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	3			285	294		10.1016/S0020-7373(78)80046-7			1978	1978										4							WOS:A1978FT99000007		
J	HAYES, P								TRENDS IN ARTIFICIAL INTELLIGENCE								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	3			295	299		10.1016/S0020-7373(78)80047-9			1978	1978										2							WOS:A1978FT99000008		
J	ANDREAE, PM; ANDREAE, JH								TEACHABLE MACHINE IN REAL WORLD								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	3			301	312		10.1016/S0020-7373(78)80048-0			1978	1978										5							WOS:A1978FT99000009		
J	VANMELLE, W								MYCIN - KNOWLEDGE-BASED CONSULTATION PROGRAM FOR INFECTIOUS-DISEASE DIAGNOSIS								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	3			313	322		10.1016/S0020-7373(78)80049-2			1978	1978										14							WOS:A1978FT99000010		
J	BROWN, JS; BURTON, RR								PARADIGMATIC EXAMPLE OF AN ARTIFICIALLY INTELLIGENT INSTRUCTIONAL SYSTEM								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	3			323	339		10.1016/S0020-7373(78)80050-9			1978	1978										13							WOS:A1978FT99000011		
J	NICOLIS, JS; PROTONOTARIOS, EN; THEOLOGOU, M								COMMUNICATION BETWEEN 2 SELF-ORGANIZING SYSTEMS MODELED BY CONTROLLED MARKOV-CHAINS								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	4			343	366		10.1016/S0020-7373(78)80001-7			1978	1978										4							WOS:A1978FX57000001		
J	SHERIDAN, PB								DEALING WITH QUANTIFICATION IN NATURAL-LANGUAGE UTTERANCES								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	4			367	394		10.1016/S0020-7373(78)80002-9			1978	1978										0							WOS:A1978FX57000002		
J	JOHNSON, JH								Q-ANALYSIS OF TELEVISION PROGRAMS								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	4			461	479		10.1016/S0020-7373(78)80004-2			1978	1978										8							WOS:A1978FX57000004		
J	YAGER, RR								LINGUISTIC MODELS AND FUZZY TRUTHS								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	5			483	494		10.1016/S0020-7373(78)80015-7			1978	1978										8							WOS:A1978GD69000001		
J	KOZAR, KA; DICKSON, GW								EXPERIMENTAL-STUDY OF THE EFFECTS OF DATA DISPLAY MEDIA ON DECISION EFFECTIVENESS								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	5			495	505		10.1016/S0020-7373(78)80016-9			1978	1978										9							WOS:A1978GD69000002		
J	HANSEN, WJ; DORING, R; WHITLOCK, LR								WHY AN EXAMINATION WAS SLOWER ONLINE THAN ON PAPER								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	5			507	519		10.1016/S0020-7373(78)80017-0			1978	1978										22							WOS:A1978GD69000003		
J	LINTERN, G; GOPHER, D								ADAPTIVE TRAINING OF PERCEPTUAL-MOTOR-SKILLS - ISSUES, RESULTS, AND FUTURE DIRECTIONS								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	5			521	551		10.1016/S0020-7373(78)80018-2			1978	1978										25							WOS:A1978GD69000004		
J	PARRISH, RN								PERFORMANCE OF COLLEGE-FRESHMEN AND SENIORS DURING COOPERATIVE PROBLEM-SOLVING								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	5			553	568		10.1016/S0020-7373(78)80019-4			1978	1978										0							WOS:A1978GD69000005		
J	LESMO, L; MEZZALAMA, M; TORASSO, P								TEXT-TO-SPEECH TRANSLATION SYSTEM FOR ITALIAN								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	5			569	591		10.1016/S0020-7373(78)80020-0			1978	1978										0							WOS:A1978GD69000006		
J	LAMB, MR								TCHAIKOVSKY,ANDRE MEETS THE COMPUTER - CONCERT PIANISTS IMPROMPTU ENCOUNTER WITH A MUSICIANSHIP TEACHING AID								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	5			593	602		10.1016/S0020-7373(78)80021-2			1978	1978										1							WOS:A1978GD69000007		
J	BROOKE, JB; DUNCAN, KD; MARSHALL, EC								INTERACTIVE INSTRUCTION IN SOLVING FAULT FINDING PROBLEMS								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	5			603	611		10.1016/S0020-7373(78)80022-4			1978	1978										7							WOS:A1978GD69000008		
J	LUGER, GF								STATE-SPACE DESCRIPTION OF TRANSFER EFFECTS IN ISOMORPHIC PROBLEM SITUATIONS								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	6			613	623		10.1016/S0020-7373(78)80023-6			1978	1978										1							WOS:A1978GG09100001		
J	BROSEY, M; SHNEIDERMAN, B								2 EXPERIMENTAL COMPARISONS OF RELATIONAL AND HIERARCHICAL DATABASE MODELS								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	6			625	637		10.1016/S0020-7373(78)80024-8			1978	1978										45							WOS:A1978GG09100002		
J	EMBLEY, DW; LAN, MT; LEINBAUGH, DW; NAGY, G								PROCEDURE FOR PREDICTING PROGRAM EDITOR PERFORMANCE FROM THE USERS POINT OF VIEW								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	6			639	650		10.1016/S0020-7373(78)80025-X			1978	1978										15							WOS:A1978GG09100003		
J	THOMAS, JC								DESIGN-INTERPRETATION ANALYSIS OF NATURAL ENGLISH WITH APPLICATIONS TO MAN-COMPUTER INTERACTION								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	6			651	668		10.1016/S0020-7373(78)80026-1			1978	1978										14							WOS:A1978GG09100004		
J	SHERWOOD, BA								FAST TEXT-TO-SPEECH ALGORITHMS FOR ESPERANTO, SPANISH, ITALIAN, RUSSIAN AND ENGLISH								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	6			669	692		10.1016/S0020-7373(78)80027-3			1978	1978										10							WOS:A1978GG09100005		
J	WATERMAN, DA								RULE-BASED APPROACH TO KNOWLEDGE ACQUISITION FOR MAN-MACHINE INTERFACE PROGRAMS								INTERNATIONAL JOURNAL OF MAN-MACHINE STUDIES				10	6			693	711		10.1016/S0020-7373(78)80028-5			1978	1978										9							WOS:A1978GG09100006		
J	GITTELMAN, M								CHILD MENTAL-HEALTH - NEED FOR ALTERNATIVES TO MODEST PROPOSALS								INTERNATIONAL JOURNAL OF MENTAL HEALTH				7	1-2			5	17		10.1080/00207411.1978.11448788			1978	1978										0							WOS:A1978FT60400002		
J	GULBINAT, W; ERNBERG, G								DEMOGRAPHIC CONSIDERATIONS AND TRENDS								INTERNATIONAL JOURNAL OF MENTAL HEALTH				7	1-2			18	33		10.1080/00207411.1978.11448789			1978	1978										0							WOS:A1978FT60400003		
J	OLATAWURA, MO								MENTAL-HEALTH SERVICES FOR CHILDREN IN AFRICAN REGION								INTERNATIONAL JOURNAL OF MENTAL HEALTH				7	1-2			34	38		10.1080/00207411.1978.11448790			1978	1978										10							WOS:A1978FT60400004		
J	GONZALEZ, R								MENTAL-HEALTH SERVICES FOR CHILDREN IN REGION OF AMERICAS								INTERNATIONAL JOURNAL OF MENTAL HEALTH				7	1-2			39	48		10.1080/00207411.1978.11448791			1978	1978										2							WOS:A1978FT60400005		
J	BAASHER, TA								MENTAL-HEALTH SERVICES FOR CHILDREN IN EASTERN MEDITERRANEAN REGION								INTERNATIONAL JOURNAL OF MENTAL HEALTH				7	1-2			49	64		10.1080/00207411.1978.11448792			1978	1978										1							WOS:A1978FT60400006		
J	REMSCHMIDT, H								MENTAL-HEALTH SERVICES FOR CHILDREN AND ADOLESCENTS IN EUROPEAN REGION								INTERNATIONAL JOURNAL OF MENTAL HEALTH				7	1-2			65	74		10.1080/00207411.1978.11448793			1978	1978										1							WOS:A1978FT60400007		
J	SAND, EA								SPECIALIZED MENTAL-HEALTH SERVICES FOR CHILDREN AND ADOLESCENTS IN FRANCE, BELGIUM, AND FRENCH-SPEAKING SWITZERLAND								INTERNATIONAL JOURNAL OF MENTAL HEALTH				7	1-2			75	89		10.1080/00207411.1978.11448794			1978	1978										0							WOS:A1978FT60400008		
J	MATEJCEK, Z								MENTAL-HEALTH SERVICES FOR CHILDREN IN CZECHOSLOVAKIA								INTERNATIONAL JOURNAL OF MENTAL HEALTH				7	1-2			90	95					1978	1978										1							WOS:A1978FT60400009		
J	TAN, ES								MENTAL-HEALTH SERVICES FOR CHILDREN IN SOUTHEAST ASIAN AND WESTERN PACIFIC REGIONS								INTERNATIONAL JOURNAL OF MENTAL HEALTH				7	1-2			96	101		10.1080/00207411.1978.11448796			1978	1978										1							WOS:A1978FT60400010		
J	SONDHI, PR								ISSUES AND PRIORITIES IN SERVICES IN DEVELOPING-COUNTRIES								INTERNATIONAL JOURNAL OF MENTAL HEALTH				7	1-2			102	105		10.1080/00207411.1978.11448797			1978	1978										0							WOS:A1978FT60400011		
J	MATANDA, H								ROLE OF PARAMEDICAL WORKERS IN MENTAL-HEALTH CARE OF CHILDREN IN DEVELOPING-COUNTRIES								INTERNATIONAL JOURNAL OF MENTAL HEALTH				7	1-2			106	111		10.1080/00207411.1978.11448798			1978	1978										0							WOS:A1978FT60400012		
J	MEHRYAR, AH								MENTAL-RETARDATION IN DEVELOPING-COUNTRIES								INTERNATIONAL JOURNAL OF MENTAL HEALTH				7	1-2			112	128		10.1080/00207411.1978.11448799			1978	1978										0							WOS:A1978FT60400013		
J	ROBINS, LN								EVALUATION OF PREVENTIVE AND THERAPEUTIC MEASURES IN CHILD MENTAL-HEALTH								INTERNATIONAL JOURNAL OF MENTAL HEALTH				7	1-2			129	147		10.1080/00207411.1978.11448800			1978	1978										0							WOS:A1978FT60400014		
J	[Anonymous]								WHO ACTIVITIES IN CHILD MENTAL-HEALTH AND PSYCHOSOCIAL DEVELOPMENT								INTERNATIONAL JOURNAL OF MENTAL HEALTH				7	1-2			148	157					1978	1978										0							WOS:A1978FT60400015		
J	SARTORIUS, N								RESEARCH AND DELIVERY OF SERVICES - COMPLEMENTARY ACTIVITIES								INTERNATIONAL JOURNAL OF MENTAL HEALTH				7	1-2			158	164		10.1080/00207411.1978.11448802			1978	1978										0							WOS:A1978FT60400016		
J	TURKEWITZ, G; MCGUIRE, I								INTERSENSORY FUNCTIONING DURING EARLY DEVELOPMENT								INTERNATIONAL JOURNAL OF MENTAL HEALTH				7	1-2			165	182		10.1080/00207411.1978.11448803			1978	1978										10							WOS:A1978FT60400017		
J	GITTELMAN, M								NEEDED - LONG-TERM CARE IN COMMUNITY								INTERNATIONAL JOURNAL OF MENTAL HEALTH				6	4			3	8		10.1080/00207411.1977.11448778			1978	1978										0							WOS:A1978FJ92700001		
J	MORRIS, R								INTEGRATION OF THERAPEUTIC AND COMMUNITY-SERVICES - CURE PLUS CARE FOR MENTALLY-DISABLED								INTERNATIONAL JOURNAL OF MENTAL HEALTH				6	4			9	26					1978	1978										2							WOS:A1978FJ92700002		
J	BLACK, BJ								REHABILITATION OF LONG-TERM MENTAL-PATIENTS - WHERE IS ASYLUM								INTERNATIONAL JOURNAL OF MENTAL HEALTH				6	4			27	39					1978	1978										0							WOS:A1978FJ92700003		
J	AMIEL, R								FINANCING PSYCHIATRIC-CARE THROUGH MEDICAL INSURANCE AND SOCIAL-SECURITY								INTERNATIONAL JOURNAL OF MENTAL HEALTH				6	4			40	44					1978	1978										0							WOS:A1978FJ92700004		
J	KORER, JR; FREEMAN, HL; CHEADLE, AJ								SOCIAL SITUATION OF SCHIZOPHRENIC-PATIENTS LIVING IN COMMUNITY								INTERNATIONAL JOURNAL OF MENTAL HEALTH				6	4			45	65					1978	1978										8							WOS:A1978FJ92700005		
J	SONI, S; SONI, SD; FREEMAN, HL								GROUP HOMES FOR PSYCHIATRIC-PATIENTS - EVALUATION OF 6 YEARS EXPERIENCE IN DOMESTIC RESETTLEMENT OF CHRONIC PSYCHIATRIC-PATIENTS								INTERNATIONAL JOURNAL OF MENTAL HEALTH				6	4			66	79					1978	1978										1							WOS:A1978FJ92700006		
J	EARLY, DF								20 YEARS OF INDUSTRIAL THERAPY IN BRITAIN DO-IT-YOURSELF REHABILITATION								INTERNATIONAL JOURNAL OF MENTAL HEALTH				6	4			80	87					1978	1978										4							WOS:A1978FJ92700007		
J	MINDHAM, RHS								USE OF DRUGS IN PREVENTION OF RELAPSE IN AFFECTIVE-DISORDERS								INTERNATIONAL JOURNAL OF MENTAL HEALTH				6	4			88	103		10.1080/00207411.1977.11448785			1978	1978										1							WOS:A1978FJ92700008		
J	MARRIOTT, P; HIEP, A								PATTERNS OF PRESCRIBING DEPOT NEUROLEPTICS AT AN AUSTRALIAN CLINIC								INTERNATIONAL JOURNAL OF MENTAL HEALTH				6	4			104	117					1978	1978										0							WOS:A1978FJ92700009		
J	MAUL, TL; PARGMAN, D								SEMANTIC DIFFERENTIAL AS A PSYCHOMETRIC INSTRUMENT FOR BEHAVIORAL RESEARCH IN SPORT								INTERNATIONAL JOURNAL OF SPORT PSYCHOLOGY				9	1			7	15					1978	1978										0							WOS:A1978FA74100002		
J	GERSON, R; DESHAIES, P								COMPETITIVE TRAIT ANXIETY AND PERFORMANCE AS PREDICTORS OF PRE-COMPETITIVE STATE ANXIETY								INTERNATIONAL JOURNAL OF SPORT PSYCHOLOGY				9	1			16	26					1978	1978										4							WOS:A1978FA74100003		
J	ORLICK, TD; MOSHER, R								EXTRINSIC AWARDS AND PARTICIPANT MOTIVATION IN A SPORT RELATED TASK								INTERNATIONAL JOURNAL OF SPORT PSYCHOLOGY				9	1			27	39					1978	1978										26							WOS:A1978FA74100004		
J	GRUBER, J; PERKINS, S								PERSONALITY-TRAITS OF WOMEN PHYSICAL-EDUCATION MAJORS AND NON-MAJORS AT VARIOUS LEVELS OF ATHLETIC COMPETITION								INTERNATIONAL JOURNAL OF SPORT PSYCHOLOGY				9	1			40	52					1978	1978										2							WOS:A1978FA74100005		
J	LAUGHLIN, NT								ATHLETIC PARTICIPATION AND GRADE-POINT AVERAGE, ABSENCES, CUTS, AND DISCIPLINARY REFERRALS OF HIGH-SCHOOL ATHLETES								INTERNATIONAL JOURNAL OF SPORT PSYCHOLOGY				9	2			79	89					1978	1978										4							WOS:A1978FJ78500001		
J	MCCARTHY, JF; KELLY, BR								AGGRESSIVE-BEHAVIOR AND ITS EFFECT ON PERFORMANCE OVER TIME IN ICE HOCKEY ATHLETES - ARCHIVAL STUDY								INTERNATIONAL JOURNAL OF SPORT PSYCHOLOGY				9	2			90	96					1978	1978										14							WOS:A1978FJ78500002		
J	RUSHALL, BS								ENVIRONMENT SPECIFIC BEHAVIOR INVENTORIES - DEVELOPMENTAL PROCEDURES								INTERNATIONAL JOURNAL OF SPORT PSYCHOLOGY				9	2			97	110					1978	1978										1							WOS:A1978FJ78500003		
J	GRUBER, JJ								COMMENTS ON RELIABILITY OF A PERSONALITY QUESTIONNAIRE USED IN PHYSICAL-EDUCATION AND SPORT RESEARCH								INTERNATIONAL JOURNAL OF SPORT PSYCHOLOGY				9	2			111	118					1978	1978										2							WOS:A1978FJ78500004		
