PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	VANDENAARDWEG, GJM								AUTOPSYCHODRAMA - THEORY AND THERAPY OF NEUROSIS ACCORDING TO ARNDT,J.L.								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	2			259	271					1964	1964										1							WOS:A1964CAS3000007		
J	MUELLER, EE								REBELS - WITH A CAUSE - A REPORT ON SYNANON								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	2			272	284					1964	1964										5							WOS:A1964CAS3000008		
J	HARMS, E								THE BEGINNINGS OF PSYCHOTHERAPY IN AMERICA								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	2			285	288					1964	1964										0							WOS:A1964CAS3000009		
J	SALZMAN, L								AUTOMATA AND MAN								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	2			289	297					1964	1964										0							WOS:A1964CAS3000010		
J	MEERLOO, JAM								THE MEANING OF CRYING								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	2			298	303					1964	1964										0							WOS:A1964CAS3000011		
J	TABACHNICK, N								FAILURE AND MASOCHISM								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	2			304	316					1964	1964										2							WOS:A1964CAS3000012		
J	DEAN, ES								AN INTERIOR VIEW OF A SCHIZOPHRENIC PSYCHOSIS								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	2			317	323					1964	1964										1							WOS:A1964CAS3000013		
J	GARDNER, GE; SPERRY, B								BASIC WORD AMBIVALENCE AND LEARNING-DISABILITIES IN CHILDHOOD AND ADOLESCENCE								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	3			377	392					1964	1964										5							WOS:A1964CAS3100002		
J	GREEN, SL								PSYCHOTHERAPY WITH ADOLESCENT GIRLS								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	3			393	404					1964	1964										1							WOS:A1964CAS3100003		
J	LINDEMANN, E								ADOLESCENT BEHAVIOR AS A COMMUNITY CONCERN								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	3			405	417					1964	1964										8							WOS:A1964CAS3100004		
J	PAPANEK, E								MANAGEMENT OF THE ACTING-OUT ADOLESCENT								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	3			418	434					1964	1964										1							WOS:A1964CAS3100005		
J	LEVY, DM								MODIFICATIONS OF THE PSYCHIATRIC INTERVIEW								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	3			435	451					1964	1964										0							WOS:A1964CAS3100006		
J	WILDER, J								25 YEARS OF THE ASSOCIATION FOR THE ADVANCEMENT OF PSYCHOTHERAPY								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	3			452	457					1964	1964										0							WOS:A1964CAS3100007		
J	BENJAMIN, H								CLINICAL ASPECTS OF TRANSSEXUALISM IN THE MALE AND FEMALE								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	3			458	469					1964	1964										53							WOS:A1964CAS3100008		
J	TAYLOR, AJW								THE DIFFERENTIATION OF GUILT PATTERNS IN PRISONERS								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	3			470	474					1964	1964										4							WOS:A1964CAS3100009		
J	BRONNER, A								PSYCHOTHERAPY WITH RELIGIOUS PATIENTS - REVIEW OF THE LITERATURE								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	3			475	487					1964	1964										8							WOS:A1964CAS3100010		
J	GREENBANK, RK								PSYCHOTHERAPY USING 2 THERAPISTS								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	3			488	499					1964	1964										8							WOS:A1964CAS3100011		
J	SCHORER, CE								WHAT DO I DO WHEN THE PATIENT CRIES								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	3			500	505					1964	1964										0							WOS:A1964CAS3100012		
J	GARNER, HH								CRITICAL-APPRAISAL IN PSYCHOTHERAPY								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	3			506	518					1964	1964										0							WOS:A1964CAS3100013		
J	SOBEL, R; INGALLS, A								RESISTANCE TO TREATMENT - EXPLORATIONS OF THE PATIENTS SICK ROLE								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	4			562	573					1964	1964										23							WOS:A1964CAS3200002		
J	LESSE, S								THE RELATIONSHIPS BETWEEN SOCIOECONOMIC AND SOCIOPOLITICAL PRACTICES AND PSYCHOTHERAPEUTIC TECHNIQUES								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	4			574	583					1964	1964										6							WOS:A1964CAS3200003		
J	GODENNE, GD								OUTPATIENT ADOLESCENT GROUP-PSYCHOTHERAPY .1. REVIEW OF THE LITERATURE ON USE OF CO-THERAPISTS, PSYCHODRAMA, AND PARENT GROUP-THERAPY								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	4			584	593					1964	1964										3							WOS:A1964CAS3200004		
J	BUCHENHOLZ, B								ACTIVITY-ANALYSIS - A TECHNIQUE IN THE STUDY OF ADOLESCENTS								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	4			594	605					1964	1964										3							WOS:A1964CAS3200005		
J	MORRISSEY, JR								DEATH ANXIETY IN CHILDREN WITH A FATAL ILLNESS								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	4			606	615					1964	1964										7							WOS:A1964CAS3200006		
J	GREENBAUM, RS								TREATMENT OF SCHOOL PHOBIAS - THEORY AND PRACTICE								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	4			616	634					1964	1964										14							WOS:A1964CAS3200007		
J	SZASZ, TS								PSYCHOANALYSIS AND TAXATION - A CONTRIBUTION TO THE RHETORIC OF THE DISEASE CONCEPT IN PSYCHIATRY								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	4			635	643					1964	1964										1							WOS:A1964CAS3200008		
J	PRINCE, RH; WITTKOWER, ED								THE CARE OF THE MENTALLY-ILL IN A CHANGING CULTURE (NIGERIA)								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	4			644	648					1964	1964										5							WOS:A1964CAS3200009		
J	ENELOW, AJ								IDENTITY AND COMMUNICATION								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	4			649	659					1964	1964										1							WOS:A1964CAS3200010		
J	FLEISCHL, MF								SPECIFIC PROBLEMS ENCOUNTERED IN SOCIAL REHABILITATION - THEORETICAL FORMULATIONS								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	4			660	669					1964	1964										1							WOS:A1964CAS3200011		
J	CLOWER, CG; BRODY, L								CONJOINT FAMILY-THERAPY IN OUTPATIENT PRACTICE								AMERICAN JOURNAL OF PSYCHOTHERAPY				18	4			670	677					1964	1964										1							WOS:A1964CAS3200012		
J	DENTLER, RA; MACKLER, B								ORIGINALITY - SOME SOCIAL AND PERSONAL DETERMINANTS								BEHAVIORAL SCIENCE				9	1			1	7		10.1002/bs.3830090102			1964	1964										42							WOS:A1964CBE2400001		
J	BORGATTA, EF								THE STRUCTURE OF PERSONALITY-CHARACTERISTICS								BEHAVIORAL SCIENCE				9	1			8	17		10.1002/bs.3830090103			1964	1964										113							WOS:A1964CBE2400002		
J	MCCORD, J; CLEMES, S								CONSCIENCE ORIENTATION AND DIMENSIONS OF PERSONALITY								BEHAVIORAL SCIENCE				9	1			18	29		10.1002/bs.3830090104			1964	1964										3							WOS:A1964CBE2400003		
J	CADY, LD; GERTLER, MM; NOWITZ, LA								CORONARY-DISEASE FACTORS								BEHAVIORAL SCIENCE				9	1			30	32		10.1002/bs.3830090105			1964	1964										5							WOS:A1964CBE2400004		
J	BRAYER, AR								AN EXPERIMENTAL-ANALYSIS OF SOME VARIABLES OF MINIMAX THEORY								BEHAVIORAL SCIENCE				9	1			33	44		10.1002/bs.3830090106			1964	1964										16							WOS:A1964CBE2400005		
J	HOROWITZ, IL								A FORMALIZATION OF THE SOCIOLOGY OF KNOWLEDGE								BEHAVIORAL SCIENCE				9	1			45	55		10.1002/bs.3830090107			1964	1964										2							WOS:A1964CBE2400006		
J	MEIER, RL; BLAKELOCK, EH; HIROHIDE; HINOMOTO								SIMULATION OF ECOLOGICAL RELATIONSHIPS								BEHAVIORAL SCIENCE				9	1			67	76		10.1002/bs.3830090111			1964	1964										3							WOS:A1964CBE2400011		
J	DINGMAN, HF; MILLER, CR; EYMAN, RK								A COMPARISON BETWEEN 2 ANALYTIC ROTATIONAL SOLUTIONS WHERE THE NUMBER OF FACTORS IS INDETERMINATE								BEHAVIORAL SCIENCE				9	1			76	80		10.1002/bs.3830090112			1964	1964										11							WOS:A1964CBE2400012		
J	MCWHINNEY, WH								SIMULATING THE COMMUNICATION-NETWORK EXPERIMENTS								BEHAVIORAL SCIENCE				9	1			80	84		10.1002/bs.3830090113			1964	1964										12							WOS:A1964CBE2400013		
J	MARSCHAK, J								ACTUAL VERSUS CONSISTENT DECISION BEHAVIOR								BEHAVIORAL SCIENCE				9	2			103	110		10.1002/bs.3830090203			1964	1964										21							WOS:A1964CBE2500002		
J	COCHRAN, TC								THE ENTREPRENEUR IN ECONOMIC-CHANGE								BEHAVIORAL SCIENCE				9	2			111	119		10.1002/bs.3830090204			1964	1964										0							WOS:A1964CBE2500003		
J	TUMIN, M								BUSINESS AS A SOCIAL SYSTEM								BEHAVIORAL SCIENCE				9	2			120	130		10.1002/bs.3830090205			1964	1964										4							WOS:A1964CBE2500004		
J	KATZ, D								THE MOTIVATIONAL BASIS OF ORGANIZATIONAL-BEHAVIOR								BEHAVIORAL SCIENCE				9	2			131	146		10.1002/bs.3830090206			1964	1964										532							WOS:A1964CBE2500005		
J	POOL, ID								THE HEAD OF THE COMPANY - CONCEPTIONS OF ROLE AND IDENTITY								BEHAVIORAL SCIENCE				9	2			147	155					1964	1964										1							WOS:A1964CBE2500006		
J	ZALEZNIK, A								MANAGERIAL BEHAVIOR AND INTERPERSONAL COMPETENCE								BEHAVIORAL SCIENCE				9	2			156	166		10.1002/bs.3830090208			1964	1964										3							WOS:A1964CBE2500007		
J	HALLWORTH, HJ								THE USE OF COMPUTERS BY PSYCHOLOGISTS IN BRITAIN								BEHAVIORAL SCIENCE				9	2			172	176		10.1002/bs.3830090213			1964	1964										1							WOS:A1964CBE2500012		
J	GOODMAN, LA								A SHORT COMPUTER-PROGRAM FOR THE ANALYSIS OF TRANSACTION FLOWS								BEHAVIORAL SCIENCE				9	2			176	186		10.1002/bs.3830090214			1964	1964										47							WOS:A1964CBE2500013		
J	COE, RM								CONFLICT, INTERFERENCE, AND AGGRESSION - COMPUTER-SIMULATION OF A SOCIAL-PROCESS								BEHAVIORAL SCIENCE				9	2			186	197		10.1002/bs.3830090215			1964	1964										5							WOS:A1964CBE2500014		
J	CIEUTAT, VJ; SWEARINGEN, DR								A GENERAL 1-FACTOR TO 6-FACTOR ANALYSIS OF VARIANCE PROGRAM FOR THE IBM-1410								BEHAVIORAL SCIENCE				9	2			197	198					1964	1964										0							WOS:A1964CBE2500015		
J	RADHAKRISHNAN, BK; MATTSSON, NB								DYNAMIC STORAGE PROGRAMMING FOR HIGH-SPEED DIGITAL-COMPUTERS								BEHAVIORAL SCIENCE				9	2			198	198					1964	1964										0							WOS:A1964CBE2500016		
J	ALKER, HR; RUSSETT, BM								ON MEASURING INEQUALITY								BEHAVIORAL SCIENCE				9	3			207	218		10.1002/bs.3830090302			1964	1964										47							WOS:A1964CBE2600001		
J	HARRIS, CC								A SCIENTIFIC METHOD OF DISTRICTING								BEHAVIORAL SCIENCE				9	3			219	225		10.1002/bs.3830090303			1964	1964										25							WOS:A1964CBE2600002		
J	BECKER, GM; DEGROOT, MH; MARSCHAK, J								MEASURING UTILITY BY A SINGLE-RESPONSE SEQUENTIAL METHOD								BEHAVIORAL SCIENCE				9	3			226	232		10.1002/bs.3830090304			1964	1964										966							WOS:A1964CBE2600003		
J	SCHWITZGEBEL, R; SCHWITZGEBEL, R; PAHNKE, WN; HURD, WS								A PROGRAM OF RESEARCH IN BEHAVIORAL ELECTRONICS								BEHAVIORAL SCIENCE				9	3			233	238		10.1002/bs.3830090305			1964	1964										26							WOS:A1964CBE2600004		
J	RICE, DB; SMITH, VL								NATURE EXPERIMENTAL LABORATORY + CREDIBILITY OF HYPOTHESES								BEHAVIORAL SCIENCE				9	3			239	&		10.1002/bs.3830090306			1964	1964										6							WOS:A19646672A00006		
J	SZILARD, L								ON THE DECREASE OF ENTROPY IN A THERMODYNAMIC SYSTEM BY THE INTERVENTION OF INTELLIGENT BEINGS								BEHAVIORAL SCIENCE				9	4			301	310		10.1002/bs.3830090402			1964	1964										82							WOS:A1964CBE2700001		
J	GERARD, RW								THE NOSOLOGY OF SCHIZOPHRENIA - A CO-OPERATIVE STUDY								BEHAVIORAL SCIENCE				9	4			311	333		10.1002/bs.3830090403			1964	1964										20							WOS:A1964CBE2700002		
J	HORVATH, WJ								THE EFFECT OF PHYSICIAN BIAS IN MEDICAL DIAGNOSIS								BEHAVIORAL SCIENCE				9	4			334	340		10.1002/bs.3830090404			1964	1964										20							WOS:A1964CBE2700003		
J	CATTELL, RB; DIGMAN, JM								A THEORY OF THE STRUCTURE OF PERTURBATIONS IN OBSERVER RATINGS AND QUESTIONNAIRE DATA IN PERSONALITY-RESEARCH								BEHAVIORAL SCIENCE				9	4			341	358		10.1002/bs.3830090405			1964	1964										24							WOS:A1964CBE2700004		
J	DAVIS, JH								THE SOLUTION OF SIMPLE AND COMPOUND WORD-PROBLEMS								BEHAVIORAL SCIENCE				9	4			359	370		10.1002/bs.3830090406			1964	1964										5							WOS:A1964CBE2700005		
J	SORKIN, A; ENENSTEIN, J; GIANNITRAPANI, D; DARROW, CW								AN IBM 7090 FORTRAN PROGRAM FOR 1-THROUGH 4-WAY ANALYSIS OF VARIANCE								BEHAVIORAL SCIENCE				9	4			377	378		10.1002/bs.3830090410			1964	1964										10							WOS:A1964CBE2700009		
J	MESSICK, DM; RAPOPORT, A								COMPUTER-CONTROLLED EXPERIMENTS IN PSYCHOLOGY								BEHAVIORAL SCIENCE				9	4			378	382		10.1002/bs.3830090411			1964	1964										13							WOS:A1964CBE2700010		
J	HOLSTI, R								AN ADAPTATION OF THE GENERAL INQUIRER FOR THE SYSTEMATIC ANALYSIS OF POLITICAL DOCUMENTS								BEHAVIORAL SCIENCE				9	4			382	388					1964	1964										3							WOS:A1964CBE2700011		
J	PHILLIPSON, H; HOPKINS, J								PERSONALITY - AN APPROACH TO THE STUDY OF PERCEPTION								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	1			1	15		10.1111/j.2044-8341.1964.tb01301.x			1964	1964										1							WOS:A1964CGN2700001		
J	CRISP, AH								AN ATTEMPT TO MEASURE AN ASPECT OF TRANSFERENCE								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	1			17	30		10.1111/j.2044-8341.1964.tb01302.x			1964	1964										35							WOS:A1964CGN2700002		
J	FAIRBAIRN, WRD								A NOTE ON THE ORIGIN OF MALE HOMOSEXUALITY								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	1			31	32		10.1111/j.2044-8341.1964.tb01303.x			1964	1964										5							WOS:A1964CGN2700003		
J	HOFLING, CK								PERCIVAL LOWELL AND THE CANALS OF MARS								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	1			33	42		10.1111/j.2044-8341.1964.tb01304.x			1964	1964										0							WOS:A1964CGN2700004		
J	TOMAN, W								CHOICES OF MARRIAGE PARTNERS BY MEN COMING FROM MONOSEXUAL SIBLING CONFIGURATIONS								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	1			43	46		10.1111/j.2044-8341.1964.tb01305.x			1964	1964										8							WOS:A1964CGN2700005		
J	BROWN, LB								ANXIETY IN PREGNANCY								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	1			47	58		10.1111/j.2044-8341.1964.tb01306.x			1964	1964										11							WOS:A1964CGN2700006		
J	MALLETT, BL; GOLD, S								A PSEUDO-SCHIZOPHRENIC HYSTERICAL SYNDROME								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	1			59	70		10.1111/j.2044-8341.1964.tb01307.x			1964	1964										24							WOS:A1964CGN2700007		
J	WARNECKE, R								SCHOOL PHOBIA AND ITS TREATMENT								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	1			71	79		10.1111/j.2044-8341.1964.tb01308.x			1964	1964										11							WOS:A1964CGN2700008		
J	FORDHAM, M								THE RELATION OF THE EGO TO THE SELF								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	2			89	102		10.1111/j.2044-8341.1964.tb01977.x			1964	1964										1							WOS:A1964CGN2800001		
J	OSTOW, M								THE LIBIDO PLETHORA SYNDROME - A CLINICAL-STUDY								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	2			103	110		10.1111/j.2044-8341.1964.tb01978.x			1964	1964										0							WOS:A1964CGN2800002		
J	WISDOM, JO								A METHODOLOGICAL APPROACH TO THE PROBLEM OF OBSESSIONAL NEUROSIS								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	2			111	122		10.1111/j.2044-8341.1964.tb01979.x			1964	1964										2							WOS:A1964CGN2800003		
J	VONDERHEYDT, V								THE ROLE OF THE FATHER IN EARLY MENTAL-DEVELOPMENT								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	2			123	131					1964	1964										1							WOS:A1964CGN2800004		
J	SANTS, HJ								GENEALOGICAL BEWILDERMENT IN CHILDREN WITH SUBSTITUTE PARENTS								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	2			133	141		10.1111/j.2044-8341.1964.tb01981.x			1964	1964										100							WOS:A1964CGN2800005		
J	ROTHENBERG, A; VOGEL, EF								PATIENT CLIQUES AND THE THERAPEUTIC-COMMUNITY								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	2			143	151		10.1111/j.2044-8341.1964.tb01982.x			1964	1964										3							WOS:A1964CGN2800006		
J	CROCKET, R; STBLAIZEMOLONY, R								SOCIAL RAMIFICATIONS OF THE THERAPEUTIC-COMMUNITY APPROACH IN PSYCHOTHERAPY								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	2			153	156		10.1111/j.2044-8341.1964.tb01983.x			1964	1964										1							WOS:A1964CGN2800007		
J	MORRICE, JKW								THE WARD AS A THERAPEUTIC GROUP								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	2			157	165		10.1111/j.2044-8341.1964.tb01984.x			1964	1964										7							WOS:A1964CGN2800008		
J	COURT, JH								A LONGITUDINAL-STUDY OF PSYCHOMOTOR FUNCTIONING IN ACUTE PSYCHIATRIC-PATIENTS								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	2			167	173		10.1111/j.2044-8341.1964.tb01985.x			1964	1964										14							WOS:A1964CGN2800009		
J	SUTHERLAND, JD; GILL, HS								THE SIGNIFICANCE OF THE ONE-WAY VISION SCREEN IN ANALYTIC GROUP-PSYCHOTHERAPY								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	3			185	202		10.1111/j.2044-8341.1964.tb01987.x			1964	1964										5							WOS:A1964CGN2900001		
J	KISSEN, DM								RELATIONSHIP BETWEEN LUNG-CANCER, CIGARETTE-SMOKING, INHALATION AND PERSONALITY								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	3			203	216		10.1111/j.2044-8341.1964.tb01988.x			1964	1964										34							WOS:A1964CGN2900002		
J	CHESHIRE, NM								ON THE RATIONALE OF PSYCHODYNAMIC ARGUMENTATION								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	3			217	237		10.1111/j.2044-8341.1964.tb01989.x			1964	1964										2							WOS:A1964CGN2900003		
J	ALEXANDER, JM; ISAACS, KS								THE FUNCTION OF AFFECT								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	3			231	237		10.1111/j.2044-8341.1964.tb01990.x			1964	1964										4							WOS:A1964CGN2900004		
J	VOLKAN, V								THE OBSERVATION AND TOPOGRAPHIC STUDY OF THE CHANGING EGO STATES OF A SCHIZOPHRENIC PATIENT								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	3			239	255		10.1111/j.2044-8341.1964.tb01991.x			1964	1964										4							WOS:A1964CGN2900005		
J	BOROWITZ, GH								SOME EGO ASPECTS OF ALCOHOLISM								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	3			257	263		10.1111/j.2044-8341.1964.tb01992.x			1964	1964										2							WOS:A1964CGN2900006		
J	GOLDBERG, A; RUBIN, B								RECOVERY OF PATIENTS DURING PERIODS OF SUPPOSED NEGLECT								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	3			265	272		10.1111/j.2044-8341.1964.tb01993.x			1964	1964										10							WOS:A1964CGN2900007		
J	NOVEY, S								THE SIGNIFICANCE OF THE ACTUAL HISTORICAL EVENT IN PSYCHIATRY AND PSYCHOANALYSIS								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	4			279	290		10.1111/j.2044-8341.1964.tb01995.x			1964	1964										9							WOS:A1964CCE6000001		
J	STROH, G; BUICK, D								PERCEPTUAL DEVELOPMENT AND CHILDHOOD PSYCHOSIS								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	4			291	299		10.1111/j.2044-8341.1964.tb01996.x			1964	1964										14							WOS:A1964CCE6000002		
J	LIEBERMANN, LP								CASE-HISTORY OF A BORDERLINE PERSONALITY								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	4			301	312		10.1111/j.2044-8341.1964.tb01997.x			1964	1964										0							WOS:A1964CCE6000003		
J	MOFFAT, J; LEVINE, S								THE SEDATION THRESHOLD OF PSYCHONEUROTIC AND ALCOHOLIC PATIENTS								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	4			313	317		10.1111/j.2044-8341.1964.tb01998.x			1964	1964										4							WOS:A1964CCE6000004		
J	EICKHOFF, LFW								THE 2ND CHILDHOOD - OBSERVATIONS ON TREATMENT								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	4			319	323		10.1111/j.2044-8341.1964.tb01999.x			1964	1964										0							WOS:A1964CCE6000005		
J	REDING, GR; ENNIS, B								TREATMENT OF THE COUPLE BY A COUPLE								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	4			325	330		10.1111/j.2044-8341.1964.tb02000.x			1964	1964										11							WOS:A1964CCE6000006		
J	RAYNER, EH; HAHN, H								ASSESSMENT FOR PSYCHOTHERAPY - A PILOT-STUDY OF PSYCHOLOGICAL TEST INDICATIONS OF SUCCESS AND FAILURE IN TREATMENT								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	4			331	342		10.1111/j.2044-8341.1964.tb02001.x			1964	1964										6							WOS:A1964CCE6000007		
J	SACHS, LJ; STERN, BH								SHAW,BERNARD AND HIS WOMEN								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				37	4			343	350		10.1111/j.2044-8341.1964.tb02002.x			1964	1964										1							WOS:A1964CCE6000008		
J	BROADHURST, PL								SWIMMING AGAINST THE FLOOD OF LITERATURE								BULLETIN OF THE BRITISH PSYCHOLOGICAL SOCIETY				17	56			1	7					1964	1964										3							WOS:A1964CDP5400001		
J	MILLER, NE								SOME PSYCHOPHYSIOLOGICAL STUDIES OF MOTIVATION AND OF THE BEHAVIORAL-EFFECTS OF ILLNESS								BULLETIN OF THE BRITISH PSYCHOLOGICAL SOCIETY				17	55			1	20					1964	1964										63							WOS:A1964CDP5300001		
