PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	CAMERON, JL								SYMBOLISM IN TREATMENT OF SCHIZOPHRENIA								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				43	3			257	&		10.1111/j.2044-8341.1970.tb02124.x			1970	1970										1							WOS:A1970H252700008		
J	LAZARE, A; KLERMAN, GL								CAMPTOCORMIA IN A FEMALE - A 5-YEAR STUDY								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				43	3			265	+		10.1111/j.2044-8341.1970.tb02125.x			1970	1970										10							WOS:A1970H252700009		
J	MEDLICOTT, RW								AN EXAMINATION OF NECESSITY FOR A CONCEPT OF EVIL - SOME ASPECTS OF EVIL AS A FORM OF PERVERSION								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				43	3			271	+		10.1111/j.2044-8341.1970.tb02126.x			1970	1970										4							WOS:A1970H252700010		
J	MCPHERSON, FM; WALTON, HJ								DIMENSIONS OF PSYCHOTHERAPY GROUP INTERACTION - AN ANALYSIS OF CLINICIANS CONSTRUCTS								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				43	3			281	+		10.1111/j.2044-8341.1970.tb02127.x			1970	1970										11							WOS:A1970H252700011		
J	MCPHERSON, FM; BARDEN, V; BUCKLEY, F								USE OF PSYCHOLOGICAL CONSTRUCTS BY AFFECTIVELY FLATTENED SCHIZOPHRENICS								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				43	3			291	+		10.1111/j.2044-8341.1970.tb02128.x			1970	1970										16							WOS:A1970H252700012		
J	REDFEARN, JW								BODILY EXPERIENCE IN PSYCHOTHERAPY								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				43	DEC			301	&		10.1111/j.2044-8341.1970.tb02130.x			1970	1970										4							WOS:A1970I007200001		
J	CRISP, AH								SOME PSYCHOSOMATIC ASPECTS OF NEOPLASIA								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				43	DEC			313	+		10.1111/j.2044-8341.1970.tb02131.x			1970	1970										36							WOS:A1970I007200002		
J	STEINER, J; JARVIS, M; PARRISH, J								RISK-TAKING AND AROUSAL REGULATION								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				43	DEC			333	&		10.1111/j.2044-8341.1970.tb02132.x			1970	1970										7							WOS:A1970I007200003		
J	ADAMSWEB.JR								ELICITED VERSUS PROVIDED CONSTRUCTS IN REPERTORY GRID TECHNIQUE - A REVIEW								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				43	DEC			349	&		10.1111/j.2044-8341.1970.tb02133.x			1970	1970										34							WOS:A1970I007200004		
J	GREENBER.HR; BLANK, HR								DREAMS OF A DYING PATIENT								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				43	DEC			355	&		10.1111/j.2044-8341.1970.tb02134.x			1970	1970										10							WOS:A1970I007200005		
J	KHAN, MMR								TOWARDS AN EPISTEMOLOGY OF PROCESS OF CURE								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				43	DEC			363	&		10.1111/j.2044-8341.1970.tb02135.x			1970	1970										1							WOS:A1970I007200006		
J	NURCOMBE, B; BIANCHI, GN; MONEY, J; CAWTE, JE								HUNGER FOR STIMULI - PSYCHOSOCIAL BACKGROUND OF PETROL INHALATION								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				43	DEC			367	&		10.1111/j.2044-8341.1970.tb02136.x			1970	1970										36							WOS:A1970I007200007		
J	BIANCHI, GN; MCELWAIN, DW; CAWTE, JE								DISPENSARY SYNDROME IN AUSTRALIAN ABORIGINES - ORIGINS OF THEIR BODILY PREOCCUPATION AND SICK ROLE BEHAVIOUR								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				43	DEC			375	&		10.1111/j.2044-8341.1970.tb02137.x			1970	1970										9							WOS:A1970I007200008		
J	MONEY, J; CAWTE, JE; BIANCHI, GN; NURCOMBE, B								SEX TRAINING AND TRADITIONS IN ARNHEM LAND								BRITISH JOURNAL OF MEDICAL PSYCHOLOGY				43	DEC			383	&		10.1111/j.2044-8341.1970.tb02138.x			1970	1970										7							WOS:A1970I007200009		
J	NOBLE, G								FILM-MEDIATED AGGRESSIVE AND CREATIVE PLAY								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	1			1	&		10.1111/j.2044-8260.1970.tb00631.x			1970	1970										6							WOS:A1970F667800001		
J	MCKENNEL.AC								SMOKING MOTIVATION FACTORS								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	1			8	&		10.1111/j.2044-8260.1970.tb00632.x			1970	1970										113							WOS:A1970F667800002		
J	BECKER, G								FIGURE-GROUND REVERSALS IN AUTHORITARIANS, EQUALITARIANS, YEASAYERS AND NAYSAYERS								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	1			23	&		10.1111/j.2044-8260.1970.tb00633.x			1970	1970										0							WOS:A1970F667800003		
J	KNIVETON, BH; STEPHENS.GM								EFFECT OF PRE-EXPERIENCE ON IMITATION OF AN AGGRESSIVE FILM MODEL								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	1			31	&		10.1111/j.2044-8260.1970.tb00634.x			1970	1970										20							WOS:A1970F667800004		
J	DEREGOWS.JB								EFFECT OF CULTURAL VALUE OF TIME UPON RECALL								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	1			37	&		10.1111/j.2044-8260.1970.tb00635.x			1970	1970										8							WOS:A1970F667800005		
J	KLINE, P								VALIDITY OF BROOK REACTION TEST								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	1			42	&		10.1111/j.2044-8260.1970.tb00636.x			1970	1970										3							WOS:A1970F667800006		
J	SHEFFIELD, BF; KELLNER, R								TEMPORAL STABILITY OF SELF-RATINGS OF NEUROTIC SYMPTOMS								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	1			46	+		10.1111/j.2044-8260.1970.tb00637.x			1970	1970										5							WOS:A1970F667800007		
J	FISHER, G								DISCRIMINATING VIOLENCE EMANATING FROM OVER-CONTROLLED VERSUS UNDER-CONTROLLED AGGRESSIVITY								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	1			54	&		10.1111/j.2044-8260.1970.tb00638.x			1970	1970										12							WOS:A1970F667800008		
J	PRICE, RH								TASK REQUIREMENTS IN TESTS OF SCHIZOPHRENIC OVERINCLUSION								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	1			60	&		10.1111/j.2044-8260.1970.tb00639.x			1970	1970										9							WOS:A1970F667800009		
J	DAS, JP								CHANGES IN STROOP-TEST RESPONSES AS A FUNCTION OF MENTAL AGE								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	1			68	&		10.1111/j.2044-8260.1970.tb00640.x			1970	1970										11							WOS:A1970F667800010		
J	FARLEY, FH								COMPARABILITY OF MPI AND EPI ON NORMAL SUBJECTS								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	1			74	&		10.1111/j.2044-8260.1970.tb00641.x			1970	1970										8							WOS:A1970F667800011		
J	CHEYNE, WM								STEREOTYPED REACTIONS TO SPEAKERS WITH SCOTTISH AND ENGLISH REGIONAL ACCENTS								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	1			77	&		10.1111/j.2044-8260.1970.tb00642.x			1970	1970										49							WOS:A1970F667800012		
J	FOULDS, GA								PROGRESSIVE MATRICES AND MILL HILL VOCABULARY SCALE AS A DIAGNOSTIC AID AMONG PSYCHIATRIC PATIENTS								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	1			80	&		10.1111/j.2044-8260.1970.tb00643.x			1970	1970										1							WOS:A1970F667800013		
J	MAI, FMM; PIKE, A								CORRELATION OF RHESUS (RH) AND PERSONALITY FACTORS								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	1			83	&		10.1111/j.2044-8260.1970.tb00644.x			1970	1970										1							WOS:A1970F667800014		
J	ALEXANDE.DA								APPLICATION OF GRAHAM-KENDALL MEMORY-FOR-DESIGNS TEST TO ELDERLY NORMAL AND PSYCHIATRIC GROUPS								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	1			85	&		10.1111/j.2044-8260.1970.tb00645.x			1970	1970										4							WOS:A1970F667800015		
J	ORME, JE								LEFT-HANDEDNESS, ABILITY AND EMOTIONAL INSTABILITY								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	1			87	&		10.1111/j.2044-8260.1970.tb00646.x			1970	1970										35							WOS:A1970F667800016		
J	RAMSAY, RW								INTROVERSION-EXTRAVERSION AND VOLUNTEERING FOR TESTING								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	1			89	&		10.1111/j.2044-8260.1970.tb00647.x			1970	1970										2							WOS:A1970F667800017		
J	WILSON, GD								IS THERE A GENERAL FACTOR IN SOCIAL ATTITUDES - EVIDENCE FROM A FACTTOR ANALYSIS OF CONSERVATISM SCALE								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	2			101	&		10.1111/j.2044-8260.1970.tb00649.x			1970	1970										42							WOS:A1970G705700001		
J	WARR, PB; COFFMAN, TL								PERSONALITY, INVOLVEMENT AND EXTREMITY OF JUDGEMENT								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	2			108	+		10.1111/j.2044-8260.1970.tb00650.x			1970	1970										54							WOS:A1970G705700002		
J	MIDDLETO.MR; TAJFEL, H; JOHNSON, NB								COGNITIVE AND AFFECTIVE ASPECTS OF CHILDRENS NATIONAL ATTITUDES								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	2			122	&		10.1111/j.2044-8260.1970.tb00651.x			1970	1970										22							WOS:A1970G705700003		
J	FOWLES, DC; WATT, NF; MAHER, BA; GRINSPOO.L								AUTONOMIC AROUSAL IN GOOD AND POOR PREMORBID SCHIZOPHRENICS								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	2			135	&		10.1111/j.2044-8260.1970.tb00652.x			1970	1970										26							WOS:A1970G705700004		
J	SHAPIRO, DA								RATING OF PSYCHOTHERAPEUTIC EMPATHY - A PRELIMINARY STUDY								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	2			148	&		10.1111/j.2044-8260.1970.tb00653.x			1970	1970										14							WOS:A1970G705700005		
J	LOCKYER, L; RUTTER, M								A 5- TO 15-YEAR FOLLOW-UP STUDY OF INFANTILE PSYCHOSIS .4. PATTERNS OF COGNITIVE ABILITY								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	2			152	&		10.1111/j.2044-8260.1970.tb00654.x			1970	1970										172							WOS:A1970G705700006		
J	GOORNEY, AB								MPI AND MMPI SCORES, CORRELATIONS AND ANALYSIS FOR A MILITARY AIRCREW POPULATION								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	2			164	&		10.1111/j.2044-8260.1970.tb00655.x			1970	1970										6							WOS:A1970G705700007		
J	WRIGHT, FH; LABATE, L								ON MEANING OF MMPI MF AND SVIB MF SCALES								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	2			171	&		10.1111/j.2044-8260.1970.tb00656.x			1970	1970										3							WOS:A1970G705700008		
J	SMITH, JM								AGE DIFFERENCES IN ACHIEVEMENT MOTIVATION								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	2			175	&		10.1111/j.2044-8260.1970.tb00657.x			1970	1970										5							WOS:A1970G705700009		
J	SHEPHERD, JW; BAGLEY, AJ								EFFECTS OF BIOGRAPHICAL INFORMATION AND ORDER OF PRESENTATION ON JUDGEMENT OF AN AGGRESSIVE ACTION								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	2			177	&		10.1111/j.2044-8260.1970.tb00658.x			1970	1970										7							WOS:A1970G705700010		
J	KLECK, RE								INTERACTION DISTANCE AND NON-VERBAL AGREEING RESPONSES								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	2			180	&		10.1111/j.2044-8260.1970.tb00659.x			1970	1970										28							WOS:A1970G705700011		
J	SMITHERS, A								PERSONALITY PATTERNS AND LEVELS OF DOGMATISM								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	2			183	&		10.1111/j.2044-8260.1970.tb00660.x			1970	1970										7							WOS:A1970G705700012		
J	CALHOUN, JF								CHANGING SCHIZOPHRENIC CONCEPTUALIZATION BY ENRICHMENT								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	2			185	&		10.1111/j.2044-8260.1970.tb00661.x			1970	1970										1							WOS:A1970G705700013		
J	HARBISON, JJ								RELATIONSHIP BETWEEN I CHILDRENS MEASURES OF PERSONALITY								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	2			187	&		10.1111/j.2044-8260.1970.tb00662.x			1970	1970										2							WOS:A1970G705700014		
J	CROOKES, TG; PEARSON, PR								RELATIONSHIP BETWEEN EPI SCORES AND 16-PF SECOND-ORDER FACTORS IN A CLINICAL GROUP								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	2			189	&		10.1111/j.2044-8260.1970.tb00663.x			1970	1970										6							WOS:A1970G705700015		
J	KIPNIS, D; GOODSTAD.B								CHARACTER STRUCTURE AND FRIENDSHIP RELATIONS								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	SEP			201	&		10.1111/j.2044-8260.1970.tb00665.x			1970	1970										4							WOS:A1970H412400001		
J	KING, MG								SEX DIFFERENCES IN PERCEPTION OF FRIENDLY AND UNFRIENDLY INTERACTIONS								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	SEP			212	&		10.1111/j.2044-8260.1970.tb00666.x			1970	1970										2							WOS:A1970H412400002		
J	MEHRYAR, AH								A CROSS-CULTURAL INVESTIGATION OF EYSENCKS HYPOTHESIS REGARDING RELATIONSHIP BETWEEN PERSONALITY AND ATTITUDES								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	SEP			216	&		10.1111/j.2044-8260.1970.tb00667.x			1970	1970										6							WOS:A1970H412400003		
J	ARGYLE, M; SALTER, V; NICHOLSO.H; WILLIAMS, M; BURGESS, P								COMMUNICATION OF INFERIOR AND SUPERIOR ATTITUDES BY VERBAL AND NON-VERBAL SIGNALS								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	SEP			222	&		10.1111/j.2044-8260.1970.tb00668.x			1970	1970										121							WOS:A1970H412400004		
J	JOHNSON, NB; MIDDLETO.MR; TAJFEL, H								RELATIONSHIP BETWEEN CHILDRENS PREFERENCES FOR AND KNOWLEDGE ABOUT OTHER NATIONS								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	SEP			232	&		10.1111/j.2044-8260.1970.tb00669.x			1970	1970										29							WOS:A1970H412400005		
J	PHILLIPS, JP								A NEW TYPE OF PERSONAL QUESTIONNAIRE TECHNIQUE								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	SEP			241	&		10.1111/j.2044-8260.1970.tb00670.x			1970	1970										13							WOS:A1970H412400006		
J	MEHRYAR, AH								SOME DATA ON PERSIAN TRANSLATION OF EPI								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	SEP			257	&		10.1111/j.2044-8260.1970.tb00671.x			1970	1970										18							WOS:A1970H412400007		
J	NORRIS, FM; JONES, HG; NORRIS, H								ARTICULATION OF CONCEPTUAL STRUCTURE IN OBSESSIONAL NEUROSIS								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	SEP			264	&		10.1111/j.2044-8260.1970.tb00672.x			1970	1970										7							WOS:A1970H412400008		
J	YEOMANS, NT; CLARK, AW; COCKETT, M; GEE, KM								MEASUREMENT OF CONFLICTING COMMUNICATIONS IN SOCIAL NETWORKS								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	SEP			275	&		10.1111/j.2044-8260.1970.tb00673.x			1970	1970										7							WOS:A1970H412400009		
J	SINGH, NP								RISK-TAKING AND ANXIETY AMONG SUCCESSFUL AND UNSUCCESSFUL, TRADITIONAL AND PROGRESSIVE AGRICULTURAL ENTREPRENEURS OF DELHI								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	DEC			301	&		10.1111/j.2044-8260.1970.tb00980.x			1970	1970										2							WOS:A1970I100200001		
J	FOOT, HC; LEE, TR								SOCIAL FEEDBACK IN LEARNING OF A MOTOR SKILL								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	DEC			309	&		10.1111/j.2044-8260.1970.tb00981.x			1970	1970										3							WOS:A1970I100200002		
J	SHAW, BW								RELIGION AND CONCEPTUAL MODELS OF BEHAVIOUR								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	DEC			320	&		10.1111/j.2044-8260.1970.tb00982.x			1970	1970										5							WOS:A1970I100200003		
J	WARR, PB; HAYCOCK, V								SCALES FOR A BRITISH PERSONALITY DIFFERENTIAL								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	DEC			328	&		10.1111/j.2044-8260.1970.tb00983.x			1970	1970										15							WOS:A1970I100200004		
J	PHILLIPS, JP								FURTHER TYPE OF PERSONAL QUESTIONNAIRE TECHNIQUE								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	DEC			338	&		10.1111/j.2044-8260.1970.tb00984.x			1970	1970										11							WOS:A1970I100200005		
J	GORDON, AV; GREGSON, RAM								SYMPTOM-SIGN INVENTORY AS A DIAGNOSTIC DIFFERENTIA FOR PARANOID AND NON-PARANOID SCHIZOPHRENICS								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	DEC			347	&		10.1111/j.2044-8260.1970.tb00985.x			1970	1970										25							WOS:A1970I100200006		
J	SLATER, P								PERSONAL QUESTIONNAIRE DATA TREATED AS FORMING A REPERTORY GRID								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	DEC			357	&					1970	1970										8							WOS:A1970I100200007		
J	SLATER, R								CHARACTERISTICS OF COOPERATION IN A VOLUNTEER PANEL								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	DEC			371	&		10.1111/j.2044-8260.1970.tb00986.x			1970	1970										1							WOS:A1970I100200008		
J	PELLEGRINI, RJ; HICKS, RA; GORDON, L								EFFECT OF AN APPROVAL-SEEKING INDUCTION ON EYE-CONTACT IN DYADS								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	DEC			373	+		10.1111/j.2044-8260.1970.tb00987.x			1970	1970										28							WOS:A1970I100200009		
J	COOK, M; LALLJEE, M								INTERPRETATION OF PAUSES BY LISTENER								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	DEC			375	&		10.1111/j.2044-8260.1970.tb00988.x			1970	1970										8							WOS:A1970I100200010		
J	FARLEY, FH								FURTHER INVESTIGATION OF 2 PERSONAE OF EXTRAVERSION								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	DEC			377	&		10.1111/j.2044-8260.1970.tb00989.x			1970	1970										16							WOS:A1970I100200011		
J	MCPHERSO.FM; BUCKLEY, F								THOUGHT-PROCESS DISORDER AND PERSONAL CONSTRUCT SUBSYSTEMS								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	DEC			380	&		10.1111/j.2044-8260.1970.tb00990.x			1970	1970										20							WOS:A1970I100200012		
J	HAYWARD, AE								16-PF AND A GENERAL PSYCHIATRIC FACTOR								BRITISH JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY				9	DEC			382	&		10.1111/j.2044-8260.1970.tb00991.x			1970	1970										2							WOS:A1970I100200013		
J	EYSENCK, HJ								PROGRAMME RESEARCH AND TRAINING IN RESEARCH METHODOLOGY								BULLETIN OF THE BRITISH PSYCHOLOGICAL SOCIETY				23	78			9	16					1970	1970										0							WOS:A1970Y372300001		
J	BERGER, M								3RD REVISION OF STANFORD-BINET (FORM L-M) - SOME METHODOLOGICAL LIMITATIONS AND THEIR PRACTICAL IMPLICATIONS								BULLETIN OF THE BRITISH PSYCHOLOGICAL SOCIETY				23	78			17	26					1970	1970										5							WOS:A1970Y372300002		
J	ELLIOTT, CK								DOCUMENTATION OF PSYCHOLOGY								BULLETIN OF THE BRITISH PSYCHOLOGICAL SOCIETY				23	78			27	33					1970	1970										0							WOS:A1970Y372300003		
J	SHAPIRO, AH								MYTH OF PHYSIOLOGICAL PSYCHOLOGY - SOME COMMENTS								BULLETIN OF THE BRITISH PSYCHOLOGICAL SOCIETY				23	78			35	36					1970	1970										0							WOS:A1970Y372300004		
J	LOWENSTEIN, LF								STUDY OF NEEDS OF SCHOOL PSYCHOLOGICAL SERVICE IN 1 COUNTRY, ASSUMED BY HEAD TEACHERS								BULLETIN OF THE BRITISH PSYCHOLOGICAL SOCIETY				23	78			37	39					1970	1970										8							WOS:A1970Y372300005		
J	HAMILTON, V								REPORT OF WORKING PARTY ON TEACHING OF PSYCHOLOGY IN SCHOOLS - COMMENT								BULLETIN OF THE BRITISH PSYCHOLOGICAL SOCIETY				23	78			41	42					1970	1970										2							WOS:A1970Y372300006		
J	TAYLOR, JG								CONSCIOUSNESS - THEORY VERSUS NON-THEORY								BULLETIN OF THE BRITISH PSYCHOLOGICAL SOCIETY				23	78			43	46					1970	1970										1							WOS:A1970Y372300007		
J	BODEN, MA								BRAIN AND CONSCIOUSNESS - REPLY TO BURT,PROFESSOR								BULLETIN OF THE BRITISH PSYCHOLOGICAL SOCIETY				23	78			47	49					1970	1970										0							WOS:A1970Y372300008		
J	BURT, C								ALL OUR FUTURE - REPLY								BULLETIN OF THE BRITISH PSYCHOLOGICAL SOCIETY				23	78			51	55					1970	1970										0							WOS:A1970Y372300009		
J	BROADBENT, DE								IN DEFENCE OF EMPIRICAL PSYCHOLOGY								BULLETIN OF THE BRITISH PSYCHOLOGICAL SOCIETY				23	79			87	96					1970	1970										12							WOS:A1970Y372400001		
J	GILES, H; OXFORD, GS								TOWARDS A MULTIDIMENSIONAL THEORY OF LAUGHTER CAUSATION AND ITS SOCIAL IMPLICATIONS								BULLETIN OF THE BRITISH PSYCHOLOGICAL SOCIETY				23	79			97	105					1970	1970										38							WOS:A1970Y372400002		
J	ORFORD, F								WHY PSYCHOTHERAPY								BULLETIN OF THE BRITISH PSYCHOLOGICAL SOCIETY				23	79			107	108					1970	1970										0							WOS:A1970Y372400003		
J	WIENER, RSP								FINANCIAL AND TIME COST OF INTERVIEWING POLITICAL ELITES								BULLETIN OF THE BRITISH PSYCHOLOGICAL SOCIETY				23	79			109	111					1970	1970										0							WOS:A1970Y372400004		
J	FOSTER, JJ								STUDY OF LEGIBILITY OF ONE-COLUMN AND 2-COLUMN LAYOUTS FOR BPS PUBLICATIONS								BULLETIN OF THE BRITISH PSYCHOLOGICAL SOCIETY				23	79			113	114					1970	1970										13							WOS:A1970Y372400005		
J	MACLEAN, IE								MOBILE LABORATORIES								BULLETIN OF THE BRITISH PSYCHOLOGICAL SOCIETY				23	79			115	118					1970	1970										0							WOS:A1970Y372400006		
J	[Anonymous]								MEMORANDUM ON INVASION OF PRIVACY								BULLETIN OF THE BRITISH PSYCHOLOGICAL SOCIETY				23	79			119	121					1970	1970										0							WOS:A1970Y372400007		
J	MUNRO, D								INEXPENSIVE AUTOMATIC MATERIAL REWARD DISPENSER FOR USE WITH CHILDREN								BULLETIN OF THE BRITISH PSYCHOLOGICAL SOCIETY				23	80			194	194					1970	1970										1							WOS:A1970Y372500003		
J	KIRTON, MJ								CONSISTENCY IN MANAGERIAL DECISIONS								BULLETIN OF THE BRITISH PSYCHOLOGICAL SOCIETY				23	80			195	196					1970	1970										0							WOS:A1970Y372500004		
